Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20656.Liking for exercising alone,LEP,Leptin,35406,-0.319693907048313,0.022077899792911,-0.362966590642419,-0.276421223454208,4.17626355163463e-47
Diet and food preferences,X20656.Liking for exercising alone,CA14,Carbonic anhydrase 14,35488,0.52696020926764,0.0427519806943089,0.443166327106795,0.610754091428486,1.08093487441658e-34
Diet and food preferences,X20656.Liking for exercising alone,FABP4,"Fatty acid-binding protein, adipocyte",35548,-0.276226463847695,0.0313195718216354,-0.3376128246181,-0.21484010307729,1.31096836555806e-18
Diet and food preferences,X20656.Liking for exercising alone,CFH,Complement factor H,32913,-0.670588190654277,0.0777148523359548,-0.822909301232748,-0.518267080075805,7.24825880321361e-18
Diet and food preferences,X20656.Liking for exercising alone,MEGF10,Multiple epidermal growth factor-like domains protein 10,35394,0.315318813161634,0.0367219405736893,0.243343809637203,0.387293816686065,1.01009189353671e-17
Diet and food preferences,X20656.Liking for exercising alone,CLEC4A,C-type lectin domain family 4 member A,35389,0.354880603702924,0.0422873016193337,0.27199749252903,0.437763714876818,5.330412142049e-17
Diet and food preferences,X20656.Liking for exercising alone,CA6,Carbonic anhydrase 6,35356,0.191589562319893,0.023348935637625,0.145825648470148,0.237353476169638,2.54095619238262e-16
Diet and food preferences,X20656.Liking for exercising alone,C1QTNF9,Complement C1q and tumor necrosis factor-related protein 9A,33247,0.297199912781709,0.0363285043887197,0.225996044179819,0.3684037813836,3.18403133521147e-16
Diet and food preferences,X20656.Liking for exercising alone,ITGAV,Integrin alpha-V,35488,0.737105647600813,0.0904102942545923,0.559901470861812,0.914309824339814,3.91716241988334e-16
Diet and food preferences,X20656.Liking for exercising alone,ACP5,Tartrate-resistant acid phosphatase type 5,35433,-0.351283751230127,0.0446477836341536,-0.438793407153068,-0.263774095307185,3.92755992688997e-15
Diet and food preferences,X20656.Liking for exercising alone,ITGAM,Integrin alpha-M,35393,0.365305771961693,0.0474940634078034,0.272217407682398,0.458394136240987,1.57115851199891e-14
Diet and food preferences,X20656.Liking for exercising alone,IGFBP1,Insulin-like growth factor-binding protein 1,35531,0.0908597821293728,0.0120542592282037,0.0672334340420937,0.114486130216652,5.14252237149745e-14
Diet and food preferences,X20656.Liking for exercising alone,CDHR2,Cadherin-related family member 2,35323,-0.155430087359975,0.0206556175386722,-0.195915097735772,-0.114945076984177,5.67394581793348e-14
Diet and food preferences,X20656.Liking for exercising alone,ADAMTSL5,ADAMTS-like protein 5,33460,0.340204382574936,0.0452040841181034,0.251604377703453,0.428804387446419,5.70442088921775e-14
Diet and food preferences,X20656.Liking for exercising alone,APCS,Serum amyloid P-component,33397,-0.373391683172584,0.0497629547867545,-0.470927074554623,-0.275856291790545,6.77487401869885e-14
Diet and food preferences,X20656.Liking for exercising alone,MXRA8,Matrix remodeling-associated protein 8,33259,0.441370243309641,0.059411347851917,0.324924001519884,0.557816485099398,1.18922621911977e-13
Diet and food preferences,X20656.Liking for exercising alone,SERPIND1,Heparin cofactor 2,33460,-0.465827368465387,0.0627391344890096,-0.588796072063846,-0.342858664866928,1.22545913487697e-13
Diet and food preferences,X20656.Liking for exercising alone,CDHR5,Cadherin-related family member 5,35406,-0.279355803341481,0.0381623952780308,-0.354154098086422,-0.204557508596541,2.64081548170402e-13
Diet and food preferences,X20656.Liking for exercising alone,CFB,Complement factor B,33300,-0.386672307594518,0.0533007582704253,-0.491141793804552,-0.282202821384485,4.34824175408831e-13
Diet and food preferences,X20656.Liking for exercising alone,MYOM3,Myomesin-3,33259,0.140145880063604,0.0193294217653842,0.102260213403451,0.178031546723757,4.48412762108382e-13
