Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29174.Frequency of feeling isolated from others,ADM,Pro-adrenomedullin,34915,0.320425426300838,0.0734359147862414,0.176491033319805,0.464359819281871,1.29257448187591e-05
Mental health,X29174.Frequency of feeling isolated from others,CXCL14,C-X-C motif chemokine 14,34613,-0.145514430704434,0.0342915690402715,-0.212725906023366,-0.0783029553855017,2.21959068992437e-05
Mental health,X29174.Frequency of feeling isolated from others,CKB,Creatine kinase B-type,32981,0.155749985858037,0.0389559098550507,0.0793964025421372,0.232103569173936,6.43538987682582e-05
Mental health,X29174.Frequency of feeling isolated from others,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,32734,0.150392825371334,0.0384378068326306,0.0750547239793784,0.22573092676329,9.19789566044122e-05
Mental health,X29174.Frequency of feeling isolated from others,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,34850,0.21883006777319,0.0560565424998362,0.108959244473511,0.328700891072869,9.5284109439167e-05
Mental health,X29174.Frequency of feeling isolated from others,NCR1,Natural cytotoxicity triggering receptor 1,34800,0.211737273736775,0.0555329072538211,0.102892775519286,0.320581771954265,0.000138141523031265
Mental health,X29174.Frequency of feeling isolated from others,PLA2G10,Group 10 secretory phospholipase A2,34752,0.124073396619926,0.0326948943196364,0.0599914037534383,0.188155389486413,0.000148511504341136
Mental health,X29174.Frequency of feeling isolated from others,CNDP1,Beta-Ala-His dipeptidase,34856,-0.156123472560115,0.0417583313778372,-0.237969802060676,-0.0742771430595544,0.000185884324711671
Mental health,X29174.Frequency of feeling isolated from others,DSC2,Desmocollin-2,34668,0.227495116124934,0.0610843381554969,0.107769813340161,0.347220418909708,0.000196870533289531
Mental health,X29174.Frequency of feeling isolated from others,EDN1,Endothelin-1,32734,0.30309786492886,0.0818207928453297,0.142729110952014,0.463466618905706,0.000213169217300509
Mental health,X29174.Frequency of feeling isolated from others,COLEC12,Collectin-12,34804,0.293826773559787,0.0811839051727289,0.134706319421238,0.452947227698336,0.00029676380496514
Mental health,X29174.Frequency of feeling isolated from others,TFPI2,Tissue factor pathway inhibitor 2,34802,0.172429145085562,0.0477337551576661,0.0788709849765363,0.265987305194587,0.000304840355081334
Mental health,X29174.Frequency of feeling isolated from others,SEZ6L,Seizure 6-like protein,34850,0.258885152822083,0.0719544736245496,0.117854384517966,0.399915921126201,0.000322203778554107
Mental health,X29174.Frequency of feeling isolated from others,SELENOP,Selenoprotein P,32998,-0.37075825252751,0.103533781111351,-0.573684463505757,-0.167832041549263,0.000344011200312676
Mental health,X29174.Frequency of feeling isolated from others,TAFA5,Chemokine-like protein TAFA-5,34768,0.211310659295746,0.0590712453391726,0.0955310184309675,0.327090300160524,0.000348776405481956
Mental health,X29174.Frequency of feeling isolated from others,IGFBP2,Insulin-like growth factor-binding protein 2,34937,0.111575822617528,0.0312382193211519,0.0503489127480703,0.172802732486986,0.00035607693554105
Mental health,X29174.Frequency of feeling isolated from others,FOLR1,Folate receptor alpha,34796,0.260816917074678,0.073187342552046,0.117369725672668,0.404264108476688,0.000367237253255561
Mental health,X29174.Frequency of feeling isolated from others,HAVCR2,Hepatitis A virus cellular receptor 2,34812,0.207272496785359,0.0593506921058799,0.0909451402578344,0.323599853312884,0.000480705930635421
Mental health,X29174.Frequency of feeling isolated from others,TGFBR2,TGF-beta receptor type-2,34850,0.23938731191319,0.0688262978142036,0.104487768197351,0.374286855629029,0.000506865887893616
Mental health,X29174.Frequency of feeling isolated from others,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,34956,0.182585667765854,0.0538375565021348,0.0770640570216702,0.288107278510038,0.000697745844927159
Mental health,X29174.Frequency of feeling isolated from others,CHGA,Chromogranin-A,32981,0.102418704294102,0.0305185119071925,0.0426024209560045,0.162234987632199,0.000794148977471123
Mental health,X29174.Frequency of feeling isolated from others,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,34948,0.184478834778106,0.0549978484553823,0.0766830518055572,0.292274617750656,0.000798351444578326
Mental health,X29174.Frequency of feeling isolated from others,CD302,CD302 antigen,34768,0.233904294698977,0.0701572634439928,0.0963960583487512,0.371412531049203,0.000858919918993286
Mental health,X29174.Frequency of feeling isolated from others,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",34850,0.187053828499603,0.0561229513781061,0.0770528437985148,0.297054813200691,0.000862206417605525
Mental health,X29174.Frequency of feeling isolated from others,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,34804,0.184742011934619,0.0556264619310666,0.0757141465497283,0.293769877319509,0.000899513155541075
Mental health,X29174.Frequency of feeling isolated from others,SERPINB5,Serpin B5,34646,0.129720950635889,0.0392641349147796,0.0527632462029207,0.206678655068857,0.000956937209163115
Mental health,X29174.Frequency of feeling isolated from others,CD83,CD83 antigen,34818,0.203484323556838,0.0617616792746994,0.0824314321784276,0.324537214935249,0.000988502402810842
Mental health,X29174.Frequency of feeling isolated from others,ATRAID,All-trans retinoic acid-induced differentiation factor,32949,0.283354205243012,0.0862521870755421,0.11429991857495,0.452408491911075,0.00102302148629413
Mental health,X29174.Frequency of feeling isolated from others,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,34752,0.226005979085972,0.0693362400094844,0.0901069486673823,0.361905009504561,0.00111925681554261
Mental health,X29174.Frequency of feeling isolated from others,SCGN,Secretagogin,34613,0.144111273768932,0.0443275055259965,0.0572293629379788,0.230993184599885,0.0011533056450436
Mental health,X29174.Frequency of feeling isolated from others,PLA2G15,Phospholipase A2 group XV,34850,0.244545665710057,0.0753172798853359,0.0969237971347992,0.392167534285316,0.00117030141839821
Mental health,X29174.Frequency of feeling isolated from others,PRRT3,Proline-rich transmembrane protein 3,32734,0.210654049005355,0.0658113095744219,0.0816638822394881,0.339644215771222,0.00137491699287194
Mental health,X29174.Frequency of feeling isolated from others,NPC2,NPC intracellular cholesterol transporter 2,32829,0.249356320598489,0.0780754988623464,0.0963283428282902,0.402384298368688,0.00140906385603349
Mental health,X29174.Frequency of feeling isolated from others,PGF,Placenta growth factor,34956,0.250079431708083,0.0784010616721514,0.0964133508306661,0.403745512585499,0.00142794172969724
Mental health,X29174.Frequency of feeling isolated from others,GUCA2A,Guanylin,34762,0.194597135019095,0.0610636513931298,0.0749123782885607,0.31428189174963,0.00144266190501968
