Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20715.Liking for salmon,CD99L2,CD99 antigen-like protein 2,35393,-0.586539732328101,0.0653320814061764,-0.714590611884207,-0.458488852771996,3.18877451247025e-19
Diet and food preferences,X20715.Liking for salmon,SELENOP,Selenoprotein P,33482,0.72535639093664,0.0863178612724109,0.556173382842714,0.894539399030565,4.95626615228098e-17
Diet and food preferences,X20715.Liking for salmon,EFNA1,Ephrin-A1,35368,-0.50096913429652,0.0612172447287802,-0.62095493396493,-0.380983334628111,3.04807873082234e-16
Diet and food preferences,X20715.Liking for salmon,SUMF2,Inactive C-alpha-formylglycine-generating enzyme 2,35514,-0.229972760713753,0.0290728965473387,-0.286955637946537,-0.172989883480969,2.80143688988203e-15
Diet and food preferences,X20715.Liking for salmon,CNDP1,Beta-Ala-His dipeptidase,35424,0.264176841408305,0.0340002430124321,0.197536365103938,0.330817317712672,8.52220365599627e-15
Diet and food preferences,X20715.Liking for salmon,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,35393,-0.463362626742946,0.0600985740080084,-0.581155831798642,-0.345569421687249,1.3610716892804e-14
Diet and food preferences,X20715.Liking for salmon,CKAP4,Cytoskeleton-associated protein 4,35473,-0.480846941523759,0.0633194174890802,-0.604952999802357,-0.356740883245162,3.33988778380919e-14
Diet and food preferences,X20715.Liking for salmon,EPHA1,Ephrin type-A receptor 1,35439,-0.356424066559587,0.047227313878166,-0.448989601760792,-0.263858531358382,4.78832465202321e-14
Diet and food preferences,X20715.Liking for salmon,FAM3C,Protein FAM3C,35396,-0.410162162869921,0.0550192258070214,-0.517999845451683,-0.302324480288159,9.63847514039909e-14
Diet and food preferences,X20715.Liking for salmon,IGFBP4,Insulin-like growth factor-binding protein 4,35258,-0.312531262278806,0.0421431796206767,-0.395131894335333,-0.22993063022228,1.29337095393707e-13
Diet and food preferences,X20715.Liking for salmon,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,35416,-0.397239257916594,0.054294818177454,-0.503657101544404,-0.290821414288785,2.71708740665481e-13
Diet and food preferences,X20715.Liking for salmon,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,35393,-0.460225758177448,0.0641906779812782,-0.586039487020753,-0.334412029334142,7.97784949214129e-13
Diet and food preferences,X20715.Liking for salmon,NPDC1,Neural proliferation differentiation and control protein 1,35406,-0.390541100990153,0.0545248480096025,-0.497409803088974,-0.283672398891332,8.39616107335957e-13
Diet and food preferences,X20715.Liking for salmon,PCSK9,Proprotein convertase subtilisin/kexin type 9,35548,-0.280678660982191,0.0393560054894766,-0.357816431741565,-0.203540890222817,1.049240425134e-12
Diet and food preferences,X20715.Liking for salmon,BTN2A1,Butyrophilin subfamily 2 member A1,35455,-0.463974798851751,0.0652155096233992,-0.591797197713613,-0.336152399989889,1.18953481003701e-12
