Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,SLC44A4,Choline transporter-like protein 4,32793,0.202629674536496,0.0552346689988099,0.0943697232988287,0.310889625774163,0.000245374249145221
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,ST3GAL1,"CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 1",34828,0.115354259848163,0.0342160119178849,0.0482908764891091,0.182417643207218,0.000750582152793338
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,RAD51,DNA repair protein RAD51 homolog 1,32878,0.147546805008192,0.0454470393798286,0.0584706078237282,0.236623002192656,0.00117233109484864
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,LYPD3,Ly6/PLAUR domain-containing protein 3,34832,0.0816758435442224,0.0261905318557742,0.0303424011069051,0.13300928598154,0.00182228758936241
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,LACRT,Extracellular glycoprotein lacritin,32984,0.119644072095511,0.0400386665954099,0.0411682855685075,0.198119858622514,0.00281360756887534
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,C8B,Complement component C8 beta chain,33056,-0.0717942611156219,0.0244330164160602,-0.1196829732911,-0.023905548940144,0.00330718191477969
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,TNFRSF13C,Tumor necrosis factor receptor superfamily member 13C,34675,-0.0948219035305792,0.0322729648890122,-0.158076914713043,-0.0315668923481153,0.00330904418885782
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,GIMAP8,GTPase IMAP family member 8,32698,-0.120376848046666,0.0412520520169706,-0.201230869999929,-0.0395228260934041,0.00353080038319224
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,CA6,Carbonic anhydrase 6,34838,0.14478943866552,0.0500622534799824,0.046667421844754,0.242911455486285,0.0038332066438578
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,IL2RA,Interleukin-2 receptor subunit alpha,34824,-0.0856924559287385,0.0302446057577484,-0.144971883213925,-0.0264130286435516,0.00461522505306702
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,IL10RB,Interleukin-10 receptor subunit beta,34924,-0.0595413071974334,0.0210313341167898,-0.100762722066341,-0.0183198923285254,0.0046475366970224
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,PITHD1,PITH domain-containing protein 1,32678,0.183191577482619,0.0660166601705366,0.053798923548367,0.31258423141687,0.00553299343175877
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,CFH,Complement factor H,32487,-0.0519090475892579,0.0187726301373125,-0.0887034026583905,-0.0151146925201254,0.00570183766147314
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,CD5,T-cell surface glycoprotein CD5,34966,-0.0698910400699533,0.0255312126680594,-0.11993221689935,-0.0198498632405568,0.00620115016036173
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,BRSK2,Serine/threonine-protein kinase BRSK2,33037,-0.0864421306391555,0.0316391760121315,-0.148454915622933,-0.0244293456553777,0.00630479680975839
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,SHC1,SHC-transforming protein 1,32698,0.256611497986578,0.0945014744430856,0.0713886080781298,0.441834387895025,0.0066319746996223
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,SERPING1,Plasma protease C1 inhibitor,33032,-0.0407981020951306,0.0150409595649319,-0.0702783828423971,-0.0113178213478641,0.00669090506216245
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,IDUA,Alpha-L-iduronidase,34977,-0.0997451923474222,0.0369410972239053,-0.172149742906277,-0.0273406417885678,0.00694205384667684
Lifestyle factors,X29168#4.Sports and social activities attended virtually at least once a week_Adult education class,CDHR1,Cadherin-related family member 1,34639,0.0903245858200372,0.0337966692336693,0.0240831141220455,0.156566057518029,0.00753818145217375
