Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20702.Liking for pork chop,HAVCR1,Hepatitis A virus cellular receptor 1,35478,0.260201423036023,0.0259375796823031,0.209363766858709,0.311039079213337,1.37785902898649e-23
Diet and food preferences,X20702.Liking for pork chop,CKB,Creatine kinase B-type,33447,-0.26979587071403,0.0304004991067911,-0.32938084896334,-0.210210892464719,8.26963650439889e-19
Diet and food preferences,X20702.Liking for pork chop,IGFBP2,Insulin-like growth factor-binding protein 2,35528,-0.211381968707285,0.0241037468476977,-0.258625312528772,-0.164138624885797,2.03968863309926e-18
Diet and food preferences,X20702.Liking for pork chop,THY1,Thy-1 membrane glycoprotein,35514,-0.440436906269148,0.0565818175812749,-0.551337268728447,-0.329536543809849,7.61615232524857e-15
Diet and food preferences,X20702.Liking for pork chop,APCS,Serum amyloid P-component,33397,0.358852655022408,0.0496026823448631,0.261631397626476,0.456073912418339,5.03147924707915e-13
Diet and food preferences,X20702.Liking for pork chop,FGF23,Fibroblast growth factor 23,35473,-0.179345697772851,0.0253853103282514,-0.229100906016224,-0.129590489529478,1.69880607499594e-12
Diet and food preferences,X20702.Liking for pork chop,LAYN,Layilin,35306,-0.341168823124558,0.0483146302523393,-0.435865498419143,-0.246472147829973,1.74390782163821e-12
Diet and food preferences,X20702.Liking for pork chop,SERPING1,Plasma protease C1 inhibitor,33460,0.640710498870473,0.0923678074052204,0.459669596356241,0.821751401384705,4.27869193046503e-12
Diet and food preferences,X20702.Liking for pork chop,CNDP1,Beta-Ala-His dipeptidase,35424,0.222791709626344,0.0325377791043448,0.159017662581828,0.286565756670859,7.91423783607636e-12
Diet and food preferences,X20702.Liking for pork chop,DSC2,Desmocollin-2,35232,-0.317951558110783,0.0466938956535845,-0.409471593591809,-0.226431522629758,1.03037657389201e-11
Diet and food preferences,X20702.Liking for pork chop,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,35334,-0.365240684852741,0.0537633140071915,-0.470616780306837,-0.259864589398646,1.1486818515396e-11
Diet and food preferences,X20702.Liking for pork chop,DSG2,Desmoglein-2,35393,-0.379986684189929,0.0562999995944513,-0.490334683395053,-0.269638684984804,1.55665333572976e-11
Diet and food preferences,X20702.Liking for pork chop,C1QA,Complement C1q subcomponent subunit A,35478,-0.413895882785362,0.0631650330048762,-0.537699347474919,-0.290092418095804,5.89314196049152e-11
Diet and food preferences,X20702.Liking for pork chop,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,35393,-0.403258971609802,0.0616599154508014,-0.524112405893372,-0.282405537326231,6.40990073653261e-11
Diet and food preferences,X20702.Liking for pork chop,EGFR,Epidermal growth factor receptor,35548,0.589706805542747,0.0917570867798791,0.409862915454184,0.76955069563131,1.35367018425937e-10
