Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Health and medical history,X120099.Self-care problems today,ITGAV,Integrin alpha-V,34609,-1.44592450320528,0.188308467177743,-1.81500909887365,-1.0768399075369,1.7495820844518e-14
Health and medical history,X120099.Self-care problems today,GDF15,Growth/differentiation factor 15,34658,0.472893218887038,0.0677140370860268,0.340173706198426,0.605612731575651,3.04458832480581e-12
Health and medical history,X120099.Self-care problems today,MERTK,Tyrosine-protein kinase Mer,34642,0.80049588088459,0.126491454409381,0.552572630242205,1.04841913152698,2.5745658945225e-10
Health and medical history,X120099.Self-care problems today,CDCP1,CUB domain-containing protein 1,34457,0.401365811490549,0.0638949296303597,0.276131749415044,0.526599873566054,3.48136349251439e-10
Health and medical history,X120099.Self-care problems today,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,34630,0.524376024576403,0.0858055547601127,0.356197137246582,0.692554911906224,1.02298670774225e-09
Health and medical history,X120099.Self-care problems today,CHGA,Chromogranin-A,32715,0.260325368621115,0.0433330075845339,0.175392673755428,0.345258063486801,1.95774893743891e-09
Health and medical history,X120099.Self-care problems today,ULBP2,UL16-binding protein 2,34457,0.500389407802351,0.088549417646921,0.326832549214386,0.673946266390316,1.63673432545435e-08
Health and medical history,X120099.Self-care problems today,VSIG2,V-set and immunoglobulin domain-containing protein 2,32672,0.370433889535026,0.0666103551074068,0.239877593524509,0.500990185545544,2.7574846648576e-08
Health and medical history,X120099.Self-care problems today,RBFOX3,RNA binding protein fox-1 homolog 3,32711,0.530223993516143,0.0964395103558229,0.341202553218731,0.719245433813556,3.94819974021641e-08
Health and medical history,X120099.Self-care problems today,ASGR1,Asialoglycoprotein receptor 1,34457,0.585594975138733,0.106855138506147,0.376158903666685,0.795031046610781,4.3440346475176e-08
Health and medical history,X120099.Self-care problems today,CD80,T-lymphocyte activation antigen CD80,32716,0.589751377207097,0.108000941932947,0.378069531018522,0.801433223395672,4.87337578909669e-08
Health and medical history,X120099.Self-care problems today,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,34457,0.419810688049906,0.0784872096085927,0.265975757217064,0.573645618882748,9.0393901274833e-08
Health and medical history,X120099.Self-care problems today,GAST,Gastrin,32707,0.154950625884301,0.0290006003939556,0.0981094491121478,0.211791802656454,9.36880403260006e-08
Health and medical history,X120099.Self-care problems today,IL10,Interleukin-10,34330,0.19041713797437,0.0356448410715829,0.120553249474067,0.260281026474672,9.38200933107154e-08
Health and medical history,X120099.Self-care problems today,ITGAM,Integrin alpha-M,34519,-0.555822360484955,0.104115212131618,-0.759888176262925,-0.351756544706984,9.56276850964893e-08
Health and medical history,X120099.Self-care problems today,LGALS4,Galectin-4,34510,0.314724767166152,0.0591110280401275,0.198867152207502,0.430582382124802,1.03405795330088e-07
Health and medical history,X120099.Self-care problems today,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,34457,0.521219417610921,0.0982418198816617,0.328665450642865,0.713773384578978,1.14647701416331e-07
Health and medical history,X120099.Self-care problems today,ITGA11,Integrin alpha-11,34509,-0.497302756179499,0.0939105878074395,-0.68136750828208,-0.313238004076917,1.21061716147537e-07
Health and medical history,X120099.Self-care problems today,LGALS9,Galectin-9,34508,0.531971883851251,0.100724532799389,0.334551799564449,0.729391968138054,1.30691184775916e-07
Health and medical history,X120099.Self-care problems today,EFNA4,Ephrin-A4,34440,0.608401122209691,0.115213181001277,0.382583287447189,0.834218956972193,1.31276280296136e-07
Health and medical history,X120099.Self-care problems today,PIGR,Polymeric immunoglobulin receptor,34394,0.466587243575893,0.0889614127309379,0.292222874623254,0.640951612528531,1.59464203979994e-07
Health and medical history,X120099.Self-care problems today,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,34519,0.433102570596997,0.0836631198468976,0.269122855697077,0.597082285496916,2.29905970866598e-07
Health and medical history,X120099.Self-care problems today,IGFBP4,Insulin-like growth factor-binding protein 4,34396,0.421456372671648,0.0814483911068489,0.261817526102225,0.581095219241072,2.32702735835547e-07
Health and medical history,X120099.Self-care problems today,GFRA1,GDNF family receptor alpha-1,34596,0.607813276020222,0.118852894257389,0.37486160327574,0.840764948764703,3.20854851190948e-07
Health and medical history,X120099.Self-care problems today,REG1A,Lithostathine-1-alpha,34456,0.322040365444603,0.063762816541819,0.197065245022638,0.447015485866568,4.47763437686405e-07
Health and medical history,X120099.Self-care problems today,IL2RA,Interleukin-2 receptor subunit alpha,34467,0.396836975375541,0.0787469678943908,0.242492918302535,0.551181032448547,4.74711425682145e-07
Health and medical history,X120099.Self-care problems today,CLEC4A,C-type lectin domain family 4 member A,34509,-0.444752217981451,0.0887915390039703,-0.618783634429233,-0.270720801533669,5.56064548193198e-07
Health and medical history,X120099.Self-care problems today,COL6A3,Collagen alpha-3(VI) chain,34658,0.50038043129061,0.100929925164525,0.302557777968141,0.69820308461308,7.24165895223794e-07
Health and medical history,X120099.Self-care problems today,TFF3,Trefoil factor 3,34515,0.285962485695487,0.0577117528952413,0.172847450020814,0.39907752137016,7.34375743884204e-07
Health and medical history,X120099.Self-care problems today,REN,Renin,34522,0.217219116310139,0.0440607190610846,0.130860106950413,0.303578125669865,8.34708451344421e-07
Health and medical history,X120099.Self-care problems today,CD83,CD83 antigen,34509,0.482392447450906,0.0978899910859861,0.290528064922373,0.674256829979439,8.4368423600598e-07
Health and medical history,X120099.Self-care problems today,EDA2R,Tumor necrosis factor receptor superfamily member 27,34609,0.473696337968723,0.0966779197911698,0.28420761517803,0.663185060759416,9.73656209391137e-07
Health and medical history,X120099.Self-care problems today,MMP12,Macrophage metalloelastase,34531,0.309185885286809,0.0631680267594202,0.185376552838345,0.432995217735272,9.99186408912023e-07
Health and medical history,X120099.Self-care problems today,IL18BP,Interleukin-18-binding protein,34554,0.519306107186402,0.106262728590498,0.311031159149026,0.727581055223778,1.03870044653862e-06
Health and medical history,X120099.Self-care problems today,SDC1,Syndecan-1,34522,0.381785584945724,0.078135745306143,0.228639524145684,0.534931645745764,1.04305835431044e-06
Health and medical history,X120099.Self-care problems today,NTRK3,NT-3 growth factor receptor,34628,-0.720945213912286,0.147771987893983,-1.01057831018449,-0.431312117640079,1.0828003228704e-06
Health and medical history,X120099.Self-care problems today,EPHA2,Ephrin type-A receptor 2,34098,0.549269565540059,0.113690631082213,0.326435928618922,0.772103202461196,1.37637169608176e-06
Health and medical history,X120099.Self-care problems today,RRM2,Ribonucleoside-diphosphate reductase subunit M2,34265,0.254679743716051,0.0529725534982777,0.150853538859426,0.358505948572675,1.54763262797434e-06
Health and medical history,X120099.Self-care problems today,REG1B,Lithostathine-1-beta,34658,0.252802242793704,0.0527844521768709,0.149344716527037,0.356259769060371,1.69563283887802e-06
Health and medical history,X120099.Self-care problems today,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,32496,0.460060235768735,0.0962241818468381,0.271460839348932,0.648659632188537,1.77196801739872e-06
Health and medical history,X120099.Self-care problems today,HAVCR2,Hepatitis A virus cellular receptor 2,34519,0.455489831347636,0.095868534112453,0.267587504487228,0.643392158208044,2.04862570956611e-06
Health and medical history,X120099.Self-care problems today,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,34330,0.360695122619763,0.0763238907784597,0.211100296693982,0.510289948545544,2.32142440794795e-06
Health and medical history,X120099.Self-care problems today,PDCD1,Programmed cell death protein 1,34595,0.358191979353957,0.0765051825343497,0.208241821586632,0.508142137121283,2.87668196744009e-06
Health and medical history,X120099.Self-care problems today,TNF,Tumor necrosis factor,34303,0.308855511558573,0.0669584153951171,0.177617017384144,0.440094005733003,4.0230352803738e-06
Health and medical history,X120099.Self-care problems today,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,34519,0.540223448162599,0.117178841487248,0.310552918847594,0.769893977477605,4.06867895032769e-06
Health and medical history,X120099.Self-care problems today,CA14,Carbonic anhydrase 14,34609,-0.422960208549094,0.0923328255667289,-0.603932546659882,-0.241987870438305,4.68364092009933e-06
Health and medical history,X120099.Self-care problems today,CCL20,C-C motif chemokine 20,34642,0.160052839668801,0.0350471590767867,0.0913604078782991,0.228745271459303,5.0075193806661e-06
Health and medical history,X120099.Self-care problems today,BST2,Bone marrow stromal antigen 2,34628,0.250149659207135,0.055337739348439,0.141687690084195,0.358611628330076,6.23766458060794e-06
Health and medical history,X120099.Self-care problems today,CCL21,C-C motif chemokine 21,34567,0.320962851712474,0.0713674232888836,0.181082702066262,0.460843001358686,6.95363892659799e-06
Health and medical history,X120099.Self-care problems today,CCN3,CCN family member 3,34638,0.431645675794127,0.0964176831361101,0.242667016847352,0.620624334740903,7.65374613724221e-06
Health and medical history,X120099.Self-care problems today,HPGDS,Hematopoietic prostaglandin D synthase,34265,-0.409057131893306,0.0913862544577627,-0.588174190630521,-0.229940073156091,7.68152196528572e-06
Health and medical history,X120099.Self-care problems today,PTGDS,Prostaglandin-H2 D-isomerase,34438,0.490404170128751,0.110023553525667,0.274758005218444,0.706050335039059,8.38663405036794e-06
Health and medical history,X120099.Self-care problems today,CD79B,B-cell antigen receptor complex-associated protein beta chain,34642,0.324327468884987,0.0730319999417371,0.181184748999182,0.467470188770792,9.0477323691072e-06
Health and medical history,X120099.Self-care problems today,PON1,Serum paraoxonase/arylesterase 1,32736,-0.614105663444871,0.138460755738716,-0.885488744692754,-0.342722582196989,9.30808172422701e-06
