Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20623.Liking for broccoli,BGLAP,Osteocalcin,33447,-0.182746814407979,0.0219876440510177,-0.225842596747974,-0.139651032067985,1.07496848734564e-16
Diet and food preferences,X20623.Liking for broccoli,INHBC,Inhibin beta C chain,35393,-0.221280287866898,0.0364203509090005,-0.292664175648539,-0.149896400085257,1.27319719756395e-09
Diet and food preferences,X20623.Liking for broccoli,CDHR5,Cadherin-related family member 5,35406,-0.229234985956348,0.0395758783640619,-0.30680370754991,-0.151666264362787,7.12460973153358e-09
Diet and food preferences,X20623.Liking for broccoli,HGF,Hepatocyte growth factor,35529,-0.234835518540543,0.0456778929205083,-0.324364188664739,-0.145306848416347,2.77530631058671e-07
Diet and food preferences,X20623.Liking for broccoli,MYOM3,Myomesin-3,33259,0.0996826523511034,0.0197798161951043,0.0609142126086989,0.138451092093508,4.75167281384823e-07
Diet and food preferences,X20623.Liking for broccoli,RELT,Tumor necrosis factor receptor superfamily member 19L,35393,-0.289985887438906,0.0597770003327393,-0.407148808091075,-0.172822966786737,1.24367787709582e-06
Diet and food preferences,X20623.Liking for broccoli,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,35334,-0.218579230056762,0.0459923826519771,-0.308724300054637,-0.128434160058887,2.03348586842084e-06
Diet and food preferences,X20623.Liking for broccoli,CD302,CD302 antigen,35323,-0.253624711191539,0.0551705437550309,-0.3617589769514,-0.145490445431679,4.3298787045101e-06
Diet and food preferences,X20623.Liking for broccoli,ITGAV,Integrin alpha-V,35488,0.42155923943047,0.0929687596996211,0.239340470419212,0.603778008441727,5.83403142518078e-06
Diet and food preferences,X20623.Liking for broccoli,PI3,Elafin,35242,-0.133701088465944,0.0295467481796186,-0.191612714897996,-0.0757894620338913,6.09878894707163e-06
Diet and food preferences,X20623.Liking for broccoli,CALCB,Calcitonin gene-related peptide 2,33440,-0.202926921838731,0.0463293389794062,-0.293732426238367,-0.112121417439095,1.19889664522277e-05
Diet and food preferences,X20623.Liking for broccoli,PTGDS,Prostaglandin-H2 D-isomerase,35302,-0.239577193848664,0.0568239776646871,-0.350952190071451,-0.128202197625878,2.50444205655749e-05
Diet and food preferences,X20623.Liking for broccoli,CLEC4D,C-type lectin domain family 4 member D,35389,-0.106870990925759,0.0257143139305695,-0.157271046229675,-0.0564709356218429,3.26081260551661e-05
Diet and food preferences,X20623.Liking for broccoli,RETN,Resistin,35353,-0.154366731652637,0.0376626513822479,-0.228185528361843,-0.0805479349434313,4.18391034323446e-05
Diet and food preferences,X20623.Liking for broccoli,OSM,Oncostatin-M,35323,-0.0882153107043073,0.0216146306054455,-0.130579986690981,-0.0458506347176341,4.50926783516796e-05
Diet and food preferences,X20623.Liking for broccoli,RARRES2,Retinoic acid receptor responder protein 2,35449,-0.13136549927184,0.0323659544929552,-0.194802770078032,-0.0679282284656476,4.96590962427971e-05
Diet and food preferences,X20623.Liking for broccoli,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,35202,-0.126637879624798,0.0313082190592212,-0.188001988980872,-0.0652737702687244,5.26976833047561e-05
Diet and food preferences,X20623.Liking for broccoli,STC1,Stanniocalcin-1,35514,-0.149760695393715,0.0371413031657875,-0.222557649598658,-0.0769637411887714,5.56122773941349e-05
Diet and food preferences,X20623.Liking for broccoli,IL18R1,Interleukin-18 receptor 1,35529,-0.190610391931457,0.0474614510538679,-0.283634835997038,-0.0975859478658761,5.95376642140383e-05
Diet and food preferences,X20623.Liking for broccoli,FAM3C,Protein FAM3C,35396,-0.217792344560422,0.0543154010564658,-0.324250530631095,-0.111334158489749,6.11606778703561e-05
Diet and food preferences,X20623.Liking for broccoli,IGFBP1,Insulin-like growth factor-binding protein 1,35531,0.049425872566808,0.0123900946387562,0.0251412870748458,0.0737104580587702,6.67173023504073e-05
Diet and food preferences,X20623.Liking for broccoli,MUC13,Mucin-13,35150,-0.125744171571146,0.0319377269118356,-0.188342116318344,-0.0631462268239483,8.29447031866067e-05
Diet and food preferences,X20623.Liking for broccoli,MYL3,Myosin light chain 3,33181,0.100736847763833,0.025751283102355,0.0502643328832169,0.151209362644448,9.22178436742401e-05
