Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29104.Ever used cannabis,BGLAP,Osteocalcin,33068,-0.1729148716709,0.0292600295989103,-0.230264529684764,-0.115565213657036,3.55138298323457e-09
Mental health,X29104.Ever used cannabis,NPPC,C-type natriuretic peptide,34915,-0.247586392821534,0.046687472855063,-0.339093839617458,-0.156078946025611,1.16075945715666e-07
Mental health,X29104.Ever used cannabis,PCDH9,Protocadherin-9,33037,-0.371533214855578,0.0717111428884476,-0.512087054916935,-0.230979374794221,2.2542875508489e-07
Mental health,X29104.Ever used cannabis,MSTN,Growth/differentiation factor 8,34738,-0.207306661413119,0.0400776387474862,-0.285858833358192,-0.128754489468047,2.34934153385061e-07
Mental health,X29104.Ever used cannabis,C4BPB,C4b-binding protein beta chain,34947,-0.265446422279664,0.0523465496671156,-0.36804565962721,-0.162847184932117,4.02244857688687e-07
Mental health,X29104.Ever used cannabis,CD72,B-cell differentiation antigen CD72,32897,-0.302687805470259,0.0626081994708461,-0.425399876433117,-0.179975734507401,1.35590788298521e-06
Mental health,X29104.Ever used cannabis,FBLN2,Fibulin-2,33068,-0.393591926924145,0.0846162853589565,-0.5594398462277,-0.22774400762059,3.34138332073627e-06
Mental health,X29104.Ever used cannabis,VWC2,Brorin,34802,-0.25072031808927,0.0551346076327289,-0.358784149049418,-0.142656487129121,5.48906584149395e-06
Mental health,X29104.Ever used cannabis,VEGFB,Vascular endothelial growth factor B,32824,-0.397263237087736,0.0873989640633391,-0.568565206651881,-0.225961267523592,5.55497539353089e-06
Mental health,X29104.Ever used cannabis,BST2,Bone marrow stromal antigen 2,35030,-0.192964981296492,0.0426238997385905,-0.276507824784129,-0.109422137808855,6.04017569239638e-06
Mental health,X29104.Ever used cannabis,ACAN,Aggrecan core protein,34809,-0.328505771962153,0.072577201756282,-0.470757087404466,-0.186254456519841,6.06601670577947e-06
Mental health,X29104.Ever used cannabis,BPIFB2,BPI fold-containing family B member 2,33069,-0.192072455539705,0.0430279062080698,-0.276407151707522,-0.107737759371888,8.14371691457157e-06
Mental health,X29104.Ever used cannabis,PTGR1,Prostaglandin reductase 1,33088,0.138187252083917,0.0310276660249265,0.0773730266750613,0.199001477492773,8.54049940722045e-06
Mental health,X29104.Ever used cannabis,GUCA2A,Guanylin,34857,0.288660220592348,0.0648394011703955,0.161574994298373,0.415745446886324,8.5942125829853e-06
Mental health,X29104.Ever used cannabis,GFRA1,GDNF family receptor alpha-1,35002,-0.3510988376811,0.0792380021720771,-0.506405321938372,-0.195792353423829,9.47192824066627e-06
Mental health,X29104.Ever used cannabis,SOST,Sclerostin,34913,-0.229595472182667,0.0523074903366352,-0.332118153242472,-0.127072791122862,1.14749860050459e-05
Mental health,X29104.Ever used cannabis,SCRG1,Scrapie-responsive protein 1,33088,-0.423809196423693,0.0968356432636018,-0.613607057220352,-0.234011335627033,1.21881488897092e-05
Mental health,X29104.Ever used cannabis,NCAM1,Neural cell adhesion molecule 1,34952,-0.294008620115764,0.0673302424934791,-0.425975895402983,-0.162041344828545,1.27302393821251e-05
Mental health,X29104.Ever used cannabis,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,34863,-0.233220578744203,0.0534357328023569,-0.337954615036823,-0.128486542451584,1.28573325623688e-05
Mental health,X29104.Ever used cannabis,NELL2,Protein kinase C-binding protein NELL2,34958,-0.318014731223608,0.0743854455176628,-0.463810204438227,-0.172219258008989,1.92538435971033e-05
Mental health,X29104.Ever used cannabis,HEG1,Protein HEG homolog 1,32897,-0.40174733193382,0.0940115876114616,-0.586010043652284,-0.217484620215355,1.94506295822456e-05
Mental health,X29104.Ever used cannabis,CPM,Carboxypeptidase M,34983,-0.252734571659007,0.059700846221071,-0.369748230252307,-0.135720913065708,2.32085738075591e-05
