Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29062.Recent restlessness,GAST,Gastrin,33102,0.113006594379899,0.0264502106442732,0.0611641815171235,0.164849007242674,1.95294516489536e-05
Mental health,X29062.Recent restlessness,PLTP,Phospholipid transfer protein,35064,-0.292892507399926,0.0732913863317539,-0.436543624610164,-0.149241390189688,6.47592045614178e-05
Mental health,X29062.Recent restlessness,LGALS4,Galectin-4,34953,0.192107647594822,0.0513196520029778,0.0915211296689859,0.292694165520659,0.000182497183018325
Mental health,X29062.Recent restlessness,FAP,Prolyl endopeptidase FAP,35111,-0.371927481206166,0.100784350906644,-0.569464808983188,-0.174390153429144,0.000225020887549234
Mental health,X29062.Recent restlessness,MAN1A2,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",32858,-0.453229480576212,0.123317529446354,-0.694931838291067,-0.211527122861358,0.000238947388169683
Mental health,X29062.Recent restlessness,NTRK3,NT-3 growth factor receptor,35085,-0.452718747659343,0.123696408519115,-0.695163708356809,-0.210273786961877,0.000253452934029518
Mental health,X29062.Recent restlessness,PIGR,Polymeric immunoglobulin receptor,34820,0.277487855914097,0.0770254906647034,0.126517894211279,0.428457817616916,0.000316511071020239
Mental health,X29062.Recent restlessness,VSIG2,V-set and immunoglobulin domain-containing protein 2,33078,0.214208347200719,0.0597346834021562,0.0971283677324926,0.331288326668945,0.000337531836395649
Mental health,X29062.Recent restlessness,ARG2,"Arginase-2, mitochondrial",33078,0.230091851723259,0.0644604386977329,0.103749391875702,0.356434311570816,0.00035947596911869
Mental health,X29062.Recent restlessness,KLK8,Kallikrein-8,34574,0.280191454742696,0.078646035188336,0.126045225773558,0.434337683711835,0.000368668587496924
Mental health,X29062.Recent restlessness,CXCL17,C-X-C motif chemokine 17,35106,0.214728843822622,0.0607959746735696,0.0955687334624256,0.333888954182818,0.00041414720782802
Mental health,X29062.Recent restlessness,LRRN1,Leucine-rich repeat neuronal protein 1,34761,-0.245282067864545,0.0698594393384156,-0.38220656896784,-0.108357566761251,0.000448094739945931
Mental health,X29062.Recent restlessness,ADGRE5,Adhesion G protein-coupled receptor E5,35040,-0.330215406632938,0.0944657388383956,-0.515368254756193,-0.145062558509682,0.000474812965954475
Mental health,X29062.Recent restlessness,CA6,Carbonic anhydrase 6,34925,-0.144082973539243,0.0420212925508011,-0.226444706938813,-0.0617212401396725,0.000608446915639421
Mental health,X29062.Recent restlessness,PLAUR,Urokinase plasminogen activator surface receptor,34875,0.356180505297493,0.104080766427209,0.152182203100164,0.560178807494822,0.000623528026828214
Mental health,X29062.Recent restlessness,CCL21,C-C motif chemokine 21,35013,0.219046094888706,0.0642714834833809,0.0930739872612796,0.345018202516133,0.00065639087158605
Mental health,X29062.Recent restlessness,PON1,Serum paraoxonase/arylesterase 1,33132,-0.412226246692196,0.121344679577739,-0.650061818664564,-0.174390674719828,0.000683775584946935
Mental health,X29062.Recent restlessness,WFDC2,WAP four-disulfide core domain protein 2,34364,0.28162987886347,0.0842146185562693,0.116569226493182,0.446690531233758,0.000828113464588039
Mental health,X29062.Recent restlessness,CDCP1,CUB domain-containing protein 1,34900,0.187913020411799,0.0562726678893396,0.0776185913486934,0.298207449474905,0.00084258809814803
Mental health,X29062.Recent restlessness,KYNU,Kynureninase,35106,0.191278238258119,0.0576054598191576,0.0783715370125696,0.304184939503667,0.000901463081239796
Mental health,X29062.Recent restlessness,EPHA1,Ephrin type-A receptor 1,35000,0.269508732708937,0.0813435961671327,0.110075284221357,0.428942181196517,0.000925244467318161
Mental health,X29062.Recent restlessness,EGFR,Epidermal growth factor receptor,35111,-0.544372391916291,0.165000245739537,-0.867772873565785,-0.220971910266798,0.000972545776871272
Mental health,X29062.Recent restlessness,PRSS8,Prostasin,34921,0.222072832205108,0.0689828605938079,0.0868664254412446,0.357279238968971,0.00128898955015003
Mental health,X29062.Recent restlessness,GRPEL1,"GrpE protein homolog 1, mitochondrial",34917,0.136255912342137,0.0429010601675692,0.0521698344137012,0.220341990270573,0.00149705368990566
Mental health,X29062.Recent restlessness,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,34900,0.26622882083091,0.0842651798349687,0.101069068354371,0.431388573307449,0.00158511896928902
Mental health,X29062.Recent restlessness,KHDC3L,KH domain-containing protein 3,32771,0.135008849059631,0.0427910466094977,0.0511383977050151,0.218879300414246,0.001609922130141
Mental health,X29062.Recent restlessness,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,34900,0.155587890307387,0.0499063094120363,0.0577715238597955,0.253404256754978,0.00182798866658797
Mental health,X29062.Recent restlessness,HAVCR2,Hepatitis A virus cellular receptor 2,34961,0.25576474628722,0.0820718185504496,0.0949039819283384,0.416625510646101,0.0018357028346784
