Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29079.Sexually molested as a child,S100A16,Protein S100-A16,34567,0.184707525306513,0.0449293826320281,0.096645935347738,0.272769115265288,3.96781699960904e-05
Mental health,X29079.Sexually molested as a child,SCG2,Secretogranin-2,34891,0.396027680125798,0.0984928407956164,0.20298171216639,0.589073648085206,5.83677885564504e-05
Mental health,X29079.Sexually molested as a child,TFF1,Trefoil factor 1,34769,0.151572783336967,0.0407772769935698,0.0716493204295697,0.231496246244363,0.000202539550225379
Mental health,X29079.Sexually molested as a child,CXADR,Coxsackievirus and adenovirus receptor,34824,0.192326768606868,0.0573482318114126,0.0799242342564991,0.304729302957237,0.000800190422265125
Mental health,X29079.Sexually molested as a child,PROK1,Prokineticin-1,34824,-0.148249256474592,0.0454224643694415,-0.237277286638697,-0.0592212263104864,0.0011027056339758
Mental health,X29079.Sexually molested as a child,SCGN,Secretagogin,34620,0.222583417715717,0.0684281912719792,0.0884641628226377,0.356702672608796,0.00114625110504374
Mental health,X29079.Sexually molested as a child,APOF,Apolipoprotein F,33017,-0.481059430226437,0.150367950992487,-0.775780614171711,-0.186338246281163,0.00138271971443383
Mental health,X29079.Sexually molested as a child,PRAP1,Proline-rich acidic protein 1,32996,0.288101310557497,0.0908429263953806,0.110049174822551,0.466153446292443,0.00152196109892724
Mental health,X29079.Sexually molested as a child,PPY,Pancreatic prohormone,34793,0.0944681652718996,0.0306007828896907,0.0344906308081059,0.154445699735693,0.00202614652901502
Mental health,X29079.Sexually molested as a child,AGR2,Anterior gradient protein 2 homolog,34496,0.0952450871497326,0.0312883734706409,0.0339198751472764,0.156570299152189,0.00233944254080533
Mental health,X29079.Sexually molested as a child,ALPI,Intestinal-type alkaline phosphatase,32751,0.087396691530461,0.0297044470304977,0.0291759753506854,0.145617407710237,0.00326721505159287
Mental health,X29079.Sexually molested as a child,GCG,Pro-glucagon,34551,0.0734925243492884,0.0255500620933692,0.0234144026462848,0.123570646052292,0.0040301895493565
Mental health,X29079.Sexually molested as a child,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,34710,0.28138634376056,0.0996732335161217,0.0860268060689618,0.476745881452159,0.0047650088600909
Mental health,X29079.Sexually molested as a child,ASGR1,Asialoglycoprotein receptor 1,34755,0.295147542231065,0.105218482022756,0.0889193174664644,0.501375766995666,0.00503913406806543
Mental health,X29079.Sexually molested as a child,PTP4A3,Protein tyrosine phosphatase type IVA 3,32751,-0.211870358299861,0.0758192531336571,-0.360476094441828,-0.0632646221578928,0.00521053114042731
Mental health,X29079.Sexually molested as a child,EPCAM,Epithelial cell adhesion molecule,34815,0.0859270628070111,0.0308408526304873,0.025478991651256,0.146375133962766,0.0053430880393798
Mental health,X29079.Sexually molested as a child,CHGA,Chromogranin-A,32996,0.124788474211243,0.0447929504190266,0.0369942913899512,0.212582657032536,0.00534901681053505
Mental health,X29079.Sexually molested as a child,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,34902,0.276625315166259,0.100910861093316,0.0788400274233598,0.474410602909158,0.00612981127854103
Mental health,X29079.Sexually molested as a child,LIPF,Gastric triacylglycerol lipase,32748,0.166679422045573,0.0615756368797537,0.0459911737612563,0.287367670329891,0.00680434140192314
Mental health,X29079.Sexually molested as a child,PYY,Peptide YY,32742,0.107787379602095,0.0398371378493878,0.0297065894172947,0.185868169786895,0.00682905593412717
Mental health,X29079.Sexually molested as a child,PIGR,Polymeric immunoglobulin receptor,34678,0.2371814561567,0.0878567608821272,0.0649822048277307,0.409380707485669,0.00695228867395072
Mental health,X29079.Sexually molested as a child,GIP,Gastric inhibitory polypeptide,32748,0.215170771734436,0.0817288246576899,0.0549822754053634,0.375359268063508,0.00848456404730883
Mental health,X29079.Sexually molested as a child,CNPY2,Protein canopy homolog 2,34652,0.122805034289568,0.0467084663060612,0.0312564403296881,0.214353628249448,0.00857120444242893
Mental health,X29079.Sexually molested as a child,PECR,Peroxisomal trans-2-enoyl-CoA reductase,32748,0.285647419615132,0.109528179932272,0.0709721869478789,0.500322652282385,0.00912303688331426
Mental health,X29079.Sexually molested as a child,ZBTB16,Zinc finger and BTB domain-containing protein 16,34551,0.111560122681414,0.0428733744447171,0.0275283087697686,0.195591936593059,0.00927869760593415
Mental health,X29079.Sexually molested as a child,ISM1,Isthmin-1,34824,0.19877127148357,0.0772576462237301,0.0473462848850595,0.350196258082081,0.0100999264872306
Mental health,X29079.Sexually molested as a child,ROBO2,Roundabout homolog 2,34941,0.339024840243805,0.132147509152407,0.0800157223050865,0.598033958182524,0.010315670299517
Mental health,X29079.Sexually molested as a child,TNPO1,Transportin-1,32838,-0.263150745965097,0.102821439816788,-0.464680768006002,-0.061620723924193,0.010504612597497
Mental health,X29079.Sexually molested as a child,TSPAN8,Tetraspanin-8,32964,0.0897460425926082,0.0355351539570001,0.0200971408368881,0.159394944348328,0.0115683508095901
Mental health,X29079.Sexually molested as a child,ORM1,Alpha-1-acid glycoprotein 1,32982,-0.459703359380131,0.18231776467488,-0.817046178142897,-0.102360540617366,0.0117044508924475
Mental health,X29079.Sexually molested as a child,REPS1,RalBP1-associated Eps domain-containing protein 1,32751,0.216757177244913,0.0861432028463472,0.0479164996660728,0.385597854823754,0.0118788276987655
Mental health,X29079.Sexually molested as a child,PLA2G10,Group 10 secretory phospholipase A2,34755,0.130030696992547,0.0519506373141126,0.0282074478568867,0.231853946128208,0.0123302517591939
Mental health,X29079.Sexually molested as a child,SPINT2,Kunitz-type protease inhibitor 2,34868,0.182492405780622,0.0736687794546436,0.0381015980495202,0.326883213511723,0.0132566185595661
Mental health,X29079.Sexually molested as a child,LSM8,U6 snRNA-associated Sm-like protein LSm8,32838,-0.109770067314794,0.0445597795976824,-0.197107235326251,-0.0224328993033362,0.0137799539934787
Mental health,X29079.Sexually molested as a child,TPP1,Tripeptidyl-peptidase 1,34734,0.162596139794173,0.0660948408145264,0.0330502517977015,0.292142027790645,0.0139074890150021
Mental health,X29079.Sexually molested as a child,GPA33,Cell surface A33 antigen,34770,0.0557464337536493,0.0227326490585293,0.0111904415989319,0.100302425908367,0.0142116441367733
Mental health,X29079.Sexually molested as a child,GAST,Gastrin,32987,0.0739195192919267,0.0302053623583881,0.0147170090694861,0.133122029514367,0.014414551534614
Mental health,X29079.Sexually molested as a child,FRMD7,FERM domain-containing protein 7,32752,-0.260352444236784,0.107547272742268,-0.47114509881163,-0.0495597896619381,0.0155055012098929
Mental health,X29079.Sexually molested as a child,BGLAP,Osteocalcin,32996,-0.101511722791022,0.0419585259296317,-0.1837504336131,-0.0192730119689436,0.0155683273131297
Mental health,X29079.Sexually molested as a child,S100A14,Protein S100-A14,32995,0.161664626357424,0.0668888358449104,0.0305625081013992,0.292766744613448,0.0156721443255703
Mental health,X29079.Sexually molested as a child,CCL15,C-C motif chemokine 15,34966,0.166841626208964,0.0693416307077716,0.030932030021732,0.302751222396197,0.0161408977139584
Mental health,X29079.Sexually molested as a child,ANXA10,Annexin A10,34582,0.0942622928671752,0.0394875592516051,0.0168666767340292,0.171657909000321,0.0169972984090855
Mental health,X29079.Sexually molested as a child,CTSE,Cathepsin E,32824,0.16332969405372,0.0685630332301419,0.0289461489226417,0.297713239184798,0.0172310787933242
Mental health,X29079.Sexually molested as a child,GRPEL1,"GrpE protein homolog 1, mitochondrial",34770,0.116266269643459,0.049002236116921,0.0202218868542933,0.212310652432624,0.017677142811925
Mental health,X29079.Sexually molested as a child,BCL2L11,"Bcl-2-like protein 11, Isoform BimL ",34824,0.165105790605962,0.0701051288857536,0.0276997379898851,0.302511843222039,0.0185343941770905
Mental health,X29079.Sexually molested as a child,SIGLEC8,Sialic acid-binding Ig-like lectin 8,32748,0.193054212964108,0.0828421161757953,0.0306836652595493,0.355424760668667,0.0198079621672824
Mental health,X29079.Sexually molested as a child,LGALS4,Galectin-4,34808,0.136241535288404,0.0586773250024511,0.0212339782836001,0.251249092293209,0.0202578149265863
Mental health,X29079.Sexually molested as a child,CCL2,C-C motif chemokine 2,34735,0.13427281175197,0.0579042006561638,0.0207805784658885,0.247765045038051,0.0204200655165591
Mental health,X29079.Sexually molested as a child,KRT8,"Keratin, type II cytoskeletal 8",32717,0.137125642449463,0.059157387862774,0.0211771622384258,0.2530741226605,0.0204730817600296
Mental health,X29079.Sexually molested as a child,LEP,Leptin,34832,-0.105288770970502,0.0454881451510647,-0.194445535466589,-0.0161320064744154,0.0206509051346533
Mental health,X29079.Sexually molested as a child,DDC,Aromatic-L-amino-acid decarboxylase,34825,0.145594786785888,0.0629089422666367,0.02229325994328,0.268896313628496,0.0206656349113596
Mental health,X29079.Sexually molested as a child,LYPD1,Ly6/PLAUR domain-containing protein 1,34582,0.0978967178213631,0.0425914546143226,0.0144174667772909,0.181375968865435,0.0215521525448786
Mental health,X29079.Sexually molested as a child,KRT19,"Keratin, type I cytoskeletal 19",34810,0.105035838040496,0.0457123611351658,0.0154396102155709,0.194632065865421,0.0215944656867984
Mental health,X29079.Sexually molested as a child,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,34840,-0.239367490159692,0.104248997359881,-0.443695524985059,-0.0350394553343243,0.0216881658914622
