Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20730.Liking for strawberries,SPINK1,Serine protease inhibitor Kazal-type 1,35393,-0.166582582195557,0.0422715573591768,-0.249434834619543,-0.0837303297715699,8.16992013721958e-05
Diet and food preferences,X20730.Liking for strawberries,CGREF1,Cell growth regulator with EF hand domain protein 1,35406,-0.136674981437187,0.0387861563547121,-0.212695847892423,-0.060654114981951,0.000427038593308481
Diet and food preferences,X20730.Liking for strawberries,CES2,Cocaine esterase,35323,-0.0995066818457328,0.0300858830555437,-0.158475012634599,-0.040538351056867,0.000944492634849914
Diet and food preferences,X20730.Liking for strawberries,APOA1,Apolipoprotein A-I,33482,-0.217300039183365,0.0683684107909244,-0.351302124333577,-0.0832979540331533,0.00148575354291135
Diet and food preferences,X20730.Liking for strawberries,APOA2,Apolipoprotein A-II,33475,-0.127895553743664,0.0403600680588075,-0.207001287138926,-0.0487898203484008,0.0015351604188142
Diet and food preferences,X20730.Liking for strawberries,REG4,Regenerating islet-derived protein 4,35416,-0.111425973717966,0.0354006517147157,-0.180811251078809,-0.0420406963571236,0.00165053449548883
Diet and food preferences,X20730.Liking for strawberries,ADIPOQ,Adiponectin,33482,-0.0898546241111371,0.0291801612749521,-0.147047740210043,-0.032661508012231,0.00208069085107542
Diet and food preferences,X20730.Liking for strawberries,PLG,Plasminogen,33219,-0.265596587818172,0.0877852174934581,-0.43765561410535,-0.0935375615309944,0.0024887451797238
Diet and food preferences,X20730.Liking for strawberries,APOM,Apolipoprotein M,35414,-0.183565918401566,0.0608097588956284,-0.302753045836997,-0.064378790966134,0.00254422873764161
Diet and food preferences,X20730.Liking for strawberries,PAG1,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,35202,0.0888969240581009,0.0294863815776936,0.0311036161658213,0.14669023195038,0.00257678179051801
Diet and food preferences,X20730.Liking for strawberries,FGF21,Fibroblast growth factor 21,35475,-0.0411221809613807,0.0138701826332063,-0.0683077389224651,-0.0139366230002964,0.00303505319644377
Diet and food preferences,X20730.Liking for strawberries,ENOX2,Ecto-NOX disulfide-thiol exchanger 2,33170,0.209077871030323,0.0707609658304339,0.0703863780026729,0.347769364057974,0.00313751199112623
Diet and food preferences,X20730.Liking for strawberries,HBZ,Hemoglobin subunit zeta,33460,-0.0514500848695849,0.0175530992489322,-0.085854159397492,-0.0170460103416778,0.00338549162013253
Diet and food preferences,X20730.Liking for strawberries,PPL,Periplakin,33177,-0.177477871512142,0.0605963317559748,-0.296246681753852,-0.058709061270431,0.00341038220491399
Diet and food preferences,X20730.Liking for strawberries,IL1RAP,Interleukin-1 receptor accessory protein,35393,-0.104668174500995,0.0361985382442649,-0.175617309459754,-0.0337190395422361,0.00384120977863906
Diet and food preferences,X20730.Liking for strawberries,GRP,Gastrin-releasing peptide,33181,-0.108427649760989,0.0378202800189207,-0.182555398598073,-0.0342999009239044,0.00415419946819432
Diet and food preferences,X20730.Liking for strawberries,TMPRSS15,Enteropeptidase,35323,-0.0513603185988013,0.0179894891607353,-0.0866197173538424,-0.0161009198437602,0.00431116698178051
Diet and food preferences,X20730.Liking for strawberries,CD33,Myeloid cell surface antigen CD33,35433,0.056625926908332,0.0198581203022019,0.0177040111160163,0.0955478427006477,0.00435871343733874
Diet and food preferences,X20730.Liking for strawberries,CD3G,T-cell surface glycoprotein CD3 gamma chain,33177,-0.0585125538156695,0.020523468921059,-0.0987385529009452,-0.0182865547303938,0.00436768642962645
Diet and food preferences,X20730.Liking for strawberries,SERPINA4,Kallistatin,33299,-0.232347500022407,0.0820763346064526,-0.393217115851054,-0.0714778841937595,0.00465196958833982
Diet and food preferences,X20730.Liking for strawberries,VEGFA,Vascular endothelial growth factor A,35484,0.0791624015074135,0.0282817320068478,0.0237302067739919,0.134594596240835,0.00513353624961857
Diet and food preferences,X20730.Liking for strawberries,KDM3A,Lysine-specific demethylase 3A,33177,-0.0558895327820919,0.0201486691658988,-0.0953809243472536,-0.0163981412169301,0.00555063187034637
Diet and food preferences,X20730.Liking for strawberries,FGF12,Fibroblast growth factor 12,33177,-0.105367678267101,0.0381056137853874,-0.180054681286461,-0.0306806752477418,0.00570089569619077
Diet and food preferences,X20730.Liking for strawberries,FAM3D,Protein FAM3D,33425,-0.0608863178574344,0.0223680683856479,-0.104727731893304,-0.0170449038215646,0.00650019456636517
Diet and food preferences,X20730.Liking for strawberries,EFNA1,Ephrin-A1,35368,-0.173114189872312,0.0640345986908176,-0.298622003306314,-0.0476063764383095,0.0068725112224466
Diet and food preferences,X20730.Liking for strawberries,CD300LG,CMRF35-like molecule 9,35393,-0.118859611331829,0.0443866220197218,-0.205857390490483,-0.0318618321731741,0.00742069359826178
Diet and food preferences,X20730.Liking for strawberries,CRNN,Cornulin,35046,-0.0672211429874286,0.0251565818426566,-0.116528043399035,-0.0179142425758216,0.00754853561534435
Diet and food preferences,X20730.Liking for strawberries,SCIN,Adseverin,33167,-0.0689036400809436,0.0259219452086154,-0.11971065268983,-0.0180966274720574,0.00787123752892646
Diet and food preferences,X20730.Liking for strawberries,HGFAC,Hepatocyte growth factor activator,33366,-0.183654259349891,0.0691776555339239,-0.319242464196382,-0.0480660545033998,0.0079482961000639
Diet and food preferences,X20730.Liking for strawberries,FN1,Fibronectin,33482,-0.191518010076883,0.0721601580719303,-0.332951919897867,-0.0500841002558997,0.00796585628052184
Diet and food preferences,X20730.Liking for strawberries,KLK15,Kallikrein-15,33398,0.0995879473181465,0.0378907491270271,0.0253220790291734,0.17385381560712,0.00859524744582436
Diet and food preferences,X20730.Liking for strawberries,APOC1,Apolipoprotein C-I,33460,-0.134080360762527,0.051221322840462,-0.234474153529833,-0.0336865679952214,0.00886722220352077
Diet and food preferences,X20730.Liking for strawberries,EPCAM,Epithelial cell adhesion molecule,35402,-0.0432149782235751,0.0165585217951533,-0.0756696809420756,-0.0107602755050745,0.00907034507891395
Diet and food preferences,X20730.Liking for strawberries,GIP,Gastric inhibitory polypeptide,33181,-0.116249377615476,0.0445793669327708,-0.203624936803706,-0.0288738184272451,0.0091299674364738
Diet and food preferences,X20730.Liking for strawberries,RTN4R,Reticulon-4 receptor,35488,0.12807175751475,0.0494007122187494,0.0312463615660009,0.224897153463499,0.00953982077486946
Diet and food preferences,X20730.Liking for strawberries,ICAM5,Intercellular adhesion molecule 5,35406,-0.0921521766642399,0.0358948979435103,-0.16250617663352,-0.0217981766949597,0.0102625312922972
Diet and food preferences,X20730.Liking for strawberries,SNX9,Sorting nexin-9,35406,0.059574857516515,0.0232766854113978,0.0139525541101753,0.105197160922855,0.0104972769847189
Diet and food preferences,X20730.Liking for strawberries,PROC,Vitamin K-dependent protein C,35414,-0.161095209223425,0.0638348687320758,-0.286211551938294,-0.0359788665085566,0.0116285138463212
Diet and food preferences,X20730.Liking for strawberries,DKK3,Dickkopf-related protein 3,35548,-0.140979017805641,0.0561659067524501,-0.251064195040443,-0.0308938405708385,0.0120849504874236
Diet and food preferences,X20730.Liking for strawberries,NAGA,Alpha-N-acetylgalactosaminidase,33161,-0.0772277565024123,0.0308097499959379,-0.137614866494451,-0.016840646510374,0.0122067565005946
Diet and food preferences,X20730.Liking for strawberries,GYS1,"Glycogen [starch] synthase, muscle",35202,0.0439314582532394,0.0175556125638849,0.00952245762802507,0.0783404588784538,0.0123488363629631
Diet and food preferences,X20730.Liking for strawberries,KHDC3L,KH domain-containing protein 3,33120,0.0777168798765451,0.0311778073975415,0.0166083773773638,0.138825382375726,0.0126949902711908
Diet and food preferences,X20730.Liking for strawberries,ACADM,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial",33290,0.0711490424152381,0.0285493583790654,0.0151922999922699,0.127105784838206,0.0127145948984284
Diet and food preferences,X20730.Liking for strawberries,SDC1,Syndecan-1,35406,0.105316132291138,0.0422778751247679,0.0224514970465924,0.188180767535683,0.0127507082257128
Diet and food preferences,X20730.Liking for strawberries,ERBB3,Receptor tyrosine-protein kinase erbB-3,35355,-0.213452160378074,0.0859978605414002,-0.382007967039218,-0.0448963537169296,0.0130765794174569
Diet and food preferences,X20730.Liking for strawberries,TADA3,Transcriptional adapter 3,33412,0.119014004940333,0.0479681499891918,0.0249964309615172,0.213031578919149,0.0131146828791793
Diet and food preferences,X20730.Liking for strawberries,CEP112,Centrosomal protein of 112 kDa,33170,0.109486148146952,0.0442262717367909,0.0228026555428423,0.196169640751063,0.0133192703552181
Diet and food preferences,X20730.Liking for strawberries,MYOC,Myocilin,35393,-0.0863463012296887,0.0348879041459867,-0.154726593355823,-0.0179660091035549,0.0133392430738271
Diet and food preferences,X20730.Liking for strawberries,HSD17B14,17-beta-hydroxysteroid dehydrogenase 14,33440,-0.0759444507425273,0.0307178623033922,-0.136151460857176,-0.0157374406278786,0.0134411024514965
Diet and food preferences,X20730.Liking for strawberries,FKBP7,Peptidyl-prolyl cis-trans isomerase FKBP7,35122,0.0883166795007325,0.0357718054124678,0.0182039408922956,0.158429418109169,0.0135680016077878
Diet and food preferences,X20730.Liking for strawberries,BTN1A1,Butyrophilin subfamily 1 member A1,33396,-0.111512444186091,0.045262053765267,-0.200226069566014,-0.0227988188061678,0.0137683799044212
Diet and food preferences,X20730.Liking for strawberries,ERVV_1,,33170,-0.0955389796167436,0.0389454221356864,-0.171872007002689,-0.0192059522307983,0.0141793322726354
Diet and food preferences,X20730.Liking for strawberries,ADGRG1,Adhesion G-protein coupled receptor G1,35323,0.0804496536316356,0.0329191348625709,0.0159281493009966,0.144971157962275,0.0145461723566066
Diet and food preferences,X20730.Liking for strawberries,UNC79,Protein unc-79 homolog,33120,0.0855167252853363,0.035021976266263,0.0168736518034607,0.154159798767212,0.0146327680398575
Diet and food preferences,X20730.Liking for strawberries,DPEP1,Dipeptidase 1,35306,-0.0824240002000858,0.0338680716084762,-0.148805420552699,-0.0160425798474725,0.0149614689540513
Diet and food preferences,X20730.Liking for strawberries,PON3,Serum paraoxonase/lactonase 3,35455,-0.149220425871297,0.0613653149511834,-0.269496443175616,-0.0289444085669777,0.0150442898777987
Diet and food preferences,X20730.Liking for strawberries,BATF,Basic leucine zipper transcriptional factor ATF-like,33185,-0.0538682543288607,0.022174045197197,-0.0973293829153668,-0.0104071257423545,0.0151451944352138
Diet and food preferences,X20730.Liking for strawberries,WASF3,Wiskott-Aldrich syndrome protein family member 3,35150,0.0452651389822845,0.0187918409555424,0.00843313070942126,0.0820971472551477,0.0160225039339592
Diet and food preferences,X20730.Liking for strawberries,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",33181,-0.103009950892096,0.0427656389949629,-0.186830603322223,-0.0191892984619684,0.0160283829681521
Diet and food preferences,X20730.Liking for strawberries,CEACAM20,Carcinoembryonic antigen-related cell adhesion molecule 20,33290,-0.102187291717766,0.0424740611232346,-0.185436451519306,-0.0189381319162264,0.0161529164135356
Diet and food preferences,X20730.Liking for strawberries,F9,Coagulation factor IX,35414,-0.212743186415941,0.088551644825583,-0.386304410274084,-0.0391819625577983,0.0163001990040449
Diet and food preferences,X20730.Liking for strawberries,MEP1A,Meprin A subunit alpha,33425,-0.064902163432021,0.0271237081141681,-0.11806463133579,-0.0117396955282515,0.016738608967199
Diet and food preferences,X20730.Liking for strawberries,WAS,Wiskott-Aldrich syndrome protein,35202,0.0567420736141578,0.0237739703053093,0.0101450918157517,0.103339055412564,0.0170152244839323
Diet and food preferences,X20730.Liking for strawberries,BRME1,Break repair meiotic recombinase recruitment factor 1,33167,-0.113692124447201,0.0476432782760444,-0.207072949868248,-0.0203112990261541,0.0170378024252059
Diet and food preferences,X20730.Liking for strawberries,FSHB,Follitropin subunit beta,33181,-0.0704152676078198,0.0296294548241725,-0.128488999063198,-0.0123415361524416,0.0174964698974827
Diet and food preferences,X20730.Liking for strawberries,ESYT2,Extended synaptotagmin-2,33440,0.0543679455497428,0.0229079038462046,0.00946845401118168,0.0992674370883039,0.0176482819777449
Diet and food preferences,X20730.Liking for strawberries,ITGA5,Integrin alpha-5,35393,-0.157585164353516,0.0666349049051372,-0.288189577967585,-0.0269807507394471,0.0180512097991251
Diet and food preferences,X20730.Liking for strawberries,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,33460,0.0649285242453265,0.0274779249612304,0.011071791321315,0.118785257169338,0.0181507374492615
Diet and food preferences,X20730.Liking for strawberries,MAN1A2,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",33181,-0.175993959675823,0.0745970155633866,-0.322204110180061,-0.0297838091715855,0.0183318131622981
Diet and food preferences,X20730.Liking for strawberries,PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,35389,-0.0986274142984848,0.0418604301536395,-0.180673857399618,-0.0165809711973513,0.0184845364668364
Diet and food preferences,X20730.Liking for strawberries,RASGRF1,Ras-specific guanine nucleotide-releasing factor 1,33120,0.103713565719309,0.0440402671650465,0.0173946420758184,0.190032489362801,0.0185449064409687
Diet and food preferences,X20730.Liking for strawberries,GPA33,Cell surface A33 antigen,35323,-0.0283586193082432,0.0120608191377658,-0.0519978248182642,-0.00471941379822222,0.0187247297940819
