Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20622.Liking for broad beans,BGLAP,Osteocalcin,33447,-0.172961738584064,0.0210606932964907,-0.214240697445185,-0.131682779722942,2.44579716591385e-16
Diet and food preferences,X20622.Liking for broad beans,CFH,Complement factor H,32913,-0.505530966575043,0.0775354814398707,-0.657500510197189,-0.353561422952896,7.4071305974577e-11
Diet and food preferences,X20622.Liking for broad beans,A1BG,Alpha-1B-glycoprotein,33482,-0.626919718874375,0.100447844015345,-0.82379749314445,-0.430041944604299,4.524270254002e-10
Diet and food preferences,X20622.Liking for broad beans,INHBC,Inhibin beta C chain,35393,-0.19500550360104,0.0352039181372355,-0.264005183150021,-0.126005824052058,3.10323182572061e-08
Diet and food preferences,X20622.Liking for broad beans,APCS,Serum amyloid P-component,33397,-0.269497427734028,0.049898859804919,-0.367299192951669,-0.171695662516387,6.79136285172448e-08
Diet and food preferences,X20622.Liking for broad beans,CLEC4D,C-type lectin domain family 4 member D,35389,-0.134908413986893,0.0249851518176889,-0.183879311549563,-0.0859375164242226,6.8137339059458e-08
Diet and food preferences,X20622.Liking for broad beans,NELL2,Protein kinase C-binding protein NELL2,35455,-0.272169685570873,0.0537135607511863,-0.377448264643198,-0.166891106498547,4.10239212575159e-07
Diet and food preferences,X20622.Liking for broad beans,CFI,Complement factor I,33482,-0.435633343397613,0.0861991807307159,-0.604583737629816,-0.26668294916541,4.41080368591853e-07
Diet and food preferences,X20622.Liking for broad beans,FGFR2,Fibroblast growth factor receptor 2,35433,-0.359901079206522,0.0714373920680705,-0.499918367659941,-0.219883790753104,4.77542109598676e-07
Diet and food preferences,X20622.Liking for broad beans,CD99L2,CD99 antigen-like protein 2,35393,-0.312902805332863,0.0625675256641598,-0.435535155634617,-0.19027045503111,5.78610328186602e-07
Diet and food preferences,X20622.Liking for broad beans,SERPINF1,Pigment epithelium-derived factor,33342,-0.34611606365066,0.0695680010994757,-0.482469345805633,-0.209762781495688,6.63195088487347e-07
Diet and food preferences,X20622.Liking for broad beans,GGH,Gamma-glutamyl hydrolase,35182,-0.223915993231234,0.0450162345897124,-0.31214781302707,-0.135684173435397,6.65088089738161e-07
Diet and food preferences,X20622.Liking for broad beans,PI3,Elafin,35242,-0.137382097855515,0.0283618384344466,-0.19297130118703,-0.0817928945239995,1.28989414091822e-06
Diet and food preferences,X20622.Liking for broad beans,RBP7,Retinoid-binding protein 7,33425,-0.137993435467573,0.0286566249493743,-0.194160420368346,-0.0818264505667989,1.49152358419634e-06
Diet and food preferences,X20622.Liking for broad beans,HGF,Hepatocyte growth factor,35529,-0.210987633440557,0.0439322762208752,-0.297094894833472,-0.124880372047641,1.5859423441614e-06
Diet and food preferences,X20622.Liking for broad beans,PCDH9,Protocadherin-9,33425,-0.251194042616771,0.0529563889788133,-0.354988565015245,-0.147399520218297,2.1319063699961e-06
Diet and food preferences,X20622.Liking for broad beans,MPO,Myeloperoxidase,35393,-0.150881965141327,0.0322595666404302,-0.21411071575657,-0.0876532145260834,2.942338984488e-06
Diet and food preferences,X20622.Liking for broad beans,GHR,Growth hormone receptor,33259,-0.287268457797735,0.0622972876067569,-0.409371141506979,-0.165165774088492,4.05542584993332e-06
Diet and food preferences,X20622.Liking for broad beans,ITIH4,Inter-alpha-trypsin inhibitor heavy chain H4,33482,-0.31264012151569,0.0678620227287303,-0.445649686064001,-0.179630556967378,4.13781593233535e-06
Diet and food preferences,X20622.Liking for broad beans,LEP,Leptin,35406,-0.100571645743106,0.0218882009209359,-0.143472519548141,-0.0576707719380721,4.37781440548831e-06
Diet and food preferences,X20622.Liking for broad beans,CDHR5,Cadherin-related family member 5,35406,-0.173893654466687,0.0379779629436944,-0.248330461836328,-0.0994568470970462,4.72533231903999e-06
