Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
MECR,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",Chapter X Diseases of the respiratory system,Diseases of the respiratory system,15620,1718,1.14 [1.08-1.20],1.7193343155099029e-06
MECR,"Enoyl-[acyl-carrier-protein] reductase, mitochondrial",Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,19766,57,1.66 [1.29-2.14],8.675697669593295e-05
