Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,APOA2,Apolipoprotein A-II,24236,325,1.86 [1.51-2.29],4.3795235724648685e-09
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,APOE,Apolipoprotein E,24271,329,0.43 [0.37-0.50],7.581951406877805e-27
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,BCAN,Brevican core protein,27597,357,0.46 [0.35-0.60],1.7178429652307532e-08
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,BRK1,Protein BRICK1,27109,359,1.68 [1.39-2.03],5.2590723071825454e-08
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,CEND1,Cell cycle exit and neuronal differentiation protein 1,23440,317,1.42 [1.27-1.59],5.338008472523701e-10
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,CHI3L1,Chitinase-3-like protein 1,27155,354,1.26 [1.12-1.41],6.66340291008383e-05
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",27887,370,1.70 [1.31-2.22],6.717817169982404e-05
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,GDF15,Growth/differentiation factor 15,28129,372,1.77 [1.48-2.12],2.3189704226860062e-10
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,GFAP,Glial fibrillary acidic protein,27094,359,2.98 [2.61-3.41],5.336750129365899e-59
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,IGFBP2,Insulin-like growth factor-binding protein 2,28082,372,1.37 [1.18-1.59],4.878400724828447e-05
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,IL1RL1,Interleukin-1 receptor-like 1,28039,370,1.55 [1.26-1.89],2.720228602021504e-05
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,LTBP2,Latent-transforming growth factor beta-binding protein 2,28129,372,1.80 [1.37-2.37],2.5136995673673367e-05
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,MENT,Protein MENT,23711,324,8.91 [5.72-13.88],3.9434650605926354e-22
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,NEFL,Neurofilament light polypeptide,27020,359,2.32 [1.96-2.74],5.851114122632742e-23
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,NPTX2,Neuronal pentraxin-2,24222,332,2.07 [1.50-2.86],9.417009340610686e-06
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,NPTXR,Neuronal pentraxin receptor,27791,365,0.46 [0.34-0.62],3.9543648487507403e-07
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,OMG,Oligodendrocyte-myelin glycoprotein,27667,365,0.74 [0.64-0.85],3.9384265855022215e-05
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,SNAP25,Synaptosomal-associated protein 25,23440,317,2.41 [1.96-2.96],3.764085218049554e-17
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,SYT1,Synaptotagmin-1,24168,330,1.67 [1.44-1.93],5.491707091571403e-12
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,TNFSF10,Tumor necrosis factor ligand superfamily member 10,28077,369,0.46 [0.32-0.66],2.1178825475548847e-05
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,TNFSF11,Tumor necrosis factor ligand superfamily member 11,27743,365,0.71 [0.61-0.83],2.175272440397805e-05
Chapter VI Diseases of the nervous system,Unspecific neurodegenerative disorder,VGF,Neurosecretory protein VGF,24185,327,0.48 [0.34-0.68],2.9742151874015514e-05
