Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIV Diseases of the genitourinary system,Urethral stricture,ADA2,Adenosine deaminase 2,24231,145,1.97 [1.42-2.74],5.221273510418492e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,ADAMTSL2,ADAMTS-like protein 2,21294,128,2.73 [1.72-4.32],1.879580813730102e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,ASGR1,Asialoglycoprotein receptor 1,24231,148,2.48 [1.57-3.91],9.17406241544826e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,BST2,Bone marrow stromal antigen 2,24610,148,1.62 [1.33-1.96],1.2676627892897973e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD27,CD27 antigen,24476,149,1.98 [1.44-2.74],3.25378305364084e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD300E,CMRF35-like molecule 2,24523,148,2.11 [1.53-2.91],5.186563338045081e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD302,CD302 antigen,24288,150,2.40 [1.58-3.64],4.22705907166522e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CD74,HLA class II histocompatibility antigen gamma chain,24610,148,2.46 [1.70-3.57],1.8786628215618967e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CDCP1,CUB domain-containing protein 1,24231,148,1.82 [1.41-2.36],5.284112250106248e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CHGA,Chromogranin-A,21294,128,1.46 [1.26-1.69],3.273892043430488e-07
Chapter XIV Diseases of the genitourinary system,Urethral stricture,COL18A1,Collagen alpha-1(XVIII) chain,24498,149,3.42 [1.87-6.27],6.838426615378167e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,COL6A3,Collagen alpha-3(VI) chain,24700,150,2.20 [1.51-3.21],4.463195324677232e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,CST3,Cystatin-C,24437,148,2.75 [1.73-4.35],1.706624385477084e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,EFNA4,Ephrin-A4,24194,148,2.38 [1.56-3.62],5.79314664876398e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,FGFR2,Fibroblast growth factor receptor 2,24476,149,4.14 [2.25-7.64],5.259304425044499e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,GAST,Gastrin,21255,129,1.40 [1.26-1.54],3.844627721377465e-11
Chapter XIV Diseases of the genitourinary system,Urethral stricture,GDF15,Growth/differentiation factor 15,24700,150,1.82 [1.51-2.19],2.9909605420609126e-10
Chapter XIV Diseases of the genitourinary system,Urethral stricture,HAVCR2,Hepatitis A virus cellular receptor 2,24389,147,2.57 [1.77-3.73],6.088741492973096e-07
Chapter XIV Diseases of the genitourinary system,Urethral stricture,IGFBP7,Insulin-like growth factor-binding protein 7,24700,150,2.59 [1.80-3.71],2.275671343631965e-07
Chapter XIV Diseases of the genitourinary system,Urethral stricture,IL18BP,Interleukin-18-binding protein,24472,148,2.36 [1.58-3.54],2.9873761685611776e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,IL4R,Interleukin-4 receptor subunit alpha,24368,147,2.00 [1.42-2.80],6.21261148617315e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,24404,148,1.83 [1.37-2.45],4.433432012947884e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,LGALS9,Galectin-9,24396,147,2.29 [1.52-3.45],8.193849593728496e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,LRRC25,Leucine-rich repeat-containing protein 25,24288,150,1.89 [1.43-2.50],6.777863558092269e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,MXRA8,Matrix remodeling-associated protein 8,20855,124,0.35 [0.21-0.58],4.693071708110264e-05
Chapter XIV Diseases of the genitourinary system,Urethral stricture,PLAUR,Urokinase plasminogen activator surface receptor,24243,147,3.20 [1.94-5.28],5.222348720562007e-06
Chapter XIV Diseases of the genitourinary system,Urethral stricture,S100P,Protein S100-P,23966,144,1.51 [1.25-1.84],2.864744517357666e-05
