Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ABO,Histo-blood group ABO system transferase,20781,131,0.85 [0.75-0.95],0.0050315064660012
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACADSB,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",20771,132,0.74 [0.61-0.91],0.0035721005215925
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACAN,Aggrecan core protein,23620,165,2.20 [1.36-3.58],0.0014281997311945
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACE2,Angiotensin-converting enzyme 2,23392,163,1.56 [1.23-1.97],0.0002283133599767
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACTA2,"Actin, aortic smooth muscle",23392,163,1.38 [1.09-1.76],0.0078401166844618
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ACVRL1,Serine/threonine-protein kinase receptor R3,23638,163,2.31 [1.39-3.85],0.0012860969005761
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,20197,130,1.48 [1.13-1.93],0.0040056431745243
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,20674,129,1.97 [1.19-3.24],0.0080409443399092
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ADM,Pro-adrenomedullin,24040,162,2.08 [1.24-3.50],0.0057784970664287
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AGR2,Anterior gradient protein 2 homolog,23047,154,1.30 [1.14-1.48],8.264398516247226e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AGRN,Agrin,23956,161,1.89 [1.31-2.73],0.000719028587087
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AHNAK2,Protein AHNAK2,20240,127,2.12 [1.31-3.41],0.0021261555698258
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ALCAM,CD166 antigen,24132,166,2.53 [1.29-4.94],0.0067155055233223
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AMBP,Protein AMBP,24005,162,3.98 [2.07-7.63],3.22984762081422e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ANGPT2,Angiopoietin-2,24040,162,1.76 [1.27-2.45],0.0006756402681655
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ANPEP,Aminopeptidase N,23869,165,1.94 [1.26-2.97],0.0024821516708211
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,APOM,Apolipoprotein M,23873,165,0.49 [0.30-0.81],0.0047767438600735
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,APPL2,DCC-interacting protein 13-beta,20325,130,0.82 [0.71-0.95],0.0095778136745534
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,AREG,Amphiregulin,23742,163,1.38 [1.08-1.76],0.0094695687709417
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ARHGEF10,Rho guanine nucleotide exchange factor 10,20753,131,0.78 [0.65-0.94],0.0091102602716939
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,ASGR1,Asialoglycoprotein receptor 1,23679,163,2.66 [1.75-4.03],4.569576338938e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,B4GALT1,"Beta-1,4-galactosyltransferase 1",23956,161,2.36 [1.46-3.79],0.0004086486857625
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BSG,Basigin,24042,166,4.31 [2.27-8.17],7.713069084473159e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BST2,Bone marrow stromal antigen 2,24051,165,1.43 [1.18-1.75],0.0003869011508094
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,BTN2A1,Butyrophilin subfamily 2 member A1,23956,161,2.23 [1.34-3.70],0.0018823927475441
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified dorsalgia,C1R,Complement C1r subcomponent,20809,133,2.13 [1.23-3.68],0.0068883694010296
