Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Oesophagitis,ABCA2,ATP-binding cassette sub-family A member 2,17789,247,1.53 [1.15-2.03],0.0032878325388744
Chapter XI Diseases of the digestive system,Oesophagitis,ABL1,Tyrosine-protein kinase ABL1,20973,290,1.30 [1.13-1.50],0.0003285427168351
Chapter XI Diseases of the digestive system,Oesophagitis,ACE2,Angiotensin-converting enzyme 2,20663,289,1.36 [1.13-1.63],0.0011195535768718
Chapter XI Diseases of the digestive system,Oesophagitis,ACVRL1,Serine/threonine-protein kinase receptor R3,20879,289,2.09 [1.42-3.09],0.0001989538589804
Chapter XI Diseases of the digestive system,Oesophagitis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,17870,248,1.53 [1.20-1.94],0.0005924311243695
Chapter XI Diseases of the digestive system,Oesophagitis,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,18285,257,1.68 [1.15-2.46],0.0078673458323815
Chapter XI Diseases of the digestive system,Oesophagitis,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,20973,290,1.48 [1.15-1.91],0.0021410841060516
Chapter XI Diseases of the digestive system,Oesophagitis,ADAMTSL2,ADAMTS-like protein 2,18361,257,1.77 [1.26-2.50],0.0011303478659828
Chapter XI Diseases of the digestive system,Oesophagitis,ADIPOQ,Adiponectin,18407,260,0.79 [0.67-0.95],0.0095943336654852
Chapter XI Diseases of the digestive system,Oesophagitis,ADM,Pro-adrenomedullin,21227,293,2.38 [1.60-3.55],1.8969616805998232e-05
Chapter XI Diseases of the digestive system,Oesophagitis,AGR2,Anterior gradient protein 2 homolog,20350,282,1.23 [1.11-1.36],5.997176627957058e-05
Chapter XI Diseases of the digestive system,Oesophagitis,AGR3,Anterior gradient protein 3,20524,278,1.26 [1.07-1.49],0.0070080578769355
Chapter XI Diseases of the digestive system,Oesophagitis,AGRN,Agrin,21141,290,2.21 [1.68-2.91],1.2672722780791425e-08
Chapter XI Diseases of the digestive system,Oesophagitis,AGRP,Agouti-related protein,21266,292,1.31 [1.08-1.60],0.0069056161127337
Chapter XI Diseases of the digestive system,Oesophagitis,AK2,"Adenylate kinase 2, mitochondrial",18350,259,1.18 [1.06-1.32],0.0033457321207958
Chapter XI Diseases of the digestive system,Oesophagitis,AMBP,Protein AMBP,21195,293,2.62 [1.59-4.33],0.0001672705558461
