Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,20813,223,1.94 [1.25-3.01],0.0029659112491898
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,21047,223,0.64 [0.49-0.82],0.0006334828043965
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADGRG2,Adhesion G-protein coupled receptor G2,20954,220,0.50 [0.32-0.77],0.001896930783979
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ADM,Pro-adrenomedullin,21158,224,1.97 [1.25-3.10],0.0032280166487758
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AGR2,Anterior gradient protein 2 homolog,20279,211,1.23 [1.10-1.38],0.000407787814341
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AHSP,Alpha-hemoglobin-stabilizing protein,20950,222,0.83 [0.72-0.94],0.004929406463237
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ANXA10,Annexin A10,20471,214,1.54 [1.37-1.73],9.247412663615243e-13
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,AREG,Amphiregulin,20905,222,1.48 [1.19-1.83],0.0003831889552208
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,ASGR1,Asialoglycoprotein receptor 1,20849,223,2.15 [1.48-3.14],6.414244234758861e-05
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BRD1,Bromodomain-containing protein 1,17954,191,0.48 [0.28-0.82],0.0072009767050267
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BTD,Biotinidase,18340,193,2.51 [1.26-5.01],0.0087329893067595
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,BTN2A1,Butyrophilin subfamily 2 member A1,21074,223,1.85 [1.20-2.87],0.0055512891323228
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,C1QL2,Complement C1q-like protein 2,17811,189,0.61 [0.43-0.85],0.0042535185486314
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,C3,Complement C3,17384,190,1.43 [1.13-1.79],0.0023874356484733
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CA14,Carbonic anhydrase 14,21158,224,0.62 [0.44-0.88],0.0071954018603936
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CA9,Carbonic anhydrase 9,21158,224,1.89 [1.52-2.34],9.815988627034452e-09
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CALCA,Calcitonin,20809,223,1.32 [1.10-1.58],0.0023689439709877
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CBLIF,Cobalamin binding intrinsic factor,20919,220,1.59 [1.35-1.87],1.898102022178997e-08
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL11,Eotaxin,21198,224,1.65 [1.20-2.26],0.0020124276477618
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL16,C-C motif chemokine 16,21230,223,1.47 [1.17-1.85],0.0010268173618525
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CCL7,C-C motif chemokine 7,20932,221,1.27 [1.07-1.50],0.0053024503299542
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD209,CD209 antigen,21016,221,0.62 [0.46-0.85],0.0026069714050961
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CD74,HLA class II histocompatibility antigen gamma chain,21164,224,1.72 [1.24-2.37],0.0010283561151122
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CDCP1,CUB domain-containing protein 1,20849,223,1.49 [1.20-1.87],0.000396539206077
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CEACAM20,Carcinoembryonic antigen-related cell adhesion molecule 20,17954,191,1.39 [1.09-1.77],0.0087410561289156
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,18296,192,1.62 [1.20-2.18],0.0018155213831811
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CELA2A,Chymotrypsin-like elastase family member 2A,18296,192,0.71 [0.57-0.88],0.0019598505337944
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CHGA,Chromogranin-A,18296,192,2.17 [1.95-2.41],2.805939504453961e-48
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CKMT1A_CKMT1B,"Creatine kinase U-type, mitochondrial",20902,222,1.28 [1.07-1.54],0.0081802605595707
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CLEC4M,C-type lectin domain family 4 member M,18261,191,0.64 [0.48-0.85],0.0024009527410616
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CNTN1,Contactin-1,21230,223,0.47 [0.32-0.70],0.0001801889676689
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CNTN5,Contactin-5,21032,224,0.55 [0.40-0.76],0.000322036629901
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CPM,Carboxypeptidase M,21070,222,1.64 [1.19-2.26],0.0024601492969644
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CST5,Cystatin-D,20638,219,0.72 [0.58-0.91],0.0047510329637686
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CTSL,Cathepsin L1,20954,220,2.32 [1.44-3.73],0.0005342882428044
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CTSS,Cathepsin S,16484,180,2.55 [1.43-4.55],0.0015412413828634
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CTSZ,Cathepsin Z,20967,223,1.64 [1.14-2.37],0.0084052074267619
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,CXADR,Coxsackievirus and adenovirus receptor,20932,221,1.39 [1.14-1.71],0.0012940462367509
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,DBH,Dopamine beta-hydroxylase,18277,192,0.84 [0.75-0.94],0.0016304368100593
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,DGCR6,Protein DGCR6,17721,189,1.34 [1.07-1.67],0.0093663276038785
Chapter XI Diseases of the digestive system,Gastroduodenal ulcer,DSC2,Desmocollin-2,20752,218,1.74 [1.26-2.39],0.00076327998392
