Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MPO,Myeloperoxidase,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),22884,3491,1.26 [1.18-1.33],8.891380640830388e-14
MPO,Myeloperoxidase,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,16610,2272,1.27 [1.18-1.36],2.80518458136518e-10
MPO,Myeloperoxidase,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",18730,1615,1.34 [1.23-1.47],2.7827115921767886e-11
MPO,Myeloperoxidase,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,21745,5265,1.21 [1.15-1.27],4.7117475838901324e-14
MPO,Myeloperoxidase,Chapter X Diseases of the respiratory system,Influenza and pneumonia,23492,2151,1.34 [1.24-1.44],7.681480515728326e-15
MPO,Myeloperoxidase,Chapter X Diseases of the respiratory system,Other acute lower respiratory infections,23472,1000,1.48 [1.33-1.64],1.0689281339118489e-13
MPO,Myeloperoxidase,Chapter X Diseases of the respiratory system,Other diseases of pleura,23462,2202,1.33 [1.24-1.43],2.0101741490771643e-14
MPO,Myeloperoxidase,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,23618,1392,1.38 [1.26-1.51],1.3526884448379484e-12
MPO,Myeloperoxidase,Chapter X Diseases of the respiratory system,"Pneumonia, organism unspecified",23227,1886,1.36 [1.26-1.47],4.077785172605586e-15
MPO,Myeloperoxidase,Chapter X Diseases of the respiratory system,Unspecified acute lower respiratory infection,23454,982,1.47 [1.33-1.64],2.443601797574042e-13
MPO,Myeloperoxidase,Chapter XIV Diseases of the genitourinary system,Acute renal failure,22745,1879,1.32 [1.22-1.43],6.73385456875082e-12
MPO,Myeloperoxidase,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,22407,1541,1.34 [1.23-1.46],6.410551588379463e-11
MPO,Myeloperoxidase,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,23441,2837,1.26 [1.18-1.34],1.0744014522930236e-11
