Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Lifestyle factors,X1050.Time spend outdoors in summer,50099,-0.0151762923828005,0.0321112673507723,-0.0781143763903142,0.0477617916247133,0.636492240472641
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Lifestyle factors,X1060.Time spent outdoors in winter,47975,-0.0198060660166107,0.0350681588408921,-0.0885396573447593,0.0489275253115379,0.572224895983341
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Physical activities,X1070.Time spent watching television (TV),51308,0.150136333167831,0.034387185951108,0.0827374487036593,0.217535217632003,1.27085074593963e-05
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Physical activities,X1080.Time spent using computer,48024,-0.0729181820150101,0.0322162151865514,-0.136061963780651,-0.00977440024936925,0.023622375235261
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Physical activities,X1090.Time spent driving,43833,-0.0714781496656437,0.0371673464731593,-0.144326148753036,0.00136984942174841,0.0544813764751994
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Lifestyle factors,X1160.Sleep duration,52089,0.014818482429911,0.0290235952459869,-0.0420677642522234,0.0717047291120455,0.60965939255754
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,35589,-0.00234928716898931,0.0186256447190333,-0.0388555508182947,0.034156976480316,0.899631515177687
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,35589,-0.0163145636034136,0.0178070122354287,-0.0512163075848539,0.0185871803780267,0.359603061011928
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,35589,0.0105611469776791,0.0194502834209017,-0.0275614085272881,0.0486837024826463,0.58716136067735
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,35589,0.0287914244475809,0.01957180632473,-0.00956931594888978,0.0671521648440516,0.141322393552657
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,35589,0.0364104637859201,0.0196790766131458,-0.00216052637584566,0.0749814539476859,0.0643290951712167
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,35589,-0.0128296629161087,0.0496361003443623,-0.110116419591059,0.0844570937588415,0.796049095995621
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,35589,-0.0569414513742916,0.0522770913464106,-0.159404550413256,0.0455216476646732,0.276096255568978
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,35589,-0.0152815954655288,0.0336127944651461,-0.0811626726172152,0.0505994816861576,0.649386368934247
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,35589,0.0401306902381073,0.0244126528779377,-0.00771810940265073,0.0879794898788652,0.100256762614906
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,35589,-0.0293800797657932,0.0158933180215888,-0.0605309830881072,0.00177082355652088,0.0645645236874475
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#18.Location of pain during the past week_Upper back,35589,-0.0298391177440275,0.0239034549088428,-0.0766898893653593,0.0170116538773043,0.211960252822453
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#19.Location of pain during the past week_Lower back,35589,0.00859480451052138,0.0128765548814776,-0.0166432430571748,0.0338328520782175,0.504491566838485
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,35589,0.018170431336798,0.0168118142747948,-0.0147807246417998,0.0511215873153958,0.279820957806024
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,35589,-0.0254277001491492,0.0239763024496671,-0.0724212529504967,0.0215658526521984,0.28894147464139
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#4.Location of pain during the past week_Upper right arm,35589,0.00443874530656723,0.0225653929083085,-0.0397894247937175,0.048666915406852,0.84406396484326
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#5.Location of pain during the past week_Lower left arm,35589,0.0249594548114655,0.035103333484874,-0.0438430788188875,0.0937619884418186,0.477092784640359
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#6.Location of pain during the past week_Lower right arm,35589,0.104363486162333,0.0330415697718464,0.0396020094095135,0.169124962915151,0.00159293770413441
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#7.Location of pain during the past week_Left hip,35589,-0.0120861421000745,0.0175768098912823,-0.0465366894869877,0.0223644052868387,0.491717904828368
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#8.Location of pain during the past week_Right hip,35589,0.0176195687504381,0.0165676608574633,-0.0148530465301899,0.0500921840310662,0.287599211750985
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120039#9.Location of pain during the past week_Upper left leg,35589,-0.0183295684338341,0.0210193502388546,-0.0595274949019891,0.0228683580343209,0.383223076980977
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120040.Fatigue severity over the past week,35593,0.023624403264473,0.0535740389469272,-0.0813807130715042,0.12862951960045,0.659251518830878
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120041.Waking unrefreshed severity over the past week,35591,0.0597947554393578,0.0552719457576842,-0.0485382582457033,0.168127769124419,0.279369618200323
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120042.Cognitive symptoms severity over the past week,35593,-0.0423184408600684,0.0577386282053316,-0.155486152142518,0.0708492704223816,0.463627260644633
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120098.Mobility problems today,35597,0.0710898104896312,0.0578554113263708,-0.0423067957100555,0.184486416689318,0.219210901760513
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120099.Self-care problems today,35597,0.00806659558895602,0.0890900265075553,-0.166549856365852,0.182683047543764,0.927857512264086
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120100.Problems doing usual activities,35597,0.05918375016709,0.0557446897653781,-0.050075841773051,0.168443342107231,0.288415112662454
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120101.Pain or discomfort today,35597,0.00261290253234973,0.0534723552054608,-0.102192913670353,0.107418718735053,0.96102876549189
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120102.Anxiety or depression today,35597,0.0810314859679284,0.0661091398321804,-0.0485424281031452,0.210605400039002,0.220348074412497
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120103.Scale to indicate how health is today,35576,-0.0122022830636177,0.00562247920942202,-0.0232223423140849,-0.00118222381315059,0.0300233575933034
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120104.Little interest or pleasure in doing things over the last two weeks,35572,0.114471124003188,0.0642474417200792,-0.0114538617681673,0.240396109774543,0.0748420486138436
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,"X120105.Feeling down, depressed, or hopeless over the last two weeks",35562,0.0497172324938802,0.0713131757098982,-0.0900565918975204,0.189491056885281,0.485723397853588
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,"X120106.Trouble falling or staying asleep, or sleeping too much over the last two weeks",35578,-0.0228511008273144,0.0557985407665968,-0.132216240729844,0.0865140390752153,0.682165493313875
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120107.Feeling tired or having little energy over the last two weeks,35577,0.0788919541001941,0.0555994485899374,-0.0300829651360832,0.187866873336472,0.155967068498565
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120108.Poor appetite or overeating over the last two weeks,35588,-0.0529291252531843,0.0822207880493004,-0.214081869829813,0.108223619323445,0.519764656706533
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120109.Feeling bad about self over the last two weeks,35567,-0.0219289049454699,0.081372019616601,-0.181418063394008,0.137560253503068,0.787561747976184
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120110.Trouble concentrating over the last two weeks,35581,0.0830668443280419,0.0752727072467629,-0.0644676618756134,0.230601350531697,0.269832007250058
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120111.Moving or speaking slower or faster than usual over the last two weeks,35580,0.0577263159750928,0.100648319741603,-0.139544390718448,0.254997022668634,0.566296107835758
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X120112.Thoughts of being better off dead or of hurting self over the last two weeks,35559,0.0485558811359036,0.150066468820424,-0.245574397752128,0.342686160023935,0.746279919420332
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,"X120113.Level of difficultly depression has made to do work, take care of things at home, or get along with other people",33439,-0.0345015217739016,0.0763147447057057,-0.184078421397085,0.115075377849282,0.65122358728261
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Lifestyle factors,X1269.Exposure to tobacco smoke at home,50298,0.00504526756402959,0.0713489647797549,-0.13479870340429,0.144889238532349,0.943627198820857
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Lifestyle factors,X1279.Exposure to tobacco smoke outside home,48512,-0.0143610720838405,0.0444206353133785,-0.101425517298062,0.0727033731303814,0.746473587565167
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Diet and food preferences,X1289.Cooked vegetable intake,51645,0.0055434249714654,0.0304364995700164,-0.0541121141857667,0.0651989641286975,0.855481697839538
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Diet and food preferences,X1299.Salad  or  raw vegetable intake,50842,-0.0483731246855315,0.0316865686562977,-0.110478799251875,0.0137325498808121,0.126871905678102
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Diet and food preferences,X1309.Fresh fruit intake,51568,-0.0248572537617432,0.0310418922614844,-0.0856993625942526,0.0359848550707663,0.423276340321363
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Diet and food preferences,X1319.Dried fruit intake,50367,-0.0461264872654656,0.0314610337858394,-0.107790113485711,0.0155371389547797,0.142623208077738
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X134.Number of self-reported cancers,52298,0.101226009284431,0.0454959432750311,0.0120539604653705,0.190398058103492,0.026094494811719
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X135.Number of self-reported non-cancer illnesses,52299,0.281426382863321,0.0344400461281365,0.213923892452173,0.348928873274468,3.20097064226068e-16
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,"X136.Number of operations, self-reported",52299,0.158922060941255,0.0316468376643378,0.0968942591191527,0.220949862763357,5.1587592506763e-07
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Health and medical history,X137.Number of treatments or medications taken,52299,0.268910400318251,0.0321744637645797,0.205848451339675,0.331972349296828,6.7409765191315e-17
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Diet and food preferences,X1438.Bread intake,51677,0.0129186726916434,0.00304135474331882,0.00695761739473855,0.0188797279885483,2.16873021019276e-05
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Diet and food preferences,X1458.Cereal intake,51324,0.0486829344644401,0.0302378597756496,-0.0105832706958331,0.107949139624713,0.107412262453214
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Diet and food preferences,X1488.Tea intake,51605,0.00789463755410992,0.00293990721492928,0.00213241941284853,0.0136568556953713,0.00725103446486381
PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Diet and food preferences,X1498.Coffee intake,50603,-0.18640230507219,0.0307531138879595,-0.246678408292591,-0.12612620185179,1.3732759045564e-09
