Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
SELL,L-selectin,Lifestyle factors,X1050.Time spend outdoors in summer,47453,-0.0219981092028406,0.0617190725758902,-0.142967491451585,0.0989712730459042,0.72152777790193
SELL,L-selectin,Lifestyle factors,X1060.Time spent outdoors in winter,45595,-0.033286002204835,0.068413649486289,-0.167376755197962,0.100804750788292,0.626590592878865
SELL,L-selectin,Physical activities,X1070.Time spent watching television (TV),48490,0.221329051783822,0.0625034725531496,0.0988222455796484,0.343835857987995,0.000399449687977496
SELL,L-selectin,Physical activities,X1080.Time spent using computer,45592,-0.0930663063123021,0.0608166840548272,-0.212267007059764,0.0261343944351593,0.125967740277693
SELL,L-selectin,Physical activities,X1090.Time spent driving,41977,0.0656472784739121,0.071158794929898,-0.0738239595886881,0.205118516536512,0.356261137508469
SELL,L-selectin,Lifestyle factors,X1160.Sleep duration,49185,-0.0683343059503774,0.0541085782568236,-0.174387119333752,0.0377185074329968,0.206635981565453
SELL,L-selectin,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,34801,-0.0146168997148217,0.010487824208496,-0.0351730351634738,0.0059392357338304,0.163462900725379
SELL,L-selectin,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,34801,-0.0055222547343665,0.0100588526820905,-0.0252376059912638,0.0141930965225308,0.58303108952924
SELL,L-selectin,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,34801,0.00331748628121433,0.0109981028533068,-0.0182387953112671,0.0248737678736957,0.762936413318872
SELL,L-selectin,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,34801,-0.00976404272272864,0.011095147829494,-0.0315105324685369,0.0119824470230796,0.378881760974405
SELL,L-selectin,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,34801,0.0118516760801499,0.0111177457745624,-0.00993910563799246,0.0336424577982923,0.286463073207303
SELL,L-selectin,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,34801,0.0437321785298717,0.028621157269522,-0.0123652897183914,0.0998296467781349,0.126577184440849
SELL,L-selectin,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,34801,0.006767542852548,0.0288301154203831,-0.0497394833714028,0.0632745690764988,0.814420145914283
SELL,L-selectin,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,34801,0.0131697363659743,0.0196589296864102,-0.0253617658193897,0.0517012385513383,0.502942012838886
SELL,L-selectin,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,34801,-0.016628956256846,0.0139138615894252,-0.0439001249721193,0.0106422124584274,0.232084463205706
SELL,L-selectin,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,34801,-0.00886875259405451,0.00902592248092465,-0.0265595606566668,0.00882205546855781,0.325853222303164
SELL,L-selectin,Health and medical history,X120039#18.Location of pain during the past week_Upper back,34801,-0.000793294316440341,0.0136913982384401,-0.027628434863783,0.0260418462309023,0.953797630539833
SELL,L-selectin,Health and medical history,X120039#19.Location of pain during the past week_Lower back,34801,-0.00325765543303941,0.0073109289163586,-0.0175870761091023,0.0110717652430234,0.655912751749541
