Disease_category,Disease,Protein,Protein_definition,Method,Nb_SNP,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Motor neuron disease,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,2.32 [0.96-5.58],0.0601920266344878
Chapter VI Diseases of the nervous system,Motor neuron disease,CSRP3,Cysteine and glycine-rich protein 3,Inverse variance weighted,3,0.69 [0.16-2.91],0.614489661124456
Chapter VI Diseases of the nervous system,Motor neuron disease,MYBPC1,"Myosin-binding protein C, slow-type",Inverse variance weighted,13,0.52 [0.19-1.39],0.18950695657285
Chapter VI Diseases of the nervous system,Motor neuron disease,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,2.90 [0.76-11.12],0.120003528923727
