Protein,Protein_definition,Trait_category,Trait,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
HHEX,Hematopoietically-expressed homeobox protein HHEX,Lifestyle factors,X1050.Time spend outdoors in summer,45665,0.0226908569827022,0.0167701401451068,-0.0101786177017072,0.0555603316671116,0.176053718291616
HHEX,Hematopoietically-expressed homeobox protein HHEX,Lifestyle factors,X1060.Time spent outdoors in winter,42444,0.0327779118576562,0.0191452606635951,-0.00474679904299016,0.0703026227583025,0.0869021052440933
HHEX,Hematopoietically-expressed homeobox protein HHEX,Physical activities,X1070.Time spent watching television (TV),47035,0.110656678630905,0.0170363365855517,0.0772654589232237,0.144047898338586,8.45747784187846e-11
HHEX,Hematopoietically-expressed homeobox protein HHEX,Physical activities,X1080.Time spent using computer,42439,-0.0920988206888416,0.0180806328294696,-0.127536861034602,-0.0566607803430813,3.54536787789198e-07
HHEX,Hematopoietically-expressed homeobox protein HHEX,Physical activities,X1090.Time spent driving,40173,-0.0283265380240946,0.019847260731486,-0.0672271690578072,0.010574093009618,0.153534458243263
HHEX,Hematopoietically-expressed homeobox protein HHEX,Lifestyle factors,X1160.Sleep duration,48341,-0.000752925575715211,0.0154340779374166,-0.0310037183330518,0.0294978671816214,0.961092382233481
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#0.Location of pain during the past week_None of the given areas,32653,0.0446340005469692,0.0287785351050768,-0.0117719282589814,0.10103992935292,0.12095282390467
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#1.Location of pain during the past week_Left shoulder,32653,0.0465265568797785,0.0256508074847318,-0.0037490257902958,0.0968021395498528,0.0697383152806901
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#10.Location of pain during the past week_Upper right leg,32653,-0.038265721881388,0.030311999041886,-0.0976772400034846,0.0211457962407086,0.206842514364815
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#11.Location of pain during the past week_Lower left leg,32653,0.0299391304019845,0.0308753919825965,-0.0305766378839046,0.0904548986878736,0.332236552013543
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#12.Location of pain during the past week_Lower right leg,32653,0.000118179206073697,0.0313281596723095,-0.0612850137516529,0.0615213721638003,0.996990239233302
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#13.Location of pain during the past week_Left jaw pain,32653,-0.0450853192535743,0.0599829875695384,-0.16265197488987,0.0724813363827209,0.452292094355895
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#14.Location of pain during the past week_Right jaw pain,32653,0.0382135641098563,0.0586671507212363,-0.0767740513037669,0.15320117952348,0.514830959318884
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#15.Location of pain during the past week_Chest pain,32653,0.0233970808861091,0.046375454732063,-0.0674988103887344,0.114292972160953,0.613913558377842
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#16.Location of pain during the past week_Abdomen,32653,-0.0202701445264853,0.0333790679426013,-0.0856931176939839,0.0451528286410133,0.543687802787782
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#17.Location of pain during the past week_Neck pain,32653,0.0343979117448518,0.0230569221381918,-0.010793655646004,0.0795894791357077,0.135771905177962
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#18.Location of pain during the past week_Upper back,32653,0.077369966035338,0.0318911701841239,0.0148632724744552,0.139876659596221,0.0152850730969383
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#19.Location of pain during the past week_Lower back,32653,0.0271345107815856,0.0196206648357811,-0.0113219922965453,0.0655910138597165,0.166716092696669
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#2.Location of pain during the past week_Right shoulder,32653,0.0265162860787784,0.0243873327836382,-0.0212828861771525,0.0743154583347093,0.2769373054782
HHEX,Hematopoietically-expressed homeobox protein HHEX,Health and medical history,X120039#3.Location of pain during the past week_Upper left arm,32653,0.0850565633895459,0.0348155718632803,0.0168180425375165,0.153295084241575,0.0145842266172805
