Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,Chapter II Neoplasms,Benign neoplasm of ovary,10399,62,1.33 [1.08-1.66],0.0087003471468823
GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,Chapter XI Diseases of the digestive system,"Cirrhosis of liver, NAS",19682,105,1.32 [1.10-1.59],0.0027588742379766
GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,Chapter XI Diseases of the digestive system,Fibrosis and cirrhosis of liver,19047,124,1.31 [1.10-1.55],0.0022024904465827
GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,Chapter XI Diseases of the digestive system,Inguinal hernia,15928,920,1.12 [1.03-1.21],0.0076841245151949
GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,Chapter XI Diseases of the digestive system,"Inguinal hernia, bilateral",15108,100,1.39 [1.16-1.67],0.0003854603892701
GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Shoulder lesions,16933,467,1.15 [1.04-1.28],0.0074046758601874
GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,Chapter XIV Diseases of the genitourinary system,Other disorders of penis,6996,131,0.59 [0.40-0.88],0.0093339073063992
GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,Chapter XIV Diseases of the genitourinary system,"Other noninflammatory disorders of uterus, except cervix",8104,130,1.26 [1.07-1.48],0.0050640475886571
GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,Chapter XIV Diseases of the genitourinary system,Other noninflammatory disorders of vagina,8024,50,1.41 [1.13-1.76],0.0021326287722358
GTF2IRD1,General transcription factor II-I repeat domain-containing protein 1,Chapter XIV Diseases of the genitourinary system,Uterine polyps,8006,32,1.47 [1.11-1.95],0.0065816762798605
