Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SOD3,Extracellular superoxide dismutase,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of parathyroid gland,19944,126,1.47 [1.24-1.75],1.3999555894152256e-05
SOD3,Extracellular superoxide dismutase,"Chapter IV Endocrine, nutritional and metabolic diseases",Hyperparathyroidism,19938,120,1.46 [1.22-1.75],4.3007094441549657e-05
SOD3,Extracellular superoxide dismutase,"Chapter IV Endocrine, nutritional and metabolic diseases",Nontoxic multinodular goitre,18192,51,0.43 [0.27-0.67],0.0002203196662119
SOD3,Extracellular superoxide dismutase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,19470,1855,0.88 [0.81-0.96],0.0039981704802065
SOD3,Extracellular superoxide dismutase,Chapter IX Diseases of the circulatory system,"Hypertension, Pulmonary Arterial",10785,244,1.35 [1.18-1.56],2.55901815652326e-05
SOD3,Extracellular superoxide dismutase,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,10670,129,1.32 [1.08-1.61],0.0062651163616791
SOD3,Extracellular superoxide dismutase,Chapter IX Diseases of the circulatory system,Intracerebral haemorrhage,19088,125,1.36 [1.13-1.64],0.001435009837691
SOD3,Extracellular superoxide dismutase,Chapter IX Diseases of the circulatory system,Other pulmonary heart/vessel disease,19516,474,1.24 [1.11-1.38],0.0001761465116338
SOD3,Extracellular superoxide dismutase,Chapter IX Diseases of the circulatory system,Secondary right heart disease,19511,469,1.24 [1.11-1.39],0.0001377400588585
SOD3,Extracellular superoxide dismutase,Chapter IX Diseases of the circulatory system,Subarachnoid haemorrhage,19060,51,1.55 [1.21-2.00],0.0006093898311831
SOD3,Extracellular superoxide dismutase,Chapter VI Diseases of the nervous system,Cerebral cysts,19803,208,1.29 [1.10-1.52],0.0018568236950239
SOD3,Extracellular superoxide dismutase,Chapter VI Diseases of the nervous system,"Disorders of brain, other and unspecified",19663,68,1.49 [1.18-1.88],0.0008361123057603
SOD3,Extracellular superoxide dismutase,Chapter VI Diseases of the nervous system,Other neurological diseases,20082,487,1.20 [1.07-1.35],0.0013499961964132
SOD3,Extracellular superoxide dismutase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process","Conjunctivitis (acute, non atopic)",20070,65,1.47 [1.15-1.89],0.002034461865764
SOD3,Extracellular superoxide dismutase,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other cataract,18072,2800,0.90 [0.84-0.97],0.0043796593259894
SOD3,Extracellular superoxide dismutase,Chapter X Diseases of the respiratory system,"COPD, hospital admissions 1, only main diagnosis",19922,1394,0.88 [0.80-0.97],0.0090862692214374
SOD3,Extracellular superoxide dismutase,Chapter XI Diseases of the digestive system,Barrett oesophagus,14452,434,0.74 [0.59-0.92],0.0067979963588775
SOD3,Extracellular superoxide dismutase,Chapter XI Diseases of the digestive system,Colonic or urogenital fistula,20075,143,0.55 [0.36-0.83],0.0046852341388251
SOD3,Extracellular superoxide dismutase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Seronegative rheumatoid arthritis,14233,60,1.43 [1.10-1.86],0.0069930028125103
SOD3,Extracellular superoxide dismutase,Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),8124,22,0.40 [0.21-0.75],0.0041550524996708
SOD3,Extracellular superoxide dismutase,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,18949,1761,1.19 [1.12-1.26],5.5654611884635337e-08
SOD3,Extracellular superoxide dismutase,Chapter XIV Diseases of the genitourinary system,Dialysis,17259,71,1.49 [1.20-1.86],0.0003218132008686
SOD3,Extracellular superoxide dismutase,Chapter XIV Diseases of the genitourinary system,"Other noninflammatory disorders of uterus, except cervix",8238,136,0.59 [0.39-0.88],0.0091190527089381
SOD3,Extracellular superoxide dismutase,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,19964,3032,1.09 [1.04-1.15],0.0007461114236192
