Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
FOSB,Protein fosB,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22292,1402,1.19 [1.07-1.32],0.0013084874126571
FOSB,Protein fosB,"Chapter IV Endocrine, nutritional and metabolic diseases","Disorder of lipoprotein metabolism, unspecified",14857,90,1.55 [1.14-2.11],0.0049517441718602
FOSB,Protein fosB,"Chapter IV Endocrine, nutritional and metabolic diseases",Fluid overload,15141,374,1.33 [1.12-1.59],0.0015624961149312
FOSB,Protein fosB,"Chapter IV Endocrine, nutritional and metabolic diseases","Other disorders of fluid, electrolyte and acid-base balance",16954,2187,1.14 [1.04-1.24],0.0046859319351342
FOSB,Protein fosB,"Chapter IV Endocrine, nutritional and metabolic diseases",Volume depletion,15848,1081,1.18 [1.05-1.33],0.0067837080817236
FOSB,Protein fosB,Chapter VI Diseases of the nervous system,Migraine,21142,272,1.35 [1.10-1.66],0.0037920747891289
FOSB,Protein fosB,Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",22599,250,1.36 [1.10-1.68],0.0048911144504835
FOSB,Protein fosB,Chapter VI Diseases of the nervous system,Other headache syndromes,20922,52,1.69 [1.19-2.39],0.0030606490261533
FOSB,Protein fosB,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",15151,1684,1.14 [1.03-1.26],0.0097012615063755
FOSB,Protein fosB,Chapter X Diseases of the respiratory system,"Chronic rhinitis, nasopharyngitis and pharyngitis",21444,68,1.55 [1.14-2.11],0.0048132077180494
FOSB,Protein fosB,Chapter X Diseases of the respiratory system,Interstitial lung disease,21414,479,1.28 [1.08-1.51],0.004171958347275
FOSB,Protein fosB,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,22526,573,1.28 [1.09-1.49],0.0021810076338348
FOSB,Protein fosB,Chapter X Diseases of the respiratory system,Other respiratory disorders and diseases,22518,1675,1.19 [1.08-1.31],0.0003761250046801
FOSB,Protein fosB,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,14447,768,1.22 [1.05-1.42],0.0094780903938774
FOSB,Protein fosB,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sciatica+with lumbago,18915,277,1.35 [1.09-1.67],0.0065775933071193
FOSB,Protein fosB,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,21249,2281,1.17 [1.08-1.28],0.0003066957917544
FOSB,Protein fosB,Chapter XIV Diseases of the genitourinary system,Genitourinary diseases,18638,6152,1.11 [1.05-1.17],0.0002174602343869
FOSB,Protein fosB,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,22361,3669,1.14 [1.06-1.22],0.0003383107983502
