Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
CDKL5,Cyclin-dependent kinase-like 5,Chapter II Neoplasms,Leiomyoma of uterus,9978,146,1.40 [1.16-1.69],0.0005261334535034
CDKL5,Cyclin-dependent kinase-like 5,Chapter IX Diseases of the circulatory system,"Myocardial infarction, strict",16388,751,1.18 [1.05-1.32],0.0042223157727362
CDKL5,Cyclin-dependent kinase-like 5,Chapter IX Diseases of the circulatory system,"Myocardial infarction, without ST-elevation",19467,333,1.28 [1.10-1.50],0.0017974402660982
CDKL5,Cyclin-dependent kinase-like 5,Chapter VI Diseases of the nervous system,Cerebral cysts,19143,205,1.32 [1.09-1.60],0.0040261334288789
CDKL5,Cyclin-dependent kinase-like 5,Chapter VI Diseases of the nervous system,Migraine,18271,232,1.31 [1.10-1.56],0.0025832493337364
CDKL5,Cyclin-dependent kinase-like 5,Chapter VI Diseases of the nervous system,"Migraine, unspecified, drug-induced",19460,214,1.32 [1.11-1.59],0.0021971088200127
CDKL5,Cyclin-dependent kinase-like 5,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Other specified and unspecified  disorders of eyelid,18567,149,1.39 [1.11-1.73],0.0036348659232655
CDKL5,Cyclin-dependent kinase-like 5,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Retinal detachment with retinal break,18158,78,1.46 [1.10-1.94],0.0094034973538444
CDKL5,Cyclin-dependent kinase-like 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other arthrosis,14436,2609,1.11 [1.04-1.18],0.0015208371583083
CDKL5,Cyclin-dependent kinase-like 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,19481,58,0.40 [0.20-0.78],0.0076540167780443
CDKL5,Cyclin-dependent kinase-like 5,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylolisthesis/Spondylolysis,16351,197,1.29 [1.07-1.57],0.0078497929272421
CDKL5,Cyclin-dependent kinase-like 5,Chapter XIV Diseases of the genitourinary system,Postmenopausal bleeding,8003,177,1.39 [1.15-1.68],0.000582051014582
