Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
UGDH,UDP-glucose 6-dehydrogenase,Chapter I Certain infectious and parasitic diseases,Candidiasis,19362,436,1.12 [1.03-1.21],0.0074738607039171
UGDH,UDP-glucose 6-dehydrogenase,Chapter II Neoplasms,Benign neoplasm: Caecum,19458,318,0.80 [0.70-0.93],0.0036788735074937
UGDH,UDP-glucose 6-dehydrogenase,Chapter II Neoplasms,Benign neoplasm: Descending colon,19444,217,0.74 [0.60-0.90],0.0024728444288949
UGDH,UDP-glucose 6-dehydrogenase,Chapter II Neoplasms,Leiomyoma of uterus,10002,147,1.19 [1.05-1.35],0.0082893739047497
UGDH,UDP-glucose 6-dehydrogenase,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes with peripheral circulatory complications,17070,67,1.31 [1.09-1.56],0.0030794974870345
UGDH,UDP-glucose 6-dehydrogenase,Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,18361,392,1.13 [1.04-1.23],0.00413519041746
UGDH,UDP-glucose 6-dehydrogenase,Chapter X Diseases of the respiratory system,Interstitial lung disease,18395,426,1.13 [1.04-1.22],0.0040534095472477
UGDH,UDP-glucose 6-dehydrogenase,Chapter X Diseases of the respiratory system,Other respiratory diseases principally affecting the interstitium,19360,504,1.14 [1.06-1.23],0.0003980374110985
UGDH,UDP-glucose 6-dehydrogenase,Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,12455,53,1.28 [1.07-1.54],0.007171380957189
UGDH,UDP-glucose 6-dehydrogenase,Chapter XI Diseases of the digestive system,Coeliac disease,18034,103,1.44 [1.29-1.60],6.313251696666079e-11
UGDH,UDP-glucose 6-dehydrogenase,Chapter XI Diseases of the digestive system,"Hepatic failure, not elsewhere classified",18656,56,1.32 [1.10-1.58],0.0026133579573115
UGDH,UDP-glucose 6-dehydrogenase,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18053,122,1.38 [1.24-1.53],4.6033633374656444e-09
UGDH,UDP-glucose 6-dehydrogenase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Chondropathies,19256,50,0.49 [0.28-0.83],0.008859592384157
UGDH,UDP-glucose 6-dehydrogenase,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],18820,84,1.24 [1.07-1.45],0.0054598073628475
UGDH,UDP-glucose 6-dehydrogenase,Chapter XIV Diseases of the genitourinary system,Calculus of lower urinary tract,19035,90,1.25 [1.07-1.45],0.0047367708386351
