Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial infection, other or unspecified",19063,154,2.01 [1.48-2.74],9.5223593453602e-06
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",20043,206,1.55 [1.15-2.10],0.0044921062223289
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",19808,1442,1.52 [1.35-1.70],2.372096457627178e-12
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Candidiasis,20054,461,1.66 [1.35-2.04],1.6186205546069168e-06
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19402,3544,1.51 [1.40-1.63],5.1261337852413436e-26
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Condition for Implicit Sepsis (Organ dysfunction codes),19376,3590,1.53 [1.42-1.65],2.3544814822004497e-29
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Diarrhoea and gastroenteritis of presumed infectious origin,19805,1192,1.45 [1.27-1.65],6.48235637459226e-08
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Explicit Sepsis,17690,1048,1.94 [1.71-2.19],8.478759648420907e-26
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit bacterial Sepsis,17049,1267,1.95 [1.75-2.18],2.686684380244989e-33
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit fungal Sepsis,16697,276,2.16 [1.70-2.74],2.664889776511841e-10
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,13078,2280,1.58 [1.44-1.74],7.174982721490785e-22
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Implicit viral Sepsis,16645,404,2.07 [1.70-2.53],8.248751872152626e-13
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Intestinal infectious diseases,20022,1409,1.46 [1.29-1.65],1.253906923290941e-09
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Mycoses,20127,534,1.65 [1.37-2.00],2.245404920742792e-07
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial agents as the cause of diseases classified to other chapters,19381,1015,1.40 [1.22-1.62],3.725481585598701e-06
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial diseases,20069,1160,1.88 [1.67-2.11],1.6975865612078056e-25
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18819,206,1.59 [1.17-2.15],0.0026329464274339
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Other septicaemia,19918,1009,1.86 [1.63-2.11],2.3364950965707094e-21
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Other viral diseases,20124,115,1.99 [1.36-2.91],0.0003693248535099
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,"Other viral diseases, not elsewhere classified",20109,100,2.17 [1.46-3.21],0.0001272982455362
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Streptococcus and staphylococcus as the cause of diseases classified to other chapters,18758,392,2.12 [1.77-2.55],4.593049346073284e-16
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Viral agents as the cause of diseases classified to other chapters,18624,258,1.84 [1.41-2.40],7.47723622408767e-06
ITGBL1,Integrin beta-like protein 1,Chapter I Certain infectious and parasitic diseases,Viral hepatitis,20163,48,2.82 [1.80-4.40],5.419229945934412e-06
ITGBL1,Integrin beta-like protein 1,Chapter II Neoplasms,"Benign neoplasm: Colon, unspecified",20048,76,1.94 [1.25-3.01],0.0032918792828839
ITGBL1,Integrin beta-like protein 1,Chapter II Neoplasms,Benign neoplasm: Transverse colon,20134,460,1.33 [1.07-1.65],0.0093162474615433
ITGBL1,Integrin beta-like protein 1,Chapter II Neoplasms,"Haemangioma, any site",20126,108,1.87 [1.23-2.82],0.0031467319035576
