Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
SUGP1,SURP and G-patch domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Certain infectious and parasitic diseases,19294,3521,1.11 [1.03-1.20],0.0095975678133368
SUGP1,SURP and G-patch domain-containing protein 1,Chapter I Certain infectious and parasitic diseases,Other specified/unspecified bacterial intestinal infections,19814,65,2.43 [1.58-3.75],6.037883844655034e-05
SUGP1,SURP and G-patch domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19763,1185,1.28 [1.12-1.46],0.0002072079220069
SUGP1,SURP and G-patch domain-containing protein 1,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",19853,242,0.55 [0.39-0.78],0.0007047765007997
SUGP1,SURP and G-patch domain-containing protein 1,"Chapter IV Endocrine, nutritional and metabolic diseases",Unspecified dementia,19159,511,0.69 [0.54-0.87],0.0015019071930532
SUGP1,SURP and G-patch domain-containing protein 1,Chapter IX Diseases of the circulatory system,Aortic aneurysm,18896,315,0.68 [0.51-0.91],0.0093125905939179
SUGP1,SURP and G-patch domain-containing protein 1,Chapter X Diseases of the respiratory system,Bronchiectasis,16805,441,1.34 [1.08-1.66],0.0068499499653762
SUGP1,SURP and G-patch domain-containing protein 1,Chapter X Diseases of the respiratory system,Respiratory insufficiency,12413,61,2.06 [1.23-3.45],0.0062660887725643
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XI Diseases of the digestive system,Fissure and fistula of anal and rectal regions,12881,97,1.84 [1.23-2.75],0.0032341457413085
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XII Diseases of the skin and subcutaneous tissue,Arthropathic psoriasis,19755,61,2.12 [1.32-3.41],0.0018638122383724
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Gout,12823,661,1.29 [1.08-1.55],0.005141739208794
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Gout, unspecified",19979,655,1.30 [1.08-1.55],0.0045453344851086
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other enthesopathies,16736,61,2.39 [1.52-3.76],0.0001514426952348
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other psoriatic arthropathies,20059,58,2.21 [1.37-3.56],0.0011877753719976
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,20044,58,2.31 [1.45-3.69],0.0004538927726054
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,14850,2688,1.16 [1.06-1.27],0.00107737720373
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Psoriatic arthropathies,12221,59,2.30 [1.40-3.76],0.0009564868837551
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,12637,475,1.33 [1.08-1.64],0.007148660133941
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Seropositive rheumatoid arthritis, wide",20048,62,2.16 [1.35-3.44],0.0013242291396866
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],19393,86,1.77 [1.15-2.72],0.0095597740269907
SUGP1,SURP and G-patch domain-containing protein 1,Chapter XIV Diseases of the genitourinary system,Postmenopausal atrophic vaginitis,8144,83,1.83 [1.20-2.81],0.0053748412048914
