Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
YTHDF3,YTH domain-containing family protein 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,22381,1406,1.12 [1.06-1.19],2.9051385832809828e-05
YTHDF3,YTH domain-containing family protein 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,22560,347,0.83 [0.74-0.93],0.0011432665512295
YTHDF3,YTH domain-containing family protein 3,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",22496,283,0.76 [0.67-0.86],1.851669703671932e-05
YTHDF3,YTH domain-containing family protein 3,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,21900,2081,1.06 [1.01-1.11],0.009322665730727
YTHDF3,YTH domain-containing family protein 3,Chapter IX Diseases of the circulatory system,Cardiomyopathy,16812,200,0.79 [0.68-0.91],0.0015918264560966
YTHDF3,YTH domain-containing family protein 3,Chapter IX Diseases of the circulatory system,"Myocardial infarction, with ST-elevation",22608,183,1.22 [1.05-1.42],0.0086562675931817
YTHDF3,YTH domain-containing family protein 3,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Disorders of optic nerve and visual pathways,22728,82,1.37 [1.10-1.71],0.004683087409604
YTHDF3,YTH domain-containing family protein 3,Chapter VIII Diseases of the ear and mastoid process,Sensorineural hearing loss,21569,151,0.76 [0.64-0.90],0.0016603828971547
YTHDF3,YTH domain-containing family protein 3,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,21636,3051,1.05 [1.01-1.09],0.0087441273689981
YTHDF3,YTH domain-containing family protein 3,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,20625,5993,1.04 [1.01-1.07],0.0035239547143724
YTHDF3,YTH domain-containing family protein 3,Chapter XI Diseases of the digestive system,Abscess of anal and rectal regions,14430,60,1.42 [1.10-1.84],0.0070013258510549
YTHDF3,YTH domain-containing family protein 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibroblastic disorders,19173,304,0.85 [0.75-0.96],0.0090404600073589
YTHDF3,YTH domain-containing family protein 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Fibromyalgia,19017,148,1.26 [1.07-1.49],0.0066268208823645
YTHDF3,YTH domain-containing family protein 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other soft tissue disorders, not elsewhere classified",20190,1321,1.08 [1.02-1.14],0.0096189181339891
YTHDF3,YTH domain-containing family protein 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,22389,486,1.13 [1.03-1.25],0.0088501572232405
YTHDF3,YTH domain-containing family protein 3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Palmar fascial fibromatosis [Dupuytren],19142,273,0.84 [0.73-0.95],0.0064995492593194
