Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Other and unspecified iron deficiency,19503,1166,1.08 [1.02-1.13],0.0036825790329989
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,Purpura and other haemorrhagic conditions,19647,296,0.82 [0.74-0.91],0.0001443856282378
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,"Thrombocytopenia, unspecified",19592,241,0.74 [0.66-0.83],2.1826958383326642e-07
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Depression or dysthymia,16757,1154,1.07 [1.02-1.13],0.0053717838886998
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,16926,3860,1.04 [1.01-1.07],0.0063082096495732
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,10102,2368,0.95 [0.92-0.99],0.008067102324282
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter V Mental and behavioural disorders,"Mood disorders, excluding more controls",17039,1204,1.07 [1.02-1.13],0.0041546854208528
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter V Mental and behavioural disorders,"Substance abuse, excluding more controls",17058,1223,1.07 [1.02-1.12],0.008198534382067
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter X Diseases of the respiratory system,Bronchiectasis,16579,434,1.13 [1.04-1.23],0.0036155822638166
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Osteopathies and chondropathies,19436,1873,0.95 [0.91-0.99],0.0071030509009206
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other enthesopathies,16525,59,1.39 [1.12-1.72],0.0029296419809162
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified seropositive rheumatoid arthritis,19780,55,1.42 [1.14-1.77],0.0020439144810829
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthropathies,14649,2637,1.05 [1.01-1.08],0.0065773611526643
MTHFSD,Methenyltetrahydrofolate synthase domain-containing protein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Seropositive rheumatoid arthritis, wide",19784,59,1.34 [1.08-1.66],0.0076581577107037
