Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,HR[95%CI],P_value
BEX3,Protein BEX3,Chapter I Certain infectious and parasitic diseases,"Bacterial intestinal infections, IBD co-morbidities",19302,199,1.36 [1.12-1.66],0.0018401909383474
BEX3,Protein BEX3,Chapter I Certain infectious and parasitic diseases,Other bacterial intestinal infections,18132,199,1.35 [1.11-1.64],0.0026775163846017
BEX3,Protein BEX3,Chapter II Neoplasms,Melanocytic naevi of trunk,19412,65,0.33 [0.17-0.64],0.0011593687196613
BEX3,Protein BEX3,"Chapter IV Endocrine, nutritional and metabolic diseases",Obesity,19288,1542,0.86 [0.77-0.96],0.0086873210937429
BEX3,Protein BEX3,"Chapter IV Endocrine, nutritional and metabolic diseases","Obesity, other/unspecified",19286,1540,0.86 [0.77-0.96],0.0092957890906196
BEX3,Protein BEX3,"Chapter IV Endocrine, nutritional and metabolic diseases",Panic disorder,18285,100,0.48 [0.28-0.82],0.0069978436933569
BEX3,Protein BEX3,Chapter IX Diseases of the circulatory system,Other aneurysm,18062,84,0.39 [0.21-0.70],0.0017141505614848
BEX3,Protein BEX3,Chapter VI Diseases of the nervous system,Carpal tunnel syndrome,18259,410,0.71 [0.55-0.90],0.0051404798451921
BEX3,Protein BEX3,Chapter VI Diseases of the nervous system,Inflammatory diseases of the central nervous system,19420,55,1.53 [1.14-2.07],0.0051921864393422
BEX3,Protein BEX3,Chapter VIII Diseases of the ear and mastoid process,Tinnitus,18420,76,1.65 [1.32-2.06],8.466852316922274e-06
BEX3,Protein BEX3,Chapter XI Diseases of the digestive system,Coeliac disease,17988,104,1.58 [1.25-2.00],0.0001340033583439
BEX3,Protein BEX3,Chapter XI Diseases of the digestive system,Intestinal malabsorption,18007,123,1.46 [1.14-1.87],0.0024418625104833
BEX3,Protein BEX3,Chapter XII Diseases of the skin and subcutaneous tissue,Lupus erythematosus,17247,52,1.48 [1.10-1.99],0.0096180627874195
BEX3,Protein BEX3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,"Other (seronegative) rheumatoid arthritis, wide",19292,452,1.23 [1.06-1.43],0.0078795605541128
BEX3,Protein BEX3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other/unspecified rheumatoid arthritis,19304,449,1.23 [1.06-1.43],0.0067282241992628
BEX3,Protein BEX3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Rheumatoid arthritis,12227,459,1.26 [1.08-1.47],0.0037542993801307
BEX3,Protein BEX3,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Sicca syndrome [Sjgren],18785,83,1.58 [1.25-2.00],0.0001285033270666
BEX3,Protein BEX3,Chapter XIV Diseases of the genitourinary system,Adenomyosis (Endometriosis of uterus),7823,21,1.99 [1.49-2.64],2.4450288099375555e-06
BEX3,Protein BEX3,Chapter XIV Diseases of the genitourinary system,Endometriosis,7835,33,1.84 [1.43-2.37],2.1863599847360776e-06
