Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20615.Liking for biscuits,CSF1,Macrophage colony-stimulating factor 1,36661,0.610891346477055,0.0716729248009537,0.470412413867186,0.751370279086925,1.83284827533123e-17
Diet and food preferences,X20615.Liking for biscuits,BGLAP,Osteocalcin,35381,0.227442448865367,0.0270393633540703,0.17444529669139,0.280439601039345,4.88736238932248e-17
Diet and food preferences,X20615.Liking for biscuits,PTGR1,Prostaglandin reductase 1,35381,-0.201727668916478,0.0266172634472424,-0.253897505273073,-0.149557832559883,3.95236409715727e-14
Diet and food preferences,X20615.Liking for biscuits,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,36695,0.454122967505896,0.0614246091709939,0.333730733530748,0.574515201481045,1.57696319472998e-13
Diet and food preferences,X20615.Liking for biscuits,MAMDC4,Apical endosomal glycoprotein,35341,-0.286201433986194,0.0394176397068888,-0.363460007811696,-0.208942860160692,4.2824328439592e-13
Diet and food preferences,X20615.Liking for biscuits,CNDP1,Beta-Ala-His dipeptidase,36653,-0.282794377861331,0.0400177711028511,-0.36122920922292,-0.204359546499743,1.71895156243763e-12
Diet and food preferences,X20615.Liking for biscuits,EPHA1,Ephrin type-A receptor 1,36651,0.400681189975989,0.0577000076712778,0.287589174940285,0.513773205011694,4.10199319181529e-12
Diet and food preferences,X20615.Liking for biscuits,BTN2A1,Butyrophilin subfamily 2 member A1,36661,0.509715182048881,0.0745906619741469,0.363517484579553,0.655912879518209,8.89042719383266e-12
Diet and food preferences,X20615.Liking for biscuits,TTR,Transthyretin,35301,-0.609265698816773,0.089907847475685,-0.785485079869116,-0.43304631776443,1.33564998057907e-11
Diet and food preferences,X20615.Liking for biscuits,CDHR5,Cadherin-related family member 5,36614,0.316523731929047,0.0467471941533933,0.224899231388396,0.408148232469698,1.36955731459002e-11
Diet and food preferences,X20615.Liking for biscuits,MEPE,Matrix extracellular phosphoglycoprotein,36624,0.523562872238655,0.0790721147243016,0.368581527379024,0.678544217098286,3.78906441307645e-11
Diet and food preferences,X20615.Liking for biscuits,OMD,Osteomodulin,36661,0.296359737561237,0.044956402285162,0.20824518908232,0.384474286040155,4.6078295135858e-11
Diet and food preferences,X20615.Liking for biscuits,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,36707,0.334678663030394,0.0518822742822126,0.232989405437257,0.43636792062353,1.17699924969772e-10
Diet and food preferences,X20615.Liking for biscuits,RELT,Tumor necrosis factor receptor superfamily member 19L,36621,0.430407388691748,0.0672461723019407,0.298604890979944,0.562209886403551,1.63605886781773e-10
Diet and food preferences,X20615.Liking for biscuits,NBL1,Neuroblastoma suppressor of tumorigenicity 1,36666,0.454404633661382,0.0717612924012914,0.313752500554851,0.595056766767913,2.54686517548359e-10
Diet and food preferences,X20615.Liking for biscuits,PTGDS,Prostaglandin-H2 D-isomerase,36561,0.404090498951026,0.0639027007508483,0.278841205479363,0.529339792422688,2.69461347422667e-10
Diet and food preferences,X20615.Liking for biscuits,CDH3,Cadherin-3,36706,0.333889816829065,0.0531247595028183,0.229765288203541,0.438014345454588,3.44781503612939e-10
Diet and food preferences,X20615.Liking for biscuits,CST3,Cystatin-C,36637,0.436494284441365,0.0697002887324626,0.299881718525738,0.573106850356991,3.9847721498046e-10
Diet and food preferences,X20615.Liking for biscuits,LTBR,Tumor necrosis factor receptor superfamily member 3,36586,0.420110046211764,0.0675115342200673,0.287787439140432,0.552432653283096,5.13042578992337e-10
Diet and food preferences,X20615.Liking for biscuits,MIA,Melanoma-derived growth regulatory protein,36666,0.307877964201809,0.0496434259471545,0.210576849345386,0.405179079058232,5.8577078268138e-10
Diet and food preferences,X20615.Liking for biscuits,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,35186,0.223610294943453,0.0360784375147995,0.152896557414446,0.29432403247246,6.06868567092405e-10
Diet and food preferences,X20615.Liking for biscuits,JAM2,Junctional adhesion molecule B,36706,0.457182055373152,0.0739793895707199,0.312182451814541,0.602181658931762,6.72618760111691e-10
Diet and food preferences,X20615.Liking for biscuits,GFRA1,GDNF family receptor alpha-1,36689,0.432386409181819,0.0700223989893141,0.295142507162764,0.569630311200875,6.9371298158686e-10
Diet and food preferences,X20615.Liking for biscuits,DDC,Aromatic-L-amino-acid decarboxylase,36605,-0.238303755864282,0.0397146370227903,-0.316144444428951,-0.160463067299613,2.05403025672725e-09
Diet and food preferences,X20615.Liking for biscuits,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,36556,0.309615711214204,0.0521610434216651,0.207380066107741,0.411851356320668,3.047563455604e-09
Diet and food preferences,X20615.Liking for biscuits,TGFBR2,TGF-beta receptor type-2,36666,0.358622040068708,0.0604865260960618,0.240068448920427,0.477175631216989,3.17427278316222e-09
Diet and food preferences,X20615.Liking for biscuits,PCDH9,Protocadherin-9,35352,0.382805007376438,0.0655917314866445,0.254245213662614,0.511364801090261,5.58903460954889e-09
Diet and food preferences,X20615.Liking for biscuits,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,35352,0.153705132143191,0.0264805717270744,0.101803211558125,0.205607052728257,6.75103483366672e-09
Diet and food preferences,X20615.Liking for biscuits,GGH,Gamma-glutamyl hydrolase,36477,0.316828780016252,0.0550198517866876,0.208989870514345,0.42466768951816,8.80849784947009e-09
Diet and food preferences,X20615.Liking for biscuits,SEMA3F,Semaphorin-3F,36614,0.403613250784481,0.0706266884722486,0.265184941378874,0.542041560190089,1.1381077263481e-08
Diet and food preferences,X20615.Liking for biscuits,IFNGR1,Interferon gamma receptor 1,36661,0.501681329272785,0.087840966285226,0.329513035353742,0.673849623191828,1.16140306525127e-08
Diet and food preferences,X20615.Liking for biscuits,PTPRS,Receptor-type tyrosine-protein phosphatase S,36725,0.41673153693139,0.0731893873924375,0.273280337642212,0.560182736220568,1.28513103145172e-08
Diet and food preferences,X20615.Liking for biscuits,FAM3C,Protein FAM3C,36605,0.365432971858076,0.0642324849042571,0.239537301445733,0.49132864227042,1.32119282130669e-08
Diet and food preferences,X20615.Liking for biscuits,AGER,Advanced glycosylation end product-specific receptor,36615,0.263128057965601,0.04636412856679,0.172254365974693,0.35400174995651,1.43316618169017e-08
Diet and food preferences,X20615.Liking for biscuits,RETN,Resistin,36602,0.24411033693927,0.0430964213159476,0.159641351160012,0.328579322718527,1.52759997909798e-08
Diet and food preferences,X20615.Liking for biscuits,FSTL1,Follistatin-related protein 1,35186,0.553301941442028,0.0984616024277533,0.360317200683632,0.746286682200424,1.99391737289951e-08
Diet and food preferences,X20615.Liking for biscuits,SERPINA6,Corticosteroid-binding globulin,35383,-0.774575000253403,0.137999589476106,-1.04505419562657,-0.504095804880236,2.06861743999954e-08
Diet and food preferences,X20615.Liking for biscuits,CTSZ,Cathepsin Z,36632,0.319138135527298,0.0569970681782435,0.207423881897941,0.430852389156655,2.224474419755e-08
Diet and food preferences,X20615.Liking for biscuits,SUSD5,Sushi domain-containing protein 5,35186,0.36377411811529,0.0649978955938653,0.236378242751314,0.491169993479266,2.27269489133084e-08
Diet and food preferences,X20615.Liking for biscuits,ULBP2,UL16-binding protein 2,36556,0.280305294160442,0.0503499115405724,0.18161946754092,0.378991120779963,2.67382438058129e-08
Diet and food preferences,X20615.Liking for biscuits,COL6A3,Collagen alpha-3(VI) chain,36725,0.318401116190963,0.0575553517727353,0.205592626716402,0.431209605665524,3.26290482046279e-08
Diet and food preferences,X20615.Liking for biscuits,RGMB,RGM domain family member B,36706,0.37559762248764,0.0681164938987617,0.242089294446067,0.509105950529213,3.61468416698678e-08
Diet and food preferences,X20615.Liking for biscuits,INHBB,Inhibin beta B chain,35228,0.241110891489743,0.0437834106322897,0.155295406650455,0.326926376329031,3.78928718566459e-08
