Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20671.Liking for grapefruit,HSD11B1,Corticosteroid 11-beta-dehydrogenase isozyme 1,36610,0.28388686746009,0.04586578415634,0.193989930513663,0.373783804406516,6.33226151334364e-10
Diet and food preferences,X20671.Liking for grapefruit,PLA2G7,Platelet-activating factor acetylhydrolase,36621,0.31704206478667,0.0575212763085459,0.20430036322192,0.42978376635142,3.66350295158024e-08
Diet and food preferences,X20671.Liking for grapefruit,LGALS4,Galectin-4,36624,-0.162013719145022,0.0331373741879956,-0.226962972553494,-0.097064465736551,1.03238994314089e-06
Diet and food preferences,X20671.Liking for grapefruit,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",36666,-0.248019299769785,0.0518916484287183,-0.349726930690073,-0.146311668849497,1.78789603653312e-06
Diet and food preferences,X20671.Liking for grapefruit,IDO1,"Indoleamine 2,3-dioxygenase 1",35186,-0.163512340311208,0.0343220966863173,-0.23078364981639,-0.096241030806026,1.93812429398664e-06
Diet and food preferences,X20671.Liking for grapefruit,APOM,Apolipoprotein M,36644,0.310478833664803,0.0656201796757645,0.181863281500304,0.439094385829301,2.26724504039778e-06
Diet and food preferences,X20671.Liking for grapefruit,RTN4R,Reticulon-4 receptor,36695,-0.255306016585611,0.0547923747740951,-0.362699071142838,-0.147912962028385,3.22020639376657e-06
Diet and food preferences,X20671.Liking for grapefruit,PRSS8,Prostasin,36595,-0.210092664744809,0.0457021128719415,-0.299668805973814,-0.120516523515804,4.35203601247752e-06
Diet and food preferences,X20671.Liking for grapefruit,FGFBP1,Fibroblast growth factor-binding protein 1,36666,0.257485311837858,0.0570282247136549,0.145709991399095,0.369260632276622,6.42015017214125e-06
Diet and food preferences,X20671.Liking for grapefruit,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,35381,-0.134104395664651,0.0297007535964008,-0.192317872713596,-0.0758909186157052,6.43326221960589e-06
Diet and food preferences,X20671.Liking for grapefruit,MEP1A,Meprin A subunit alpha,35352,-0.124817866878635,0.0282671094455773,-0.180221401391967,-0.069414332365304,1.0227513228262e-05
Diet and food preferences,X20671.Liking for grapefruit,VWC2,Brorin,36528,-0.205177609498143,0.0470345790036082,-0.297365384345215,-0.112989834651071,1.3034995440076e-05
Diet and food preferences,X20671.Liking for grapefruit,NTproBNP,N-terminal prohormone of brain natriuretic peptide,36614,-0.0799424091965718,0.0183674562760931,-0.115942623497714,-0.0439421948954294,1.36332165745125e-05
Diet and food preferences,X20671.Liking for grapefruit,SORCS2,VPS10 domain-containing receptor SorCS2,36437,-0.240276280435834,0.0555722429160945,-0.349197876551379,-0.131354684320289,1.55353005372495e-05
Diet and food preferences,X20671.Liking for grapefruit,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,36556,-0.240448560725559,0.0559713903839416,-0.350152485878085,-0.130744635573034,1.76042385972071e-05
Diet and food preferences,X20671.Liking for grapefruit,ITGAV,Integrin alpha-V,36695,0.462110089541338,0.10916669187007,0.248143373476,0.676076805606675,2.33073547837873e-05
Diet and food preferences,X20671.Liking for grapefruit,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,35197,-0.2335842332621,0.0578046322870972,-0.346881312544811,-0.12028715397939,5.38463885241349e-05
Diet and food preferences,X20671.Liking for grapefruit,NPC2,NPC intracellular cholesterol transporter 2,35253,-0.296221198473952,0.0736984302440325,-0.440670121752255,-0.151772275195648,5.89992733084838e-05
Diet and food preferences,X20671.Liking for grapefruit,PON3,Serum paraoxonase/lactonase 3,36661,0.261677072225958,0.0656207391413125,0.133060423508985,0.39029372094293,6.73017144769457e-05
Diet and food preferences,X20671.Liking for grapefruit,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,36624,-0.202667292815493,0.0509147787936642,-0.302460259251075,-0.102874326379911,6.93716104182328e-05
Diet and food preferences,X20671.Liking for grapefruit,LEP,Leptin,36614,-0.100660216215708,0.0254445357760394,-0.150531506336745,-0.0507889260946709,7.68524731669495e-05
Diet and food preferences,X20671.Liking for grapefruit,RAB6A,Ras-related protein Rab-6A,36610,0.1585845352229,0.0404799787002982,0.079243776970316,0.237925293475485,9.0177736121979e-05
Diet and food preferences,X20671.Liking for grapefruit,CFI,Complement factor I,35383,-0.413853484631243,0.107187992888167,-0.62394195069205,-0.203765018570436,0.000113972201575782
Diet and food preferences,X20671.Liking for grapefruit,SFRP1,Secreted frizzled-related protein 1,36525,-0.168385677304704,0.0436562879580327,-0.253952001702448,-0.0828193529069599,0.00011566096334398
Diet and food preferences,X20671.Liking for grapefruit,ANGPTL3,Angiopoietin-related protein 3,36626,0.20754135196281,0.0540265440134129,0.10164932569652,0.313433378229099,0.000123242773271701
Diet and food preferences,X20671.Liking for grapefruit,ANGPT2,Angiopoietin-2,36695,-0.181313315113969,0.0479843562671816,-0.275362653397645,-0.0872639768302934,0.000158850418157511
Diet and food preferences,X20671.Liking for grapefruit,BST2,Bone marrow stromal antigen 2,36706,-0.134565779277434,0.0356745448643256,-0.204487887211512,-0.0646436713433555,0.000163072838391633
Diet and food preferences,X20671.Liking for grapefruit,RNASE6,Ribonuclease K6,35327,-0.29267497643685,0.0779360890434563,-0.445429710962024,-0.139920241911676,0.000174583026556527
Diet and food preferences,X20671.Liking for grapefruit,FABP1,"Fatty acid-binding protein, liver",36624,-0.0725252396833847,0.0193241927612516,-0.110400657495438,-0.0346498218713317,0.000175909129939929
