Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20673.Liking for haddock,SELENOP,Selenoprotein P,35383,0.679052544160737,0.101264944484389,0.480573252971334,0.877531835350139,2.16607671054667e-11
Diet and food preferences,X20673.Liking for haddock,COL6A3,Collagen alpha-3(VI) chain,36725,-0.387620420699775,0.0583225131631604,-0.501932546499569,-0.273308294899981,3.2027591165432e-11
Diet and food preferences,X20673.Liking for haddock,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,36621,-0.417792488692676,0.067204109919809,-0.549512544135502,-0.286072433249851,5.32893575106874e-10
Diet and food preferences,X20673.Liking for haddock,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,36621,-0.344143391319783,0.0555266144243436,-0.452975555591496,-0.23531122704807,6.00851934912599e-10
Diet and food preferences,X20673.Liking for haddock,EPHB6,Ephrin type-B receptor 6,36542,-0.367797437640622,0.061005495919167,-0.487368209642189,-0.248226665639054,1.72440565186797e-09
Diet and food preferences,X20673.Liking for haddock,CNDP1,Beta-Ala-His dipeptidase,36653,0.246178789521476,0.0410394932996749,0.165741382654114,0.326616196388839,2.07653229121011e-09
Diet and food preferences,X20673.Liking for haddock,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,36621,-0.422372410647169,0.0712803421472167,-0.562081881255714,-0.282662940038624,3.24202044368819e-09
Diet and food preferences,X20673.Liking for haddock,IGFBP2,Insulin-like growth factor-binding protein 2,36716,-0.183798087985942,0.031250480116359,-0.245049029014005,-0.122547146957878,4.22822994519577e-09
Diet and food preferences,X20673.Liking for haddock,LAYN,Layilin,36542,-0.34041878853505,0.0581657515711994,-0.454423661614601,-0.226413915455499,5.0330051706816e-09
Diet and food preferences,X20673.Liking for haddock,IGFBP4,Insulin-like growth factor-binding protein 4,36524,-0.272362341940491,0.0473959965305517,-0.365258495140373,-0.17946618874061,9.44728513907994e-09
Diet and food preferences,X20673.Liking for haddock,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,35186,-0.209855719880771,0.0366801843943549,-0.281748881293706,-0.137962558467835,1.10407944866741e-08
Diet and food preferences,X20673.Liking for haddock,DSC2,Desmocollin-2,36500,-0.322686588714746,0.056777658829881,-0.433970800021313,-0.211402377408179,1.36793813435552e-08
Diet and food preferences,X20673.Liking for haddock,TGFBR2,TGF-beta receptor type-2,36666,-0.345053659734745,0.0608592089639969,-0.464337709304179,-0.225769610165311,1.47983918973807e-08
Diet and food preferences,X20673.Liking for haddock,CST3,Cystatin-C,36637,-0.398579168023061,0.0707509310364742,-0.53725099285455,-0.259907343191571,1.82498614878221e-08
Diet and food preferences,X20673.Liking for haddock,ADAM22,Disintegrin and metalloproteinase domain-containing protein 22,36556,-0.297909843236321,0.0535543767398429,-0.402876421646413,-0.192943264826228,2.74174434512777e-08
Diet and food preferences,X20673.Liking for haddock,RNASET2,Ribonuclease T2,36672,-0.400150239784671,0.0719408411481355,-0.541154288435016,-0.259146191134325,2.74898109936754e-08
Diet and food preferences,X20673.Liking for haddock,CKAP4,Cytoskeleton-associated protein 4,36679,-0.391223442216744,0.070670714101667,-0.529738041856011,-0.252708842577476,3.1941466324529e-08
Diet and food preferences,X20673.Liking for haddock,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,36556,-0.258604224729179,0.0467504164668238,-0.350235041004154,-0.166973408454205,3.27419011606371e-08
Diet and food preferences,X20673.Liking for haddock,PRRT3,Proline-rich transmembrane protein 3,35186,-0.341376956035183,0.061971647607768,-0.462841385346409,-0.219912526723958,3.7539632854788e-08
