Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20689.Liking for mayonnaise,BGLAP,Osteocalcin,35381,-0.140995996128682,0.0265969839539214,-0.193126084678368,-0.0888659075789959,1.18678499789389e-07
Diet and food preferences,X20689.Liking for mayonnaise,NELL2,Protein kinase C-binding protein NELL2,36661,-0.27209977860166,0.0636695006832636,-0.396891999940856,-0.147307557262463,1.94532742049693e-05
Diet and food preferences,X20689.Liking for mayonnaise,ERBB4,Receptor tyrosine-protein kinase erbB-4,36666,-0.330069651242383,0.0788877897497714,-0.484689719151935,-0.175449583332831,2.894139991809e-05
Diet and food preferences,X20689.Liking for mayonnaise,NHLRC3,NHL repeat-containing protein 3,35071,-0.293619256230189,0.0718618643877198,-0.434468510430119,-0.152770002030258,4.44406102448328e-05
Diet and food preferences,X20689.Liking for mayonnaise,PRND,Prion-like protein doppel,35353,-0.178845966227935,0.0458789594323787,-0.268768726715397,-0.0889232057404725,9.78446156315425e-05
Diet and food preferences,X20689.Liking for mayonnaise,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,35164,-0.269153071288586,0.0698105334443871,-0.405981716839585,-0.132324425737587,0.00011660821000993
Diet and food preferences,X20689.Liking for mayonnaise,MORC3,MORC family CW-type zinc finger protein 3,35353,-0.285218200663539,0.0781422042195866,-0.438376920933929,-0.132059480393149,0.000264234817665301
Diet and food preferences,X20689.Liking for mayonnaise,LRCH4,Leucine-rich repeat and calponin homology domain-containing protein 4,35152,-0.11260250948876,0.0309444507151324,-0.17325363289042,-0.0519513860871006,0.000275958713914523
Diet and food preferences,X20689.Liking for mayonnaise,PTN,Pleiotrophin,36474,-0.134778368705554,0.0378677486972668,-0.208999156152197,-0.0605575812589111,0.000374199928529343
Diet and food preferences,X20689.Liking for mayonnaise,KCTD5,BTB/POZ domain-containing protein KCTD5,35218,-0.16619876926741,0.0469319287063166,-0.25818534953179,-0.0742121890030293,0.000400945158327427
Diet and food preferences,X20689.Liking for mayonnaise,ITGAL,Integrin alpha-L,35164,-0.173958463266878,0.0492501288159892,-0.270488715746217,-0.0774282107875391,0.000415043620398876
Diet and food preferences,X20689.Liking for mayonnaise,MMP12,Macrophage metalloelastase,36635,-0.121707155811069,0.0346562736582786,-0.189633452181295,-0.0537808594408425,0.00044746861920249
Diet and food preferences,X20689.Liking for mayonnaise,RASSF2,Ras association domain-containing protein 2,36437,-0.105473154346722,0.0302902853450902,-0.164842113623099,-0.0461041950703455,0.00050025425595063
Diet and food preferences,X20689.Liking for mayonnaise,AP2B1,AP-2 complex subunit beta,35194,-0.148010526827691,0.042566790886272,-0.231441436964784,-0.064579616690598,0.000510073618140648
Diet and food preferences,X20689.Liking for mayonnaise,FOLR1,Folate receptor alpha,36632,-0.225627623567206,0.0657319096436082,-0.354462166468678,-0.0967930806657342,0.000600968064005721
Diet and food preferences,X20689.Liking for mayonnaise,DEFB103A_DEFB103B,Beta-defensin 103,35102,-0.178310570226914,0.0521013294016582,-0.280429175854165,-0.0761919645996644,0.000624586189533796
Diet and food preferences,X20689.Liking for mayonnaise,RFC4,Replication factor C subunit 4,35341,-0.320538653195362,0.0941959590306226,-0.505162732895382,-0.135914573495342,0.000670653227087557
Diet and food preferences,X20689.Liking for mayonnaise,CASC3,Protein CASC3,35194,-0.170949542785272,0.0502424536299379,-0.269424751899951,-0.0724743336705939,0.000671720617622705
Diet and food preferences,X20689.Liking for mayonnaise,AHSG,Alpha-2-HS-glycoprotein,35382,-0.256666647178135,0.0765049068689475,-0.406616264641272,-0.106717029714998,0.000798286929743112
Diet and food preferences,X20689.Liking for mayonnaise,TNFAIP2,Tumor necrosis factor alpha-induced protein 2,35352,-0.143449691148974,0.0428020455570226,-0.227341700440739,-0.0595576818572099,0.000808262972667128
Diet and food preferences,X20689.Liking for mayonnaise,ADGRE2,Adhesion G protein-coupled receptor E2,36661,-0.218926184277873,0.0653425169234203,-0.346997517447777,-0.0908548511079696,0.000810542788285564
Diet and food preferences,X20689.Liking for mayonnaise,TARS1,"Threonine--tRNA ligase 1, cytoplasmic",35341,-0.186133107773293,0.0556892738947714,-0.295284084607045,-0.0769821309395414,0.000835248230898088
Diet and food preferences,X20689.Liking for mayonnaise,CWC15,Spliceosome-associated protein CWC15 homolog,35319,-0.106477851038117,0.0319000885796412,-0.169002024654213,-0.04395367742202,0.000848875010025561
Diet and food preferences,X20689.Liking for mayonnaise,PECAM1,Platelet endothelial cell adhesion molecule,36621,-0.195117435470568,0.0588556145549158,-0.310474439998203,-0.0797604309429336,0.00091988386900354
Diet and food preferences,X20689.Liking for mayonnaise,PODXL,Podocalyxin,36567,-0.393080117095135,0.11882480469793,-0.625976734303078,-0.160183499887191,0.000943600872975085
Diet and food preferences,X20689.Liking for mayonnaise,CD109,CD109 antigen,36621,-0.177231255319727,0.0536413328479984,-0.282368267701804,-0.0720942429376504,0.00095732218562355
Diet and food preferences,X20689.Liking for mayonnaise,FARSA,Phenylalanine--tRNA ligase alpha subunit,35194,-0.099636483902733,0.0303095851988785,-0.159043270892535,-0.0402296969129311,0.00101685713143555
Diet and food preferences,X20689.Liking for mayonnaise,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,36567,-0.168160886705668,0.0511936458504034,-0.268500432572459,-0.0678213408388776,0.0010249601435069
Diet and food preferences,X20689.Liking for mayonnaise,GIGYF2,GRB10-interacting GYF protein 2,35369,-0.0879008790144942,0.0268377796195143,-0.140502927068742,-0.0352988309602462,0.00106093991131499
Diet and food preferences,X20689.Liking for mayonnaise,CCND2,G1/S-specific cyclin-D2,35253,-0.179499286587259,0.0549842454574103,-0.287268407683784,-0.0717301654907352,0.00110189838672625
Diet and food preferences,X20689.Liking for mayonnaise,CD72,B-cell differentiation antigen CD72,35228,-0.170091513761588,0.0523524266989651,-0.272702270091559,-0.0674807574316162,0.00116401539974514
Diet and food preferences,X20689.Liking for mayonnaise,ARL13B,ADP-ribosylation factor-like protein 13B,35152,-0.0972173493270885,0.0299591060209725,-0.155937197128195,-0.0384975015259825,0.00118040432522485
Diet and food preferences,X20689.Liking for mayonnaise,ALCAM,CD166 antigen,36725,-0.307652953351185,0.0951715855464468,-0.494189261022221,-0.12111664568015,0.00123153456616885
Diet and food preferences,X20689.Liking for mayonnaise,AIF1,Allograft inflammatory factor 1,36437,-0.110317120867602,0.0341589051000991,-0.177268574863796,-0.0433656668714075,0.00124506809952416
Diet and food preferences,X20689.Liking for mayonnaise,FEN1,Flap endonuclease 1,36437,-0.0868466390965818,0.0270534589661162,-0.13987141867017,-0.0338218595229939,0.00133184570085943
Diet and food preferences,X20689.Liking for mayonnaise,LRRC37A2,Leucine-rich repeat-containing protein 37A2,35352,-0.151666998797934,0.0474649919221632,-0.244698382965374,-0.0586356146304939,0.00140307638169671
Diet and food preferences,X20689.Liking for mayonnaise,NACC1,Nucleus accumbens-associated protein 1,35341,-0.117843354705873,0.0373632913782522,-0.191075405807248,-0.0446113036044989,0.00161764499676008
Diet and food preferences,X20689.Liking for mayonnaise,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",35381,-0.22310967054824,0.0707585095862794,-0.361796349337348,-0.0844229917591326,0.00162244252480816
Diet and food preferences,X20689.Liking for mayonnaise,ANG,Angiogenin,36598,0.16817660839033,0.0533888071407567,0.0635345463944466,0.272818670386213,0.00163853209206777
Diet and food preferences,X20689.Liking for mayonnaise,DNER,Delta and Notch-like epidermal growth factor-related receptor,36616,-0.219127187617622,0.0695658800546153,-0.355476312524668,-0.0827780627105764,0.00163914395313276
Diet and food preferences,X20689.Liking for mayonnaise,FGR,Tyrosine-protein kinase Fgr,36460,-0.0923977023141406,0.0293471874026828,-0.149918189623399,-0.0348772150048822,0.00164762497702359
Diet and food preferences,X20689.Liking for mayonnaise,TP53,Cellular tumor antigen p53,36437,-0.127328433449172,0.0404508059856711,-0.206612013181087,-0.0480448537172562,0.00165158438603459
Diet and food preferences,X20689.Liking for mayonnaise,DKKL1,Dickkopf-like protein 1,36567,0.0659421265158019,0.0210239519400317,0.0247351807133397,0.107149072318264,0.00171586787961441
Diet and food preferences,X20689.Liking for mayonnaise,AP1G2,AP-1 complex subunit gamma-like 2,35341,-0.0803344601048315,0.025878636525092,-0.131056587694012,-0.0296123325156511,0.00191536058258558
Diet and food preferences,X20689.Liking for mayonnaise,MEGF10,Multiple epidermal growth factor-like domains protein 10,36624,-0.139537996138545,0.045123192047238,-0.227979452551131,-0.0510965397259585,0.00199241610990894
Diet and food preferences,X20689.Liking for mayonnaise,UBE2Z,Ubiquitin-conjugating enzyme E2 Z,35164,-0.111198516918459,0.0361484447789748,-0.182049468685249,-0.0403475651516684,0.00210547265178061
Diet and food preferences,X20689.Liking for mayonnaise,SELE,E-selectin,36725,-0.106774279013128,0.0349966137250104,-0.175367641914149,-0.0381809161121078,0.00228825633228005
Diet and food preferences,X20689.Liking for mayonnaise,LGALS4,Galectin-4,36624,-0.100168651310962,0.0329737213287819,-0.164797145115374,-0.0355401575065491,0.00239053154592661
Diet and food preferences,X20689.Liking for mayonnaise,RNASEH2A,Ribonuclease H2 subunit A,35369,-0.125360529240406,0.0412683816869645,-0.206246557346857,-0.0444745011339558,0.00239309292850109
Diet and food preferences,X20689.Liking for mayonnaise,LRRFIP1,Leucine-rich repeat flightless-interacting protein 1,35341,-0.127937936368856,0.0421842793576543,-0.210619123909859,-0.0452567488278541,0.00243191474406897
Diet and food preferences,X20689.Liking for mayonnaise,GBP1,Guanylate-binding protein 1,35338,-0.0973112953047096,0.0325691370508735,-0.161146803924422,-0.0334757866849976,0.00281972663556413
Diet and food preferences,X20689.Liking for mayonnaise,ANXA2,Annexin A2,35088,-0.0923005181934629,0.0309202253229358,-0.152904159826417,-0.0316968765605088,0.0028452802991383
Diet and food preferences,X20689.Liking for mayonnaise,ERP44,Endoplasmic reticulum resident protein 44,36561,-0.207987526702929,0.069706546578945,-0.344612357997661,-0.0713626954081971,0.00285596133952339
Diet and food preferences,X20689.Liking for mayonnaise,KLK1,Kallikrein-1,36564,-0.0414713063036134,0.0139055214926849,-0.0687261284292759,-0.014216484177951,0.00286900285476353
Diet and food preferences,X20689.Liking for mayonnaise,NCS1,Neuronal calcium sensor 1,36695,-0.193622508964441,0.0653020248593794,-0.321614477688825,-0.0656305402400574,0.00303536453290682
Diet and food preferences,X20689.Liking for mayonnaise,LIPF,Gastric triacylglycerol lipase,35186,0.106528322698162,0.0359632043450653,0.0360404421818337,0.17701620321449,0.00306594234777311
Diet and food preferences,X20689.Liking for mayonnaise,PKD2,Polycystin-2,35152,-0.107076435825612,0.0363315396631991,-0.178286253565482,-0.0358666180857415,0.00321794417564742
Diet and food preferences,X20689.Liking for mayonnaise,CD58,Lymphocyte function-associated antigen 3,36614,-0.303842509573036,0.103354560668692,-0.506417448483672,-0.1012675706624,0.00329355228980504
Diet and food preferences,X20689.Liking for mayonnaise,MYL3,Myosin light chain 3,35186,0.0823647038067586,0.0280882008410371,0.0273118301583258,0.137417577455191,0.0033755709887956
Diet and food preferences,X20689.Liking for mayonnaise,PI16,Peptidase inhibitor 16,35382,-0.258424248910221,0.0884988035415725,-0.431881903851703,-0.0849665939687392,0.00351087163706801
Diet and food preferences,X20689.Liking for mayonnaise,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,36624,-0.186176719721404,0.0639394210583347,-0.31149798499574,-0.0608554544470684,0.00360381276683259
Diet and food preferences,X20689.Liking for mayonnaise,DNM3,Dynamin-3,35369,-0.113621753120941,0.0391393655471178,-0.190334909593292,-0.0369085966485902,0.00370796824916031
Diet and food preferences,X20689.Liking for mayonnaise,CD86,T-lymphocyte activation antigen CD86,35352,-0.216354016498527,0.0746325095899614,-0.362633735294852,-0.070074297702203,0.00375652948940496
Diet and food preferences,X20689.Liking for mayonnaise,LYPD3,Ly6/PLAUR domain-containing protein 3,36601,-0.157172579932599,0.0544271069961202,-0.263849709644995,-0.0504954502202039,0.00389033484453015
