Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20624.Liking for brown rice,ACP5,Tartrate-resistant acid phosphatase type 5,36648,-0.29010985895691,0.0546005418929285,-0.39712692106705,-0.18309279684677,1.10534940141598e-07
Diet and food preferences,X20624.Liking for brown rice,OSM,Oncostatin-M,36569,-0.130296507893737,0.0261771509553876,-0.181603723766297,-0.0789892920211774,6.57658758826726e-07
Diet and food preferences,X20624.Liking for brown rice,REN,Renin,36614,-0.125112866521315,0.025344094579136,-0.174787291896421,-0.0754384411462083,8.11156824684877e-07
Diet and food preferences,X20624.Liking for brown rice,SELE,E-selectin,36725,-0.1702216140484,0.0349124157339769,-0.238649948886995,-0.101793279209805,1.10496012654293e-06
Diet and food preferences,X20624.Liking for brown rice,CLEC4D,C-type lectin domain family 4 member D,36610,-0.14053766674404,0.0298186528814364,-0.198982226391655,-0.0820931070964245,2.48123590332582e-06
Diet and food preferences,X20624.Liking for brown rice,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,36696,-0.287631349739906,0.0614174739317038,-0.408009598646045,-0.167253100833766,2.87012671165975e-06
Diet and food preferences,X20624.Liking for brown rice,TREM2,Triggering receptor expressed on myeloid cells 2,36624,-0.161362375498286,0.0351656938079008,-0.230287135361772,-0.0924376156348006,4.52948557015117e-06
Diet and food preferences,X20624.Liking for brown rice,CCL22,C-C motif chemokine 22,36541,-0.163233829319971,0.0357164575049935,-0.233238086029758,-0.0932295726101834,4.94468741606857e-06
Diet and food preferences,X20624.Liking for brown rice,EFNA1,Ephrin-A1,36606,-0.304571754213335,0.0674216374377252,-0.436718163591276,-0.172425344835393,6.34964320881049e-06
Diet and food preferences,X20624.Liking for brown rice,RNASET2,Ribonuclease T2,36672,-0.311472897758462,0.0691208829092454,-0.446949828260583,-0.175995967256341,6.69275691024417e-06
Diet and food preferences,X20624.Liking for brown rice,HGF,Hepatocyte growth factor,36716,-0.235819826591131,0.052764887932432,-0.339239006938698,-0.132400646243565,7.95580622994345e-06
Diet and food preferences,X20624.Liking for brown rice,NTRK3,NT-3 growth factor receptor,36706,0.378613533862994,0.0848446110478174,0.212318096209272,0.544908971516716,8.21292354948941e-06
Diet and food preferences,X20624.Liking for brown rice,MMP9,Matrix metalloproteinase-9,36601,-0.131122799390969,0.029667440237499,-0.189270982256467,-0.0729746165254706,1.00117676114307e-05
Diet and food preferences,X20624.Liking for brown rice,PLAUR,Urokinase plasminogen activator surface receptor,36561,-0.30082250064556,0.0683851994252903,-0.434857491519129,-0.166787509771992,1.1019752820658e-05
Diet and food preferences,X20624.Liking for brown rice,RNASE4,Ribonuclease 4,35157,-0.36046133793973,0.082547425450572,-0.522254291822851,-0.198668384056609,1.28069657077946e-05
Diet and food preferences,X20624.Liking for brown rice,MMP8,Neutrophil collagenase,36696,-0.105362993997478,0.0244216974554141,-0.15322952101009,-0.0574964669848662,1.61999491006262e-05
Diet and food preferences,X20624.Liking for brown rice,COL18A1,Collagen alpha-1(XVIII) chain,36662,-0.344498896399633,0.0802274784748903,-0.501744754210418,-0.187253038588848,1.77519692992428e-05
Diet and food preferences,X20624.Liking for brown rice,NHLRC3,NHL repeat-containing protein 3,35071,-0.302944446230262,0.0713246723139389,-0.442740803965582,-0.163148088494942,2.19299979975746e-05
Diet and food preferences,X20624.Liking for brown rice,RETN,Resistin,36602,-0.181487062365495,0.0429458355453687,-0.265660900034418,-0.0973132246965725,2.40577088561054e-05
Diet and food preferences,X20624.Liking for brown rice,RELT,Tumor necrosis factor receptor superfamily member 19L,36621,-0.275944632364596,0.065948115878664,-0.405202939486778,-0.146686325242415,2.8914040314872e-05
Diet and food preferences,X20624.Liking for brown rice,IL18R1,Interleukin-18 receptor 1,36716,-0.228112894299471,0.0546564918789881,-0.335239618382288,-0.120986170216655,3.02992048250481e-05
Diet and food preferences,X20624.Liking for brown rice,CD300LF,CMRF35-like molecule 1,36695,-0.126516203689937,0.0304175332828344,-0.186134568924292,-0.0668978384555815,3.22499574678311e-05
Diet and food preferences,X20624.Liking for brown rice,CDHR2,Cadherin-related family member 2,36567,-0.115257591935273,0.0277997046236941,-0.169745012997713,-0.0607701708728322,3.41844850320475e-05
Diet and food preferences,X20624.Liking for brown rice,CD300E,CMRF35-like molecule 2,36673,-0.187608440174642,0.045721984200174,-0.277223529206983,-0.0979933511423008,4.11409166042821e-05
Diet and food preferences,X20624.Liking for brown rice,COLEC12,Collectin-12,36624,-0.298076047773871,0.0726719448404705,-0.440513059661194,-0.155639035886549,4.14243607913134e-05
Diet and food preferences,X20624.Liking for brown rice,SLC39A5,Zinc transporter ZIP5,36610,-0.138391956321314,0.0340072665178725,-0.205046198696344,-0.0717377139462839,4.75709073329077e-05
Diet and food preferences,X20624.Liking for brown rice,PRSS8,Prostasin,36595,-0.184495863624716,0.0460796137226771,-0.274811906521163,-0.0941798207282688,6.28843049180926e-05
Diet and food preferences,X20624.Liking for brown rice,DEFB4A_DEFB4B,Beta-defensin 4A,36476,-0.0501095915570275,0.0126096279445362,-0.0748244623283184,-0.0253947207857366,7.13325436083784e-05
Diet and food preferences,X20624.Liking for brown rice,RARRES2,Retinoic acid receptor responder protein 2,36667,-0.147297762850616,0.0370706535193196,-0.219956243748483,-0.0746392819527498,7.14617836919262e-05
Diet and food preferences,X20624.Liking for brown rice,MYOM3,Myomesin-3,35228,0.0878818605433564,0.0225117474905455,0.0437588354618872,0.132004885624826,9.5625865333236e-05
Diet and food preferences,X20624.Liking for brown rice,PRCP,Lysosomal Pro-X carboxypeptidase,36658,-0.227981402038464,0.058424587580331,-0.342493593695913,-0.113469210381016,9.61197938694655e-05
Diet and food preferences,X20624.Liking for brown rice,LEP,Leptin,36614,-0.100038714529306,0.0256709197237878,-0.15035371718793,-0.049723711870682,9.81993198970132e-05
Diet and food preferences,X20624.Liking for brown rice,TAFA5,Chemokine-like protein TAFA-5,36567,-0.207708568715876,0.0533803051222675,-0.31233396675552,-0.103083170676232,0.000100601053035524
Diet and food preferences,X20624.Liking for brown rice,CLEC6A,C-type lectin domain family 6 member A,36437,-0.153488645513672,0.039540288271059,-0.230987610524947,-0.0759896805023962,0.000104525560284372
Diet and food preferences,X20624.Liking for brown rice,CD99L2,CD99 antigen-like protein 2,36621,-0.288432714325632,0.0743316476710076,-0.434122743760807,-0.142742684890457,0.000105142933701453
Diet and food preferences,X20624.Liking for brown rice,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,36605,-0.215972562735596,0.0559765911827142,-0.325686681453715,-0.106258444017476,0.000115092087946513
Diet and food preferences,X20624.Liking for brown rice,SEMA3F,Semaphorin-3F,36614,-0.271684850078348,0.0704541414116721,-0.409774967245225,-0.13359473291147,0.000116068427347977
Diet and food preferences,X20624.Liking for brown rice,CDCP1,CUB domain-containing protein 1,36556,-0.139705208939898,0.0362460141887907,-0.210747396749928,-0.0686630211298678,0.000116946679424075
Diet and food preferences,X20624.Liking for brown rice,NPDC1,Neural proliferation differentiation and control protein 1,36614,-0.235694785575225,0.06116808346553,-0.355584229167664,-0.115805341982786,0.000117479836129202
Diet and food preferences,X20624.Liking for brown rice,BGLAP,Osteocalcin,35381,-0.101642077723895,0.0265093244649111,-0.153600353675121,-0.0496838017726692,0.000127115509567908
Diet and food preferences,X20624.Liking for brown rice,IGFBP4,Insulin-like growth factor-binding protein 4,36524,-0.177111360795134,0.0462325754884325,-0.267727208752461,-0.0864955128378059,0.000128673792119791
Diet and food preferences,X20624.Liking for brown rice,IL12B,Interleukin-12 subunit beta,36716,-0.12663706700998,0.033471096157425,-0.192240415478533,-0.061033718541427,0.000155767142489517
Diet and food preferences,X20624.Liking for brown rice,FSTL3,Follistatin-related protein 3,36616,-0.234040156824769,0.0620863185046382,-0.35572934109386,-0.112350972555678,0.000164689521320268
Diet and food preferences,X20624.Liking for brown rice,CCL20,C-C motif chemokine 20,36716,-0.0802137625972188,0.0213346954464063,-0.122029765672175,-0.0383977595222625,0.00017125855547573
Diet and food preferences,X20624.Liking for brown rice,MPO,Myeloperoxidase,36621,-0.144524197569713,0.0386687888982531,-0.220315023810289,-0.068733371329137,0.000187159847656084
Diet and food preferences,X20624.Liking for brown rice,MCAM,Cell surface glycoprotein MUC18,36653,0.210483153846861,0.0563586839387432,0.100020133326924,0.320946174366797,0.000189232706097172
Diet and food preferences,X20624.Liking for brown rice,PILRA,Paired immunoglobulin-like type 2 receptor alpha,36621,-0.161574137820162,0.0432655886755636,-0.246374691624267,-0.0767735840160575,0.000189413992580024
Diet and food preferences,X20624.Liking for brown rice,CXCL17,C-X-C motif chemokine 17,36716,-0.16380180425256,0.0438964106403162,-0.24983876910758,-0.0777648393975402,0.000191603184389725
Diet and food preferences,X20624.Liking for brown rice,CST3,Cystatin-C,36637,-0.257766105687557,0.0691284596938233,-0.39325788668745,-0.122274324687663,0.000193718987643472
Diet and food preferences,X20624.Liking for brown rice,CLEC5A,C-type lectin domain family 5 member A,36586,-0.230538127427223,0.0618541451923431,-0.351772252004215,-0.109304002850231,0.000195015727339137
