Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,PLAT,Tissue-type plasminogen activator,36049,0.192779330471616,0.0529945227306364,0.0889100659195688,0.296648595023663,0.000276919640992913
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,TSNAX,Translin-associated protein X,34736,0.143821860662094,0.0408845109319041,0.0636882192355615,0.223955502088626,0.000438358094904434
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,REPS1,RalBP1-associated Eps domain-containing protein 1,34778,0.135423439173837,0.0396946358428557,0.0576219529218395,0.213224925425834,0.000649896733360709
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,SMPDL3A,Acid sphingomyelinase-like phosphodiesterase 3a,35977,-0.224234194532742,0.0683682573267145,-0.358235978893102,-0.0902324101723812,0.00104362592757322
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,IGFBP2,Insulin-like growth factor-binding protein 2,36066,-0.203327044518276,0.0622599338081278,-0.325356514782207,-0.0812975742543459,0.00109656669158163
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,AHSP,Alpha-hemoglobin-stabilizing protein,35962,0.270874738155813,0.0851725639643349,0.103936512785717,0.43781296352591,0.00147730245960297
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,TIMP4,Metalloproteinase inhibitor 4,35979,-0.129273271896841,0.0411027390242639,-0.209834640384399,-0.048711903409284,0.00166674974020461
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,MXRA8,Matrix remodeling-associated protein 8,34822,-0.0928993129307468,0.0307120723365178,-0.153094974710322,-0.0327036511511719,0.00249774785125434
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,PRG2,Bone marrow proteoglycan,34965,-0.158924513783543,0.0527716342585845,-0.262356916930369,-0.0554921106367174,0.00260936763434287
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,36026,0.131453371873322,0.0441121888002073,0.0449934818249152,0.217913261921728,0.00289202243724686
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,C2orf69,UPF0565 protein C2orf69,34805,0.175336336446288,0.0597997940981336,0.0581287400139458,0.292543932878629,0.00337956582560687
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,CLEC4A,C-type lectin domain family 4 member A,35971,-0.105653564537817,0.0364887228989381,-0.177171461419735,-0.0341356676558981,0.003796518950474
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,PRG3,Proteoglycan 3,34965,-0.143463403764905,0.0503474259872154,-0.242144358699847,-0.0447824488299631,0.00439329606044012
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,OPTC,Opticin,35937,0.131329272008268,0.0462890762818079,0.0406026824959249,0.222055861520612,0.00456423545477233
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,CCS,Copper chaperone for superoxide dismutase,35902,0.137254355062142,0.0484628497549861,0.0422671695423689,0.232241540581914,0.0046361846244086
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,ZP4,Zona pellucida sperm-binding protein 4,34739,0.084082117858433,0.0297703265369186,0.0257322778460726,0.142431957870793,0.0047527900372095
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,CA3,Carbonic anhydrase 3,36061,0.174725256107781,0.0626315210167188,0.0519674749150119,0.29748303730055,0.0052885264533898
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,NUDT15,Nucleotide triphosphate diphosphatase NUDT15,34736,0.139030499418287,0.0501286593746573,0.0407783270439586,0.237282671792615,0.00556289300262672
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,ALDH1A1,Retinal dehydrogenase 1,35979,0.155508143957926,0.0561474961398213,0.0454590515238758,0.265557236391975,0.00562591698000507
Mental health,X29065#6.Symptoms of panic attack_Pain or discomfort in chest,PTGR1,Prostaglandin reductase 1,34949,0.231660514951281,0.0840842907937943,0.066855304995444,0.396465724907118,0.00588416878495014
