Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20627.Liking for burn of spicy foods,PTGR1,Prostaglandin reductase 1,35381,0.278485918790222,0.0263348530657462,0.226869606781359,0.330102230799084,6.20736610458639e-26
Diet and food preferences,X20627.Liking for burn of spicy foods,MAMDC4,Apical endosomal glycoprotein,35341,0.300292093287733,0.0391341271555557,0.223589204062844,0.376994982512622,1.9118282738199e-14
Diet and food preferences,X20627.Liking for burn of spicy foods,CNDP1,Beta-Ala-His dipeptidase,36653,0.28662184988072,0.0397994804378096,0.208614868222613,0.364628831538827,6.4859268454837e-13
Diet and food preferences,X20627.Liking for burn of spicy foods,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,35352,-0.183380234944143,0.0262032990715681,-0.234738701124417,-0.13202176876387,2.83949794198838e-12
Diet and food preferences,X20627.Liking for burn of spicy foods,ERBB3,Receptor tyrosine-protein kinase erbB-3,36596,0.664266841181133,0.0951068380196085,0.4778574386627,0.850676243699566,3.08975518458441e-12
Diet and food preferences,X20627.Liking for burn of spicy foods,ADA2,Adenosine deaminase 2,36572,-0.283984150089097,0.0437415727903974,-0.369717632758276,-0.198250667419919,8.95912126009943e-11
Diet and food preferences,X20627.Liking for burn of spicy foods,SERPINA6,Corticosteroid-binding globulin,35383,0.860011301323038,0.137680511357686,0.590157499061973,1.1298651035841,4.45385833310988e-10
Diet and food preferences,X20627.Liking for burn of spicy foods,FGF21,Fibroblast growth factor 21,36689,0.0966830215994533,0.0156366101411636,0.0660352657227727,0.127330777476134,6.58990038517504e-10
Diet and food preferences,X20627.Liking for burn of spicy foods,SUSD5,Sushi domain-containing protein 5,35186,-0.39976981355373,0.0647859341806219,-0.526750244547749,-0.272789382559711,7.20638607542318e-10
Diet and food preferences,X20627.Liking for burn of spicy foods,OXT,Oxytocin-neurophysin 1,36706,0.0759023859049354,0.0123595280525209,0.0516777109219944,0.100127060887876,8.57602830478453e-10
Diet and food preferences,X20627.Liking for burn of spicy foods,VWA1,von Willebrand factor A domain-containing protein 1,36689,0.253519430403826,0.0426282713142478,0.1699680186279,0.337070842179751,2.84090246002579e-09
Diet and food preferences,X20627.Liking for burn of spicy foods,OMD,Osteomodulin,36661,-0.262311249581808,0.0445868242858974,-0.349701425182167,-0.174921073981449,4.18610995099589e-09
Diet and food preferences,X20627.Liking for burn of spicy foods,ADGRD1,Adhesion G-protein coupled receptor D1,35228,0.317218211237364,0.055492983264106,0.208451964039716,0.425984458435012,1.13565651829523e-08
Diet and food preferences,X20627.Liking for burn of spicy foods,APOM,Apolipoprotein M,36644,0.370566985579214,0.0659808529192191,0.241244513857545,0.499889457300884,2.01619437710971e-08
Diet and food preferences,X20627.Liking for burn of spicy foods,IL1R2,Interleukin-1 receptor type 2,36609,0.511333732063734,0.0919157565991004,0.331178849129497,0.691488614997971,2.73623860999763e-08
Diet and food preferences,X20627.Liking for burn of spicy foods,GPC1,Glypican-1,36695,-0.339355148327202,0.0611330971001628,-0.459176018643521,-0.219534278010883,2.92884204760151e-08
Diet and food preferences,X20627.Liking for burn of spicy foods,SERPINA7,Thyroxine-binding globulin,35383,-0.622273596455027,0.113404557310399,-0.84454652878341,-0.400000664126644,4.23129455845874e-08
Diet and food preferences,X20627.Liking for burn of spicy foods,MEGF9,Multiple epidermal growth factor-like domains protein 9,36697,0.47009152717958,0.0894785043881104,0.294713658578883,0.645469395780276,1.52889750842373e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,35381,-0.152817908254128,0.0298271174649816,-0.211279058485492,-0.0943567580227639,3.08282222027328e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,PDCD1,Programmed cell death protein 1,36682,-0.229140116658843,0.044838155173288,-0.317022900798487,-0.141257332519198,3.28878318408117e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,CSF1,Macrophage colony-stimulating factor 1,36661,-0.363255878779592,0.0714588852321706,-0.503315293834646,-0.223196463724538,3.79035912892355e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,35186,-0.180742454337927,0.0357266427428484,-0.25076667411391,-0.110718234561944,4.3279918475759e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,PCDH9,Protocadherin-9,35352,-0.330362360789424,0.0653035900994875,-0.45835739738442,-0.202367324194429,4.32895846300899e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,NBL1,Neuroblastoma suppressor of tumorigenicity 1,36666,-0.360133436386652,0.0713828534031337,-0.500043829056794,-0.22022304371651,4.63194663452979e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,SERPING1,Plasma protease C1 inhibitor,35371,0.584740132460608,0.116413192459663,0.356570275239668,0.812909989681548,5.2182314381078e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,AGER,Advanced glycosylation end product-specific receptor,36615,-0.228436677143065,0.0459067873800689,-0.318413980408,-0.13845937387813,6.6230947068592e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,GFRA1,GDNF family receptor alpha-1,36689,-0.338880963353342,0.0683167229352257,-0.472781740306385,-0.2049801864003,7.17685381551481e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,ALCAM,CD166 antigen,36725,-0.472879704371149,0.0955281312279071,-0.660114841577847,-0.285644567164452,7.56454676921441e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,36707,-0.25203720978868,0.0511798365662818,-0.352349689458592,-0.151724730118768,8.6231556676897e-07
Diet and food preferences,X20627.Liking for burn of spicy foods,DMP1,Dentin matrix acidic phosphoprotein 1,35186,-0.188495554055622,0.0386302606399496,-0.264210864909924,-0.112780243201321,1.08870991390532e-06
