Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20675.Liking for hard cheese,CST1,Cystatin-SN,34521,0.0983544811898339,0.0242357183535248,0.0508524732169254,0.145856489162743,5.00804045728536e-05
Diet and food preferences,X20675.Liking for hard cheese,PEPD,Xaa-Pro dipeptidase,35382,0.304023226517375,0.0826317443117994,0.142065007666249,0.465981445368502,0.000235731930727005
Diet and food preferences,X20675.Liking for hard cheese,CD59,CD59 glycoprotein,36347,-0.326727022783394,0.0890362375256999,-0.501238048333766,-0.152215997233022,0.000244567477602617
Diet and food preferences,X20675.Liking for hard cheese,LAMP2,Lysosome-associated membrane glycoprotein 2,36393,0.33981936608256,0.0928047338529035,0.157922087730869,0.521716644434251,0.000252247744077164
Diet and food preferences,X20675.Liking for hard cheese,QPCT,Glutaminyl-peptide cyclotransferase,36618,-0.240887298229838,0.0695405239510434,-0.377186725173883,-0.104587871285793,0.00053502273785244
Diet and food preferences,X20675.Liking for hard cheese,SIT1,Signaling threshold-regulating transmembrane adapter 1,36493,-0.114926845538069,0.0341774456188546,-0.181914638951024,-0.0479390521251135,0.000775651804965799
Diet and food preferences,X20675.Liking for hard cheese,ADGRD1,Adhesion G-protein coupled receptor D1,35228,0.190224131626356,0.0568298049198069,0.0788377139835348,0.301610549269178,0.000820696906525762
Diet and food preferences,X20675.Liking for hard cheese,ISM2,Isthmin-2,35381,0.166928988934807,0.0505522376482571,0.0678466031442227,0.26601137472539,0.000964580734768526
Diet and food preferences,X20675.Liking for hard cheese,IL1R2,Interleukin-1 receptor type 2,36609,0.312102743838456,0.0948110134099592,0.126273157554936,0.497932330121977,0.000999654754099029
Diet and food preferences,X20675.Liking for hard cheese,ENTPD2,Ectonucleoside triphosphate diphosphohydrolase 2,36437,0.142409722827292,0.0435762563616345,0.0570002603584885,0.227819185296096,0.00108755295237964
Diet and food preferences,X20675.Liking for hard cheese,ERBB3,Receptor tyrosine-protein kinase erbB-3,36596,0.310848876245451,0.0962025380593946,0.122291901649038,0.499405850841865,0.00123774739517918
Diet and food preferences,X20675.Liking for hard cheese,PON3,Serum paraoxonase/lactonase 3,36661,0.215131782930548,0.0666870602150549,0.0844251449090401,0.345838420952055,0.0012603950763933
Diet and food preferences,X20675.Liking for hard cheese,OPTC,Opticin,36567,-0.133304844177575,0.0417441131041276,-0.215123305861665,-0.0514863824934853,0.00141165139773904
Diet and food preferences,X20675.Liking for hard cheese,MEP1B,Meprin A subunit beta,36614,0.0503068552669106,0.0157694770422826,0.0193986802640367,0.0812150302697845,0.00142751960340251
Diet and food preferences,X20675.Liking for hard cheese,DPT,Dermatopontin,36725,-0.228896699166006,0.0718858035000745,-0.369792874026152,-0.08800052430586,0.00145717705516317
Diet and food preferences,X20675.Liking for hard cheese,PTPRF,Receptor-type tyrosine-protein phosphatase F,36725,-0.20236798515485,0.0656626669508028,-0.331066812378423,-0.0736691579312766,0.00206349854416544
Diet and food preferences,X20675.Liking for hard cheese,SERPINA3,Alpha-1-antichymotrypsin,35350,-0.446673317967516,0.145699253759357,-0.732243855335855,-0.161102780599177,0.0021800505431956
Diet and food preferences,X20675.Liking for hard cheese,FST,Follistatin,36647,0.114708589991714,0.0376415650737174,0.0409311224472277,0.1884860575362,0.00231586224794661
Diet and food preferences,X20675.Liking for hard cheese,CA4,Carbonic anhydrase 4,36725,-0.228925836760212,0.0760289124675831,-0.377942505196675,-0.0799091683237491,0.00261158702941451
Diet and food preferences,X20675.Liking for hard cheese,PRRT3,Proline-rich transmembrane protein 3,35186,-0.184376598727109,0.0615802940489444,-0.30507397506304,-0.0636792223911777,0.00276293952569991
Diet and food preferences,X20675.Liking for hard cheese,CD5,T-cell surface glycoprotein CD5,36689,-0.156988512978704,0.0525228170486181,-0.259933234393996,-0.0540437915634129,0.00280772619689293
Diet and food preferences,X20675.Liking for hard cheese,QSOX1,Sulfhydryl oxidase 1,35236,-0.159350573627841,0.0546918399537637,-0.266546579937218,-0.052154567318464,0.00358472958368914
Diet and food preferences,X20675.Liking for hard cheese,CST5,Cystatin-D,36447,0.0992098395275713,0.0341188055188458,0.0323369807106335,0.166082698344509,0.00365030526975077
Diet and food preferences,X20675.Liking for hard cheese,DSC2,Desmocollin-2,36500,-0.163413445987726,0.0563894566627247,-0.273936781046667,-0.0528901109287858,0.00376652628855206
Diet and food preferences,X20675.Liking for hard cheese,TSLP,Thymic stromal lymphopoietin,36474,-0.0864694056605504,0.0302751658646841,-0.145808730755331,-0.0271300805657696,0.0042998123156317
Diet and food preferences,X20675.Liking for hard cheese,SMPDL3A,Acid sphingomyelinase-like phosphodiesterase 3a,36651,0.0767111055065727,0.0277407875011924,0.0223391620042357,0.13108304900891,0.00570032501059683
Diet and food preferences,X20675.Liking for hard cheese,SMPD1,Sphingomyelin phosphodiesterase,36665,0.101288565282086,0.0367883412740776,0.0291834163848938,0.173393714179278,0.00591338092182829
Diet and food preferences,X20675.Liking for hard cheese,MYL3,Myosin light chain 3,35186,0.0786557049878859,0.0286003304050598,0.0225990573939687,0.134712352581803,0.00597276099825484
Diet and food preferences,X20675.Liking for hard cheese,VWF,von Willebrand factor,36725,-0.0665789796347463,0.0243153119783041,-0.114236991112222,-0.0189209681572703,0.00619205498909448
Diet and food preferences,X20675.Liking for hard cheese,IL13RA1,Interleukin-13 receptor subunit alpha-1,36523,0.212480142937744,0.0782685514334413,0.0590737821281989,0.365886503747289,0.006646811285217
Diet and food preferences,X20675.Liking for hard cheese,NTRK3,NT-3 growth factor receptor,36706,0.234763681050013,0.0866808692871272,0.0648691772472438,0.404658184852783,0.006775711822174
Diet and food preferences,X20675.Liking for hard cheese,A1BG,Alpha-1B-glycoprotein,35383,-0.344746600529792,0.128700307042292,-0.596999202332684,-0.0924939987269002,0.00740920538656397
Diet and food preferences,X20675.Liking for hard cheese,SEZ6L,Seizure 6-like protein,36666,-0.179414706583499,0.0682824413825034,-0.313248291693206,-0.0455811214737923,0.00861682131126272
Diet and food preferences,X20675.Liking for hard cheese,NRP2,Neuropilin-2,36621,-0.171887001509695,0.0655784184260202,-0.300420701624695,-0.0433533013946958,0.00878144232107499
Diet and food preferences,X20675.Liking for hard cheese,PLA2G1B,Phospholipase A2,36707,-0.112627841608065,0.0430712096625045,-0.197047412546574,-0.0282082706695563,0.00894132989741091
Diet and food preferences,X20675.Liking for hard cheese,BGLAP,Osteocalcin,35381,-0.0703963129147768,0.0271211562689267,-0.123553779201873,-0.0172388466276804,0.00946232421895383
Diet and food preferences,X20675.Liking for hard cheese,SERPINA1,Alpha-1-antitrypsin,35251,-0.69596637927538,0.269322175664927,-1.22383784357864,-0.168094914972123,0.00978334552796582
Diet and food preferences,X20675.Liking for hard cheese,TMPRSS11D,Transmembrane protease serine 11D,35348,-0.156148361571974,0.0605712777829935,-0.274868066026642,-0.0374286571173071,0.00996052635199824
Diet and food preferences,X20675.Liking for hard cheese,GGT1,Glutathione hydrolase 1 proenzyme,36606,0.0979102342199196,0.038059591338308,0.023313435196836,0.172507033243003,0.010113086728381
Diet and food preferences,X20675.Liking for hard cheese,CLEC4C,C-type lectin domain family 4 member C,36610,0.0973986734978773,0.0379863408599142,0.0229454454124454,0.171851901583309,0.0103641190095767
Diet and food preferences,X20675.Liking for hard cheese,CCN5,CCN family member 5,36621,-0.125059323531219,0.0488717307472831,-0.220847915795893,-0.0292707312665438,0.0105177057980485
Diet and food preferences,X20675.Liking for hard cheese,MED21,Mediator of RNA polymerase II transcription subunit 21,35152,-0.103943426006147,0.0406560906062688,-0.183629363594434,-0.0242574884178603,0.0105908999994027
Diet and food preferences,X20675.Liking for hard cheese,CD27,CD27 antigen,36666,-0.117618400773909,0.0464884433394924,-0.208735749719314,-0.0265010518285034,0.0114232993430026
Diet and food preferences,X20675.Liking for hard cheese,POF1B,Protein POF1B,35164,-0.126326131267667,0.0499507425920584,-0.224229586748101,-0.0284226757872325,0.0114616016785872
Diet and food preferences,X20675.Liking for hard cheese,PTPRB,Receptor-type tyrosine-protein phosphatase beta,35381,-0.185412475303279,0.0741752040998337,-0.330795875338953,-0.0400290752676045,0.0124548808968837
Diet and food preferences,X20675.Liking for hard cheese,DHODH,Dihydroorotate dehydrogenase,35152,-0.117529715068015,0.0471741693440115,-0.209991086982278,-0.0250683431537527,0.0127486677997935
Diet and food preferences,X20675.Liking for hard cheese,RANBP1,Ran-specific GTPase-activating protein,35186,-0.104735313464739,0.0423106421640426,-0.187664172106263,-0.0218064548232158,0.0133341029788882
Diet and food preferences,X20675.Liking for hard cheese,PMCH,Pro-MCH,35152,-0.0696994975118104,0.028157759720799,-0.124888706564576,-0.0145102884590444,0.0133367786215897
Diet and food preferences,X20675.Liking for hard cheese,PPT1,Palmitoyl-protein thioesterase 1,35194,-0.0687768726763555,0.0278472335894603,-0.123357450511698,-0.0141962948410132,0.013544332201343
Diet and food preferences,X20675.Liking for hard cheese,UXS1,UDP-glucuronic acid decarboxylase 1,36437,0.0918842059349822,0.0372478459219935,0.0188784279278749,0.164889983942089,0.0136526558511876
Diet and food preferences,X20675.Liking for hard cheese,APCS,Serum amyloid P-component,35318,-0.165919857141626,0.0674382323429945,-0.298098792533895,-0.0337409217493568,0.0139062104857664
Diet and food preferences,X20675.Liking for hard cheese,IL12B,Interleukin-12 subunit beta,36716,-0.0835836938557698,0.0341324159413826,-0.15048322910088,-0.01668415861066,0.0143540579486252
Diet and food preferences,X20675.Liking for hard cheese,ICAM3,Intercellular adhesion molecule 3,36725,-0.168962857728869,0.0690033446020017,-0.304209413148792,-0.0337163023089456,0.0143615409923437
Diet and food preferences,X20675.Liking for hard cheese,GHRL,Appetite-regulating hormone,36614,0.0545587621892617,0.022505495547448,0.0104479909162636,0.0986695334622598,0.0153623899446036
Diet and food preferences,X20675.Liking for hard cheese,SPP1,Osteopontin,36716,-0.106494013088111,0.0439681576915316,-0.192671602163513,-0.0203164240127087,0.0154541075622811
