Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X20127.Neuroticism score,GAST,Gastrin,45087,0.0741017715905058,0.0104487686012573,0.0536221851320415,0.0945813580489701,1.37642131341659e-12
Mental health,X20127.Neuroticism score,FGFR2,Fibroblast growth factor receptor 2,47759,0.334489813591347,0.051155785674944,0.234224473668457,0.434755153514237,6.36435948744521e-11
Mental health,X20127.Neuroticism score,MERTK,Tyrosine-protein kinase Mer,47928,0.296107510906614,0.0454032477681107,0.207117145281117,0.385097876532111,7.12247287794945e-11
Mental health,X20127.Neuroticism score,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,47759,-0.161484476624104,0.0249340559044735,-0.210355226196872,-0.112613727051336,9.61807096196339e-11
Mental health,X20127.Neuroticism score,PVR,Poliovirus receptor,47876,0.191970937735415,0.0302758592370383,0.13263025363082,0.25131162184001,2.33766267628413e-10
Mental health,X20127.Neuroticism score,VSIG2,V-set and immunoglobulin domain-containing protein 2,45069,0.135496985215461,0.0217414576892174,0.0928837281445946,0.178110242286327,4.71140604792264e-10
Mental health,X20127.Neuroticism score,FABP4,"Fatty acid-binding protein, adipocyte",47944,0.13897910782667,0.0225445765396225,0.0947917378090102,0.18316647784433,7.20453731731363e-10
Mental health,X20127.Neuroticism score,IL1RN,Interleukin-1 receptor antagonist protein,47645,0.128328930794446,0.0214739717168634,0.0862399462293937,0.170417915359498,2.32725147313853e-09
Mental health,X20127.Neuroticism score,CHGA,Chromogranin-A,45122,0.095001830598119,0.0159052376278466,0.0638275648475397,0.126176096348698,2.37723516176817e-09
Mental health,X20127.Neuroticism score,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,44691,0.127025104507695,0.021686773181459,0.084519029072035,0.169531179943354,4.7974415438884e-09
Mental health,X20127.Neuroticism score,FOLR1,Folate receptor alpha,47677,0.220284440023813,0.0391937938132912,0.143464604149763,0.297104275897864,1.93190230388607e-08
Mental health,X20127.Neuroticism score,GDF15,Growth/differentiation factor 15,47944,0.141145689259159,0.0252441727392533,0.0916671106902224,0.190624267828095,2.2852816272529e-08
Mental health,X20127.Neuroticism score,LGALS4,Galectin-4,47679,0.114092023948363,0.0205244332556577,0.0738641347672742,0.154319913129453,2.7521214817393e-08
Mental health,X20127.Neuroticism score,HGF,Hepatocyte growth factor,47928,0.176033563095886,0.0319021430994739,0.113505362620917,0.238561763570855,3.47436007991606e-08
Mental health,X20127.Neuroticism score,LEP,Leptin,47704,0.0894003088842441,0.0164030907326333,0.0572502510482828,0.121550366720205,5.09331145362341e-08
