Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20742.Liking for whisky,DSC2,Desmocollin-2,36500,-0.405096785442443,0.05535577514932,-0.51359410473511,-0.296599466149776,2.76328118838034e-13
Diet and food preferences,X20742.Liking for whisky,MAMDC4,Apical endosomal glycoprotein,35341,0.285799641239746,0.0394875087906726,0.208404124010028,0.363195158469464,5.06910006252491e-13
Diet and food preferences,X20742.Liking for whisky,ALCAM,CD166 antigen,36725,-0.677325662043614,0.0957522160394631,-0.865000005480962,-0.489651318606266,1.63357521510561e-12
Diet and food preferences,X20742.Liking for whisky,CSF1,Macrophage colony-stimulating factor 1,36661,-0.481659085465178,0.0714056172883554,-0.621614095350355,-0.341704075580001,1.63158676594422e-11
Diet and food preferences,X20742.Liking for whisky,SERPINA7,Thyroxine-binding globulin,35383,-0.746931632884462,0.114117064966593,-0.970601080218984,-0.52326218554994,6.37132675581228e-11
Diet and food preferences,X20742.Liking for whisky,APOM,Apolipoprotein M,36644,0.424234940455788,0.0660339704183746,0.294808358435774,0.553661522475803,1.39838616958881e-10
Diet and food preferences,X20742.Liking for whisky,MANSC1,MANSC domain-containing protein 1,36666,-0.427753361656768,0.0670173655045738,-0.559107398045733,-0.296399325267803,1.83584563772117e-10
Diet and food preferences,X20742.Liking for whisky,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,36640,-0.371701775640087,0.0594675399321268,-0.488258153907056,-0.255145397373119,4.30019277443345e-10
Diet and food preferences,X20742.Liking for whisky,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,36707,-0.316545685594188,0.0513743925061765,-0.417239494906294,-0.215851876282082,7.54798597818102e-10
Diet and food preferences,X20742.Liking for whisky,PTPRS,Receptor-type tyrosine-protein phosphatase S,36725,-0.433851801710935,0.0722966418563816,-0.575553219749443,-0.292150383672427,2.04527641200577e-09
Diet and food preferences,X20742.Liking for whisky,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,36556,-0.3854823042139,0.0648488330251676,-0.512586016943228,-0.258378591484572,2.89325313648569e-09
Diet and food preferences,X20742.Liking for whisky,AGER,Advanced glycosylation end product-specific receptor,36615,-0.273982774655165,0.0460940796450871,-0.364327170759536,-0.183638378550795,2.89819460953049e-09
Diet and food preferences,X20742.Liking for whisky,VWC2,Brorin,36528,-0.28089480374707,0.0472734338200416,-0.373550734034352,-0.188238873459789,2.93626394464937e-09
Diet and food preferences,X20742.Liking for whisky,SERPINA11,Serpin A11,36725,-0.25496367440472,0.042948970938402,-0.339143657443988,-0.170783691365452,3.03265265817979e-09
Diet and food preferences,X20742.Liking for whisky,CD93,Complement component C1q receptor,36313,-0.37433879264517,0.063417002448294,-0.498636117443826,-0.250041467846514,3.724975434892e-09
