Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Diet and food preferences,X20623.Liking for broccoli,BGLAP,Osteocalcin,35381,-0.241816114397388,0.027233772055053,-0.295194307625292,-0.188437921169484,8.4995467630484e-19
Diet and food preferences,X20623.Liking for broccoli,RELT,Tumor necrosis factor receptor superfamily member 19L,36621,-0.490572403298647,0.0671489443147447,-0.622184334155546,-0.358960472441747,3.02264513020669e-13
Diet and food preferences,X20623.Liking for broccoli,COL6A3,Collagen alpha-3(VI) chain,36725,-0.399170806412744,0.0580128851997965,-0.512876061404345,-0.285465551421143,6.39718375623241e-12
Diet and food preferences,X20623.Liking for broccoli,PI3,Elafin,36514,-0.222386529565794,0.0345090044573555,-0.29002417830221,-0.154748880829377,1.22937021322655e-10
Diet and food preferences,X20623.Liking for broccoli,STC1,Stanniocalcin-1,36706,-0.254247052912607,0.0404132990535527,-0.33345711905757,-0.175036986767644,3.31436366529937e-10
Diet and food preferences,X20623.Liking for broccoli,FSTL3,Follistatin-related protein 3,36616,-0.388565020920618,0.0632044874815057,-0.512445816384369,-0.264684225456867,8.23572895351641e-10
Diet and food preferences,X20623.Liking for broccoli,CST3,Cystatin-C,36637,-0.42677749243102,0.0701246181630262,-0.564221744030551,-0.289333240831488,1.21088948486574e-09
Diet and food preferences,X20623.Liking for broccoli,PTGDS,Prostaglandin-H2 D-isomerase,36561,-0.389608073284553,0.0641579660626294,-0.515357686767307,-0.263858459801799,1.31605845429516e-09
Diet and food preferences,X20623.Liking for broccoli,WFDC2,WAP four-disulfide core domain protein 2,36214,-0.331806771231481,0.0554751790886007,-0.440538122245139,-0.223075420217824,2.31558490416911e-09
Diet and food preferences,X20623.Liking for broccoli,CD74,HLA class II histocompatibility antigen gamma chain,36706,-0.326687264528323,0.0553607955434768,-0.435194423793538,-0.218180105263109,3.75712546105083e-09
Diet and food preferences,X20623.Liking for broccoli,OSM,Oncostatin-M,36569,-0.150146692015134,0.0263363622777426,-0.201765962079509,-0.0985274219507582,1.2327679907066e-08
Diet and food preferences,X20623.Liking for broccoli,IGFBP4,Insulin-like growth factor-binding protein 4,36524,-0.267966230347058,0.0470373601605094,-0.360159456261657,-0.17577300443246,1.26390652262175e-08
