Trait_category,Trait,Protein,Protein_definition,sample_size,Estimated_effect,se,lowerCI,upperCI,Pvalue
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,CNST,Consortin,35972,0.29866898723081,0.087026966090389,0.128096133693647,0.469241840767972,0.000602631601196838
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,POMC,Pro-opiomelanocortin,34815,-0.212655151576949,0.0625396021359627,-0.335232771763436,-0.090077531390462,0.000677289012101978
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,34794,-0.114957475361147,0.0338182380005818,-0.181241221842287,-0.0486737288800069,0.000679912503859399
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,CDNF,Cerebral dopamine neurotrophic factor,35937,0.0873388631414171,0.0266254462503003,0.0351529884908284,0.139524737792006,0.00104188756917082
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,ACTA2,"Actin, aortic smooth muscle",35874,0.113149487150407,0.0348740768034767,0.0447962966155925,0.181502677685221,0.00118182254636077
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,ADAMTS15,A disintegrin and metalloproteinase with thrombospondin motifs 15,35937,0.108902244130048,0.0340793009077547,0.042106814350849,0.175697673909247,0.00140153835714457
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,ATP5IF1,"ATPase inhibitor, mitochondrial",35992,0.270318034467668,0.0874226289077153,0.0989696818085457,0.441666387126789,0.00199497446224169
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,VTA1,Vacuolar protein sorting-associated protein VTA1 homolog,36043,0.170753500965423,0.05624388279508,0.0605154906870661,0.28099151124378,0.00240610051209834
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,RGMB,RGM domain family member B,36043,0.0682069603235406,0.0224859313172258,0.0241345349417781,0.112279385705303,0.00242715189708082
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,CRELD2,Protein disulfide isomerase CRELD2,35979,0.125488180029299,0.0414297217509986,0.0442859253973418,0.206690434661256,0.00246261599234444
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,MFAP3,Microfibril-associated glycoprotein 3,35874,0.113920409457586,0.0379410420293992,0.0395559670799639,0.188284851835209,0.0026862551338752
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,ENPP6,Glycerophosphocholine cholinephosphodiesterase ENPP6,34815,0.089056391789264,0.0296805028551938,0.0308826061930841,0.147230177385444,0.00270605124823603
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,DIABLO,"Diablo homolog, mitochondrial",35949,0.264799066694865,0.0885967666521466,0.0911494040566574,0.438448729333072,0.00280991006067495
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,MRPL28,"39S ribosomal protein L28, mitochondrial",34952,0.0968141207374311,0.0325160729506807,0.0330826177540969,0.160545623720765,0.00291779431216828
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,DCTN6,Dynactin subunit 6,35782,0.16883333518594,0.0567980529898782,0.0575091513257785,0.280157519046101,0.00296346278178499
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,FGF2,Fibroblast growth factor 2,35971,0.164217841249441,0.0552665368505006,0.0558954290224595,0.272540253476422,0.00297422570855272
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,ESAM,Endothelial cell-selective adhesion molecule,36072,0.0765771863817304,0.026049518606226,0.0255201299135275,0.127634242849933,0.00329560192476088
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,CA14,Carbonic anhydrase 14,36032,0.0876244748656911,0.0300154572821546,0.0287941785926681,0.146454771138714,0.00351858514693409
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,RET,Proto-oncogene tyrosine-protein kinase receptor Ret,35937,0.0863208732557562,0.0295831680102822,0.0283378639556032,0.144303882555909,0.00353461538344296
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,MYH4,Myosin-4,34736,0.108150993559771,0.0375470549415947,0.0345587658742458,0.181743221245297,0.00398531345474688
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,BCAT1,"Branched-chain-amino-acid aminotransferase, cytosolic",34949,0.0747380086629957,0.0259659192832047,0.0238448068679144,0.125631210458077,0.00401144808553352
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,CD40,Tumor necrosis factor receptor superfamily member 5,35958,0.113291317850859,0.0398541607081143,0.0351771628629545,0.191405472838763,0.00448637538016219
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,PRKAR1A,cAMP-dependent protein kinase type I-alpha regulatory subunit,35972,0.188740664351399,0.0664761508137522,0.0584474087564447,0.319033919946353,0.00453471762505037
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,MSTN,Growth/differentiation factor 8,35874,0.123675862564043,0.0436876200841061,0.0380481271991949,0.209303597928891,0.00465426616211993
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,ATXN10,Ataxin-10,35782,0.165069011186315,0.0586641505444079,0.0500872761192756,0.280050746253355,0.00490932411452972
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,STK4,Serine/threonine-protein kinase 4,35972,0.198719508337609,0.0706262560532012,0.0602920464733342,0.337146970201883,0.00491080383506087
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,VSIR,V-type immunoglobulin domain-containing suppressor of T-cell activation,35962,0.137832241631713,0.0490288118817767,0.0417357703434303,0.233928712919995,0.00494798978360758
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,MVK,Mevalonate kinase,35842,0.185036269190203,0.066469935631684,0.0547551953521021,0.315317343028303,0.00538723381768943
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,SPINT2,Kunitz-type protease inhibitor 2,35992,0.0870565231740895,0.0313105333292117,0.0256878778488346,0.148425168499344,0.00544255030297815
Mental health,X29051#7.Manifestations of mania or irritability_More restless than usual,GFRA2,GDNF family receptor alpha-2,35937,0.0475475572464786,0.0171563061138545,0.0139211972633238,0.0811739172296334,0.00559507216706412
