Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Asthma,ACTA2,"Actin, aortic smooth muscle",14758,851,1.44 [1.27-1.63],7.110353525916454e-09
Chapter X Diseases of the respiratory system,Asthma,ACTN2,Alpha-actinin-2,12725,713,1.51 [1.35-1.69],1.7770647737848373e-13
Chapter X Diseases of the respiratory system,Asthma,ACVRL1,Serine/threonine-protein kinase receptor R3,14866,849,2.09 [1.66-2.63],3.0627670778127503e-10
Chapter X Diseases of the respiratory system,Asthma,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,12781,720,1.94 [1.58-2.38],2.6049872981085446e-10
Chapter X Diseases of the respiratory system,Asthma,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,15128,868,1.83 [1.47-2.27],4.2445153048544987e-08
Chapter X Diseases of the respiratory system,Asthma,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,13085,733,1.88 [1.49-2.37],8.442747132000884e-08
Chapter X Diseases of the respiratory system,Asthma,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,15099,871,0.35 [0.30-0.40],2.723216209046054e-51
Chapter X Diseases of the respiratory system,Asthma,ADAMTSL2,ADAMTS-like protein 2,13174,746,1.74 [1.43-2.11],2.6069297188991224e-08
Chapter X Diseases of the respiratory system,Asthma,ADGRG2,Adhesion G-protein coupled receptor G2,15045,870,0.56 [0.45-0.69],4.656530154942477e-08
Chapter X Diseases of the respiratory system,Asthma,ADM,Pro-adrenomedullin,15173,871,3.18 [2.48-4.07],6.426731317403847e-20
Chapter X Diseases of the respiratory system,Asthma,AGR2,Anterior gradient protein 2 homolog,14573,820,1.29 [1.21-1.37],1.6906414314089968e-15
Chapter X Diseases of the respiratory system,Asthma,AMBP,Protein AMBP,15149,870,3.66 [2.71-4.94],2.716407566534489e-17
Chapter X Diseases of the respiratory system,Asthma,ANGPT2,Angiopoietin-2,15173,871,1.62 [1.37-1.90],6.747782264295763e-09
Chapter X Diseases of the respiratory system,Asthma,ANXA10,Annexin A10,14683,829,1.28 [1.20-1.37],7.57727949598159e-13
Chapter X Diseases of the respiratory system,Asthma,AREG,Amphiregulin,14982,864,2.13 [1.87-2.42],1.958989184803248e-30
Chapter X Diseases of the respiratory system,Asthma,ASGR1,Asialoglycoprotein receptor 1,14887,849,2.68 [2.19-3.28],1.3888843600438733e-21
Chapter X Diseases of the respiratory system,Asthma,ASGR2,Asialoglycoprotein receptor 2,13168,737,3.12 [2.40-4.06],1.4158684467797198e-17
Chapter X Diseases of the respiratory system,Asthma,ATOX1,Copper transport protein ATOX1,15099,871,1.29 [1.18-1.41],5.067382872406182e-08
Chapter X Diseases of the respiratory system,Asthma,B2M,Beta-2-microglobulin,13191,743,1.68 [1.40-2.02],3.3553317688961764e-08
Chapter X Diseases of the respiratory system,Asthma,BAP18,Chromatin complexes subunit BAP18,13135,736,1.30 [1.19-1.42],1.0463319950073934e-08
Chapter X Diseases of the respiratory system,Asthma,BCAN,Brevican core protein,14887,849,0.57 [0.48-0.68],4.216648314811603e-10
Chapter X Diseases of the respiratory system,Asthma,BPIFB1,BPI fold-containing family B member 1,15003,868,1.42 [1.29-1.57],1.2523806521316117e-12
Chapter X Diseases of the respiratory system,Asthma,BPIFB2,BPI fold-containing family B member 2,13129,739,1.40 [1.28-1.54],7.087663431276275e-13
Chapter X Diseases of the respiratory system,Asthma,BRK1,Protein BRICK1,14683,829,1.51 [1.31-1.73],5.1746847069438855e-09
Chapter X Diseases of the respiratory system,Asthma,BTN3A2,Butyrophilin subfamily 3 member A2,15015,861,1.54 [1.32-1.79],5.1218206376627696e-08
Chapter X Diseases of the respiratory system,Asthma,C1QA,Complement C1q subcomponent subunit A,15133,867,3.31 [2.51-4.36],2.101501867619255e-17
Chapter X Diseases of the respiratory system,Asthma,C1RL,Complement C1r subcomponent-like protein,13165,742,3.39 [2.31-4.97],3.633527497082273e-10
Chapter X Diseases of the respiratory system,Asthma,C4BPB,C4b-binding protein beta chain,15099,871,1.58 [1.36-1.83],1.9065623112713847e-09
Chapter X Diseases of the respiratory system,Asthma,C7,Complement component C7,12849,731,2.32 [1.85-2.91],4.781877382433538e-13
Chapter X Diseases of the respiratory system,Asthma,C9,Complement component C9,13168,737,1.65 [1.43-1.91],1.2170483360531556e-11
Chapter X Diseases of the respiratory system,Asthma,CA12,Carbonic anhydrase 12,14982,864,1.77 [1.47-2.12],1.3574996762270635e-09
Chapter X Diseases of the respiratory system,Asthma,CA14,Carbonic anhydrase 14,15173,871,0.57 [0.48-0.68],1.692193455356135e-10
Chapter X Diseases of the respiratory system,Asthma,CA6,Carbonic anhydrase 6,15012,860,0.69 [0.63-0.76],2.779897837691517e-14
Chapter X Diseases of the respiratory system,Asthma,CAPG,Macrophage-capping protein,14919,856,1.44 [1.30-1.60],1.3023689477357098e-11
Chapter X Diseases of the respiratory system,Asthma,CAPS,Calcyphosin,13135,736,1.28 [1.21-1.35],3.6569126033975193e-19
Chapter X Diseases of the respiratory system,Asthma,CBLN4,Cerebellin-4,15173,871,0.29 [0.24-0.36],2.3764847725765792e-35
