Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,AMBP,Protein AMBP,19442,244,5.11 [3.14-8.30],4.4961859044709325e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CA3,Carbonic anhydrase 3,19526,244,1.64 [1.39-1.94],5.78030196293063e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CD302,CD302 antigen,19231,242,2.51 [1.89-3.34],2.3440620909319926e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CDCP1,CUB domain-containing protein 1,19148,241,1.77 [1.47-2.13],1.5970155415941583e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CHGA,Chromogranin-A,16899,210,1.37 [1.23-1.53],6.764570704453917e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,COL6A3,Collagen alpha-3(VI) chain,19555,245,2.10 [1.63-2.69],6.263608420787164e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,COL9A1,Collagen alpha-1(IX) chain,19266,242,1.97 [1.61-2.41],4.7996593408593315e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CTSL,Cathepsin L1,19311,243,3.60 [2.40-5.40],6.23974814980939e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,CXADR,Coxsackievirus and adenovirus receptor,19266,242,1.87 [1.55-2.26],9.85876314130822e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,DSC2,Desmocollin-2,19150,238,2.18 [1.64-2.89],7.959902801846204e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,19476,244,1.92 [1.52-2.42],3.4289577645340286e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,EPHA2,Ephrin type-A receptor 2,18623,237,2.28 [1.73-3.00],4.653278820353131e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,GAST,Gastrin,16872,211,1.25 [1.16-1.35],7.884753191547483e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,GDF15,Growth/differentiation factor 15,19555,245,1.76 [1.47-2.13],2.193712081100816e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,HAVCR2,Hepatitis A virus cellular receptor 2,19346,242,2.43 [1.85-3.17],1.0039669997971944e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,LGALS3,Galectin-3,19369,242,2.79 [1.96-3.97],1.229964702849675e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,NCS1,Neuronal calcium sensor 1,19476,244,2.91 [2.02-4.17],7.313212280358478e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,OGN,Mimecan,19346,242,2.12 [1.69-2.65],5.219076076772919e-11
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,RBFOX3,RNA binding protein fox-1 homolog 3,16854,206,1.86 [1.49-2.31],2.362971588145742e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,SPP1,Osteopontin,19531,244,1.91 [1.54-2.36],4.715793572529899e-09
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,19148,241,1.50 [1.30-1.74],2.3875812769955296e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,19346,242,2.24 [1.67-3.01],6.373489241063167e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,VSIG2,V-set and immunoglobulin domain-containing protein 2,16814,210,1.59 [1.35-1.87],2.595561892388479e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Spondylosis,VWC2,Brorin,19089,241,2.07 [1.58-2.70],9.799881419130145e-08
