Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,15584,911,0.68 [0.59-0.78],1.849065081159739e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AGR2,Anterior gradient protein 2 homolog,15053,878,1.19 [1.12-1.26],3.0440691844814626e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AMBP,Protein AMBP,15627,914,2.42 [1.81-3.23],2.3599823413930673e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ANXA10,Annexin A10,15172,887,1.20 [1.12-1.28],7.850208580748998e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,AREG,Amphiregulin,15441,906,1.54 [1.35-1.75],6.472217794925092e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,ASGR1,Asialoglycoprotein receptor 1,15366,895,2.03 [1.67-2.45],4.078418455045936e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,BTN2A1,Butyrophilin subfamily 2 member A1,15599,920,1.77 [1.44-2.19],9.542415585667652e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,C1QA,Complement C1q subcomponent subunit A,15614,912,2.35 [1.80-3.07],3.196123238221803e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL14,C-C motif chemokine 14,15523,913,1.49 [1.30-1.70],1.05061159091384e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCL20,C-C motif chemokine 20,15679,916,1.20 [1.14-1.28],4.42721996261365e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CCN3,CCN family member 3,15700,921,1.91 [1.63-2.24],1.992227545005466e-15
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD27,CD27 antigen,15584,911,1.46 [1.28-1.67],2.8096686230266144e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD300E,CMRF35-like molecule 2,15598,913,1.51 [1.32-1.73],2.437696765960226e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD302,CD302 antigen,15441,906,1.92 [1.61-2.29],3.6601936969797446e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CD83,CD83 antigen,15476,914,1.59 [1.35-1.88],3.80460878304467e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHGA,Chromogranin-A,13619,770,1.49 [1.40-1.58],1.436163218654026e-38
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CHI3L1,Chitinase-3-like protein 1,15247,895,1.23 [1.15-1.31],5.846475838958717e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CKAP4,Cytoskeleton-associated protein 4,15616,915,1.90 [1.57-2.29],2.627893192872505e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CLEC4D,C-type lectin domain family 4 member D,15476,914,1.34 [1.22-1.47],1.290289387277652e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CLMP,CXADR-like membrane protein,15655,915,2.16 [1.66-2.80],8.000450154782954e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL18A1,Collagen alpha-1(XVIII) chain,15614,914,2.15 [1.68-2.75],1.3978653249386923e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COL6A3,Collagen alpha-3(VI) chain,15724,921,1.73 [1.49-2.02],8.779144720181969e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,COLEC12,Collectin-12,15528,916,2.00 [1.62-2.47],8.604387793144721e-11
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CSF1,Macrophage colony-stimulating factor 1,15599,920,1.80 [1.46-2.23],4.691291905794608e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CST3,Cystatin-C,15600,916,1.82 [1.51-2.21],8.183789175170965e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CSTB,Cystatin-B,15322,900,1.49 [1.30-1.71],1.6625963994171154e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSL,Cathepsin L1,15534,915,1.99 [1.57-2.51],1.0681409876439568e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CTSO,Cathepsin O,15679,916,1.76 [1.46-2.13],4.565566831327195e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,CXADR,Coxsackievirus and adenovirus receptor,15476,914,1.36 [1.21-1.52],8.60846074743318e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,DNER,Delta and Notch-like epidermal growth factor-related receptor,15501,916,0.42 [0.33-0.54],3.974737978942747e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EFNA1,Ephrin-A1,15504,909,1.85 [1.53-2.24],1.942903623591054e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EFNA4,Ephrin-A4,15341,894,1.71 [1.44-2.03],1.0922702412249703e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EGFR,Epidermal growth factor receptor,15724,921,0.34 [0.24-0.48],2.03593899998855e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,EPHA2,Ephrin type-A receptor 2,14983,887,1.87 [1.57-2.22],1.8696862774676528e-12
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FABP4,"Fatty acid-binding protein, adipocyte",15724,921,1.36 [1.23-1.50],3.00664070568605e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FAM3C,Protein FAM3C,15506,914,1.73 [1.43-2.10],2.6662749619265865e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FGF23,Fibroblast growth factor 23,15633,915,1.46 [1.33-1.60],7.76382554978973e-16
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,FSTL3,Follistatin-related protein 3,15499,916,1.74 [1.46-2.06],3.697025364397684e-10
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GAST,Gastrin,13587,764,1.30 [1.25-1.36],2.6532291362935423e-34
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GDF15,Growth/differentiation factor 15,15724,921,1.52 [1.36-1.70],6.787518115564484e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,GFRA1,GDNF family receptor alpha-1,15625,912,2.05 [1.68-2.49],6.743677272185273e-13
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HAVCR2,Hepatitis A virus cellular receptor 2,15530,911,1.64 [1.39-1.92],1.703410972080377e-09
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HGF,Hepatocyte growth factor,15679,916,1.56 [1.33-1.83],7.240255274738294e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,HJV,Hemojuvelin,13582,765,1.44 [1.26-1.64],9.800924247127112e-08
Chapter XI Diseases of the digestive system,Diverticular disease of intestine,IGFBP4,Insulin-like growth factor-binding protein 4,15328,903,1.55 [1.38-1.74],5.315480479383928e-13
