Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADA2,Adenosine deaminase 2,21406,91,3.56 [2.59-4.91],7.31004539225864e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,18148,87,2.99 [2.00-4.47],9.620181981139185e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,AREG,Amphiregulin,21405,88,4.26 [3.33-5.45],1.0607724512221472e-30
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,B2M,Beta-2-microglobulin,18714,87,2.16 [1.63-2.85],7.162936260888446e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,BPIFB1,BPI fold-containing family B member 1,21449,91,3.15 [2.36-4.22],8.247990011406967e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,C7,Complement component C7,18250,87,4.43 [2.60-7.55],4.248700259873954e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CAPG,Macrophage-capping protein,21324,89,2.22 [1.73-2.84],2.401055112540698e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL18,C-C motif chemokine 18,21227,91,1.81 [1.57-2.08],1.37170538304306e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL20,C-C motif chemokine 20,21718,90,1.47 [1.29-1.69],2.014994503733732e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL3,C-C motif chemokine 3,21455,88,1.55 [1.34-1.79],1.5646285674881807e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CCL7,C-C motif chemokine 7,21455,88,1.98 [1.66-2.37],6.322986891903918e-14
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD27,CD27 antigen,21595,89,2.50 [1.79-3.49],6.644450370764226e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD274,Programmed cell death 1 ligand 1,21315,88,2.80 [1.96-4.00],1.5550182720790047e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD300E,CMRF35-like molecule 2,21614,90,3.03 [2.18-4.20],3.112249363672112e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD74,HLA class II histocompatibility antigen gamma chain,21672,92,3.57 [2.35-5.43],2.3381231828821982e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD80,T-lymphocyte activation antigen CD80,18687,87,5.74 [3.81-8.64],5.930947614699799e-17
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CD83,CD83 antigen,21455,88,3.62 [2.40-5.46],8.388765069263177e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CDCP1,CUB domain-containing protein 1,21315,88,3.04 [2.37-3.90],2.4029049077774413e-18
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,20793,85,1.83 [1.50-2.22],1.4060911122741387e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,18702,87,5.77 [4.21-7.91],1.1483429042467812e-27
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",18659,88,2.41 [1.76-3.29],4.029960189541548e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CHGA,Chromogranin-A,18702,87,1.61 [1.38-1.86],5.508846717864145e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CLEC5A,C-type lectin domain family 5 member A,21447,92,4.24 [2.64-6.81],2.284764570218539e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CLEC6A,C-type lectin domain family 6 member A,21049,86,2.67 [1.98-3.59],1.3001608001641301e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,COL24A1,Collagen alpha-1(XXIV) chain,18603,87,3.77 [2.55-5.58],3.540747696648932e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,COL6A3,Collagen alpha-3(VI) chain,21770,92,3.14 [2.19-4.50],4.285471591278503e-10
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CRIM1,Cysteine-rich motor neuron 1 protein,21603,91,8.10 [3.98-16.47],7.917161046224296e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CRTAC1,Cartilage acidic protein 1,21770,92,0.21 [0.13-0.35],1.8586606686409286e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CSTB,Cystatin-B,21217,91,2.89 [2.04-4.09],2.379954001381609e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CTHRC1,Collagen triple helix repeat-containing protein 1,18702,87,4.29 [2.66-6.94],2.804731605000618e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL10,C-X-C motif chemokine 10,21603,91,1.77 [1.45-2.17],2.05614118855397e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL13,C-X-C motif chemokine 13,21672,92,1.81 [1.61-2.03],1.1591735695393153e-23
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL17,C-X-C motif chemokine 17,21718,90,2.94 [2.14-4.04],3.104983958812504e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,CXCL9,C-X-C motif chemokine 9,21603,91,2.03 [1.68-2.46],4.086725568996184e-13
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,DEFA1_DEFA1B,Neutrophil defensin 1,21095,91,1.85 [1.50-2.28],7.781147761590824e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,EDA2R,Tumor necrosis factor receptor superfamily member 27,21687,90,3.57 [2.64-4.82],1.1843093365271606e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,EDN1,Endothelin-1,18201,88,4.90 [2.80-8.57],2.6887846038166245e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,EPHA2,Ephrin type-A receptor 2,20720,85,2.97 [2.02-4.37],2.9987908239568976e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FGL1,Fibrinogen-like protein 1,18696,87,2.47 [1.89-3.22],3.1964618862488716e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,FOLR1,Folate receptor alpha,21501,89,6.20 [4.00-9.59],2.6892580351606993e-16
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,GAST,Gastrin,18659,88,1.37 [1.23-1.53],2.786869057274192e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,17832,83,2.08 [1.64-2.64],1.7461822677962352e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,GDF15,Growth/differentiation factor 15,21770,92,3.59 [2.85-4.53],2.078499964187155e-27
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,GM2A,Ganglioside GM2 activator,18228,83,2.00 [1.56-2.56],4.182969550569585e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,HAVCR2,Hepatitis A virus cellular receptor 2,21526,91,3.78 [2.53-5.65],7.973985278906251e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,HGF,Hepatocyte growth factor,21718,90,3.61 [2.49-5.22],1.0947006056316471e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ICAM1,Intercellular adhesion molecule 1,21435,91,9.77 [6.28-15.20],5.3132449500955535e-24
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,ICAM5,Intercellular adhesion molecule 5,21509,92,3.55 [2.44-5.17],3.1764301137819635e-11
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,18142,85,5.63 [4.02-7.87],5.222946957033618e-24
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IGFBP4,Insulin-like growth factor-binding protein 4,21252,89,2.32 [1.77-3.03],1.1573970023182248e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IL15,Interleukin-15,21455,88,3.49 [2.24-5.43],3.3337060035585696e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IL18BP,Interleukin-18-binding protein,21624,91,3.85 [2.44-6.07],7.341348015791262e-09
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IL1RL1,Interleukin-1 receptor-like 1,21707,92,2.76 [1.93-3.95],2.8677348239107628e-08
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IL1RN,Interleukin-1 receptor antagonist protein,21473,91,2.23 [1.82-2.73],8.444664643890996e-15
Chapter X Diseases of the respiratory system,Idiopathic pulmonary fibrosis,IL6,Interleukin-6,21405,88,1.63 [1.43-1.85],2.225186769363556e-13
