Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Duodenal ulcer,CA9,Carbonic anhydrase 9,16282,144,2.10 [1.65-2.66],1.2101241463751864e-09
Chapter XI Diseases of the digestive system,Duodenal ulcer,CBLIF,Cobalamin binding intrinsic factor,16099,144,2.08 [1.73-2.49],2.0556645395330708e-15
Chapter XI Diseases of the digestive system,Duodenal ulcer,CHGA,Chromogranin-A,14141,126,2.18 [1.93-2.47],1.1841228330278942e-35
Chapter XI Diseases of the digestive system,Duodenal ulcer,CKAP4,Cytoskeleton-associated protein 4,16218,147,2.76 [1.94-3.93],1.8023947057537703e-08
Chapter XI Diseases of the digestive system,Duodenal ulcer,GAST,Gastrin,14115,128,1.62 [1.48-1.78],7.302671046952792e-25
Chapter XI Diseases of the digestive system,Duodenal ulcer,GDF15,Growth/differentiation factor 15,16339,146,2.14 [1.69-2.70],2.2245737347396728e-10
Chapter XI Diseases of the digestive system,Duodenal ulcer,LIPF,Gastric triacylglycerol lipase,13793,123,1.98 [1.59-2.47],1.086272848117826e-09
Chapter XI Diseases of the digestive system,Duodenal ulcer,PGA4,Pepsin A-4,14145,127,3.02 [2.49-3.67],5.136971548344964e-29
Chapter XI Diseases of the digestive system,Duodenal ulcer,PGF,Placenta growth factor,16296,147,3.08 [2.04-4.64],7.55305986300177e-08
Chapter XI Diseases of the digestive system,Duodenal ulcer,SCT,Secretin,13761,126,0.28 [0.19-0.42],2.471918362480479e-10
Chapter XI Diseases of the digestive system,Duodenal ulcer,SORCS2,VPS10 domain-containing receptor SorCS2,15802,143,2.68 [1.90-3.78],1.8038626264569355e-08
Chapter XI Diseases of the digestive system,Duodenal ulcer,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,16161,143,1.91 [1.52-2.42],5.1829841203853944e-08
Chapter XI Diseases of the digestive system,Duodenal ulcer,VSIG2,V-set and immunoglobulin domain-containing protein 2,14080,128,2.93 [2.44-3.52],7.524971347320356e-31
Chapter XI Diseases of the digestive system,Duodenal ulcer,WFDC2,WAP four-disulfide core domain protein 2,15343,133,2.26 [1.74-2.93],8.465256918371694e-10
