Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Acute gastritis,ASGR2,Asialoglycoprotein receptor 2,14104,86,3.58 [1.89-6.77],9.044167600384938e-05
Chapter XI Diseases of the digestive system,Acute gastritis,ATRAID,All-trans retinoic acid-induced differentiation factor,14023,86,2.53 [1.76-3.65],5.624139633551074e-07
Chapter XI Diseases of the digestive system,Acute gastritis,CD302,CD302 antigen,16046,104,2.41 [1.55-3.74],8.892332090693094e-05
Chapter XI Diseases of the digestive system,Acute gastritis,CD72,B-cell differentiation antigen CD72,13814,85,2.39 [1.63-3.48],6.713383277214383e-06
Chapter XI Diseases of the digestive system,Acute gastritis,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,15820,105,1.94 [1.48-2.55],1.995925060224475e-06
Chapter XI Diseases of the digestive system,Acute gastritis,CHCHD6,MICOS complex subunit MIC25,14037,85,2.28 [1.52-3.41],6.400984268394009e-05
Chapter XI Diseases of the digestive system,Acute gastritis,CHGA,Chromogranin-A,14101,86,1.67 [1.40-1.98],9.910695474309632e-09
Chapter XI Diseases of the digestive system,Acute gastritis,CYTL1,Cytokine-like protein 1,14101,86,4.20 [2.09-8.43],5.482039436145938e-05
Chapter XI Diseases of the digestive system,Acute gastritis,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",16046,104,1.96 [1.40-2.73],7.416270802638321e-05
Chapter XI Diseases of the digestive system,Acute gastritis,DEFA1_DEFA1B,Neutrophil defensin 1,15812,105,1.62 [1.30-2.02],1.93270321946299e-05
Chapter XI Diseases of the digestive system,Acute gastritis,DPY30,Protein dpy-30 homolog,16191,107,1.62 [1.31-2.01],1.145067074332954e-05
Chapter XI Diseases of the digestive system,Acute gastritis,EPHA2,Ephrin type-A receptor 2,15545,98,2.47 [1.76-3.48],1.999644538628533e-07
Chapter XI Diseases of the digestive system,Acute gastritis,FGF23,Fibroblast growth factor 23,16223,107,1.79 [1.44-2.23],1.2478666800848277e-07
Chapter XI Diseases of the digestive system,Acute gastritis,GAST,Gastrin,14073,86,1.32 [1.17-1.49],8.828754364487363e-06
Chapter XI Diseases of the digestive system,Acute gastritis,GIPC2,PDZ domain-containing protein GIPC2,14073,86,3.15 [1.80-5.51],5.724900541616134e-05
Chapter XI Diseases of the digestive system,Acute gastritis,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,13676,85,2.45 [1.62-3.70],1.974594771350369e-05
Chapter XI Diseases of the digestive system,Acute gastritis,IGFBP7,Insulin-like growth factor-binding protein 7,16300,107,2.61 [1.79-3.81],6.203120501733763e-07
Chapter XI Diseases of the digestive system,Acute gastritis,LGALS3,Galectin-3,16135,106,2.91 [1.74-4.87],4.814022144734459e-05
Chapter XI Diseases of the digestive system,Acute gastritis,LMNB2,Lamin-B2,14073,86,3.07 [1.79-5.24],4.331102477291147e-05
Chapter XI Diseases of the digestive system,Acute gastritis,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,15909,103,1.58 [1.30-1.93],5.060415229890098e-06
Chapter XI Diseases of the digestive system,Acute gastritis,OCLN,Occludin,14077,86,2.19 [1.51-3.16],3.068590363791285e-05
Chapter XI Diseases of the digestive system,Acute gastritis,OLR1,Oxidized low-density lipoprotein receptor 1,15934,107,1.61 [1.30-1.99],1.2399291593172562e-05
Chapter XI Diseases of the digestive system,Acute gastritis,POLR2F,"DNA-directed RNA polymerases I, II, and III subunit RPABC2",16046,104,1.82 [1.36-2.43],6.123765828354261e-05
Chapter XI Diseases of the digestive system,Acute gastritis,PSAP,Prosaposin,13963,84,2.37 [1.58-3.56],3.249582960006791e-05
Chapter XI Diseases of the digestive system,Acute gastritis,RBFOX3,RNA binding protein fox-1 homolog 3,14077,86,2.15 [1.51-3.06],2.31318871241495e-05
Chapter XI Diseases of the digestive system,Acute gastritis,RNF149,E3 ubiquitin-protein ligase RNF149,13753,83,3.22 [1.92-5.39],8.615295446570457e-06
Chapter XI Diseases of the digestive system,Acute gastritis,SEZ6L,Seizure 6-like protein,16182,107,2.92 [1.71-5.00],8.915849674772682e-05
Chapter XI Diseases of the digestive system,Acute gastritis,SHISA5,Protein shisa-5,14101,86,2.42 [1.71-3.43],6.330437556286326e-07
Chapter XI Diseases of the digestive system,Acute gastritis,VSIG2,V-set and immunoglobulin domain-containing protein 2,14037,85,2.17 [1.68-2.79],1.779833994293199e-09
Chapter XI Diseases of the digestive system,Acute gastritis,ZBTB17,Zinc finger and BTB domain-containing protein 17,15820,105,1.67 [1.30-2.14],6.23411403332357e-05
