Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XI Diseases of the digestive system,Duodenal ulcer,ACE2,Angiotensin-converting enzyme 2,15960,245,1.47 [1.22-1.77],5.862052670401744e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,ACVRL1,Serine/threonine-protein kinase receptor R3,16085,249,2.53 [1.73-3.70],1.4891966937656384e-06
Chapter XI Diseases of the digestive system,Duodenal ulcer,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,16346,251,1.99 [1.44-2.75],2.8031513262683992e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,14142,205,2.79 [1.89-4.11],2.206582087699976e-07
Chapter XI Diseases of the digestive system,Duodenal ulcer,ADAMTSL2,ADAMTS-like protein 2,14220,205,2.51 [1.82-3.48],2.8195651324028617e-08
Chapter XI Diseases of the digestive system,Duodenal ulcer,ADGRG1,Adhesion G-protein coupled receptor G1,16189,247,1.30 [1.17-1.45],2.4442033867952454e-06
Chapter XI Diseases of the digestive system,Duodenal ulcer,AGRN,Agrin,16316,253,1.89 [1.42-2.51],1.0980945226179532e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,ANGPT2,Angiopoietin-2,16389,251,1.87 [1.42-2.45],6.719585222177689e-06
Chapter XI Diseases of the digestive system,Duodenal ulcer,AREG,Amphiregulin,16189,247,2.05 [1.64-2.55],1.865587825032552e-10
Chapter XI Diseases of the digestive system,Duodenal ulcer,ASGR1,Asialoglycoprotein receptor 1,16110,250,2.35 [1.70-3.24],1.837599958715005e-07
Chapter XI Diseases of the digestive system,Duodenal ulcer,ASGR2,Asialoglycoprotein receptor 2,14226,208,2.79 [1.79-4.34],5.271393565102414e-06
Chapter XI Diseases of the digestive system,Duodenal ulcer,ATRAID,All-trans retinoic acid-induced differentiation factor,14142,205,2.20 [1.63-2.96],2.3776502636378106e-07
Chapter XI Diseases of the digestive system,Duodenal ulcer,B2M,Beta-2-microglobulin,14237,207,1.64 [1.35-2.00],7.747377897806871e-07
Chapter XI Diseases of the digestive system,Duodenal ulcer,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,15903,244,1.48 [1.26-1.72],7.545964957561526e-07
Chapter XI Diseases of the digestive system,Duodenal ulcer,BMPER,BMP-binding endothelial regulator protein,13933,204,3.01 [1.83-4.97],1.5093609065315546e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,BST2,Bone marrow stromal antigen 2,16378,252,1.60 [1.34-1.92],2.736779202637216e-07
Chapter XI Diseases of the digestive system,Duodenal ulcer,C7,Complement component C7,13878,199,2.39 [1.55-3.68],7.855468991045587e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,CCL16,C-C motif chemokine 16,16445,252,1.63 [1.29-2.05],3.552110248159669e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,CCL20,C-C motif chemokine 20,16401,252,1.28 [1.16-1.42],8.869633947490456e-07
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD27,CD27 antigen,16326,251,1.99 [1.59-2.49],1.1855195643130843e-09
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD300A,CMRF35-like molecule 8,13933,204,3.18 [2.10-4.82],4.404313237882562e-08
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD300C,CMRF35-like molecule 6,16378,252,2.02 [1.51-2.70],2.223422236522331e-06
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD302,CD302 antigen,16189,247,1.90 [1.39-2.61],6.618494305034475e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD5,T-cell surface glycoprotein CD5,16358,250,1.64 [1.33-2.03],5.1574548265350855e-06
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD72,B-cell differentiation antigen CD72,13933,204,2.28 [1.83-2.84],1.6212367999011737e-13
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD74,HLA class II histocompatibility antigen gamma chain,16378,252,2.59 [1.95-3.44],5.665980716300374e-11
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD79B,B-cell antigen receptor complex-associated protein beta chain,16401,252,1.79 [1.48-2.16],1.9908496454830168e-09
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD80,T-lymphocyte activation antigen CD80,14219,202,2.76 [2.05-3.72],2.648398885409561e-11
Chapter XI Diseases of the digestive system,Duodenal ulcer,CD83,CD83 antigen,16206,250,2.08 [1.55-2.79],8.693407168913822e-07
Chapter XI Diseases of the digestive system,Duodenal ulcer,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",14192,205,2.15 [1.65-2.80],1.2611250568613523e-08
Chapter XI Diseases of the digestive system,Duodenal ulcer,CHGA,Chromogranin-A,14220,205,1.59 [1.42-1.79],5.095782222229649e-15
Chapter XI Diseases of the digestive system,Duodenal ulcer,CHI3L1,Chitinase-3-like protein 1,15940,247,1.35 [1.19-1.53],1.6141869682853394e-06
Chapter XI Diseases of the digestive system,Duodenal ulcer,CKAP4,Cytoskeleton-associated protein 4,16322,251,2.05 [1.51-2.79],4.590850918948885e-06
Chapter XI Diseases of the digestive system,Duodenal ulcer,COL18A1,Collagen alpha-1(XVIII) chain,16314,250,3.07 [1.96-4.84],1.160250566299166e-06
Chapter XI Diseases of the digestive system,Duodenal ulcer,COL4A1,Collagen alpha-1(IV) chain,16240,251,1.73 [1.31-2.27],8.62530100439807e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,COL5A1,Collagen alpha-1(V) chain,13933,204,1.95 [1.45-2.63],1.055476823276823e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,COL6A3,Collagen alpha-3(VI) chain,16445,252,1.92 [1.46-2.52],3.1062126683673186e-06
Chapter XI Diseases of the digestive system,Duodenal ulcer,CPM,Carboxypeptidase M,16296,251,1.94 [1.44-2.62],1.542997173791467e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,CPXM2,Inactive carboxypeptidase-like protein X2,14219,202,2.45 [1.73-3.47],4.833409966854138e-07
Chapter XI Diseases of the digestive system,Duodenal ulcer,CRELD1,Protein disulfide isomerase CRELD1,13933,204,2.06 [1.46-2.92],4.685064505676095e-05
Chapter XI Diseases of the digestive system,Duodenal ulcer,CSF1,Macrophage colony-stimulating factor 1,16316,253,2.60 [1.77-3.82],9.974111148736514e-07
Chapter XI Diseases of the digestive system,Duodenal ulcer,CSF1R,Macrophage colony-stimulating factor 1 receptor,14226,208,1.92 [1.42-2.59],2.0732757720858755e-05
