Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
F11R,Junctional adhesion molecule A,Chapter I Certain infectious and parasitic diseases,"Bacterial, viral and other infectious agents",26440,436,1.28 [1.10-1.47],0.000982368285504
F11R,Junctional adhesion molecule A,"Chapter IV Endocrine, nutritional and metabolic diseases",Metabolic disorders,23012,918,1.32 [1.19-1.47],1.7838913858204517e-07
F11R,Junctional adhesion molecule A,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,26198,415,1.66 [1.43-1.92],2.3915752429531728e-11
F11R,Junctional adhesion molecule A,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,26189,406,1.67 [1.44-1.94],1.6904690528918348e-11
F11R,Junctional adhesion molecule A,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of lipoprotein metabolism and other lipidaemias,22820,726,1.32 [1.18-1.49],2.818239064995623e-06
F11R,Junctional adhesion molecule A,"Chapter IV Endocrine, nutritional and metabolic diseases",Pure hypercholesterolaemia,22766,672,1.31 [1.16-1.48],1.4038145273729602e-05
F11R,Junctional adhesion molecule A,Chapter VI Diseases of the nervous system,Neurological diseases,23938,1636,1.15 [1.06-1.25],0.0004554763177384
F11R,Junctional adhesion molecule A,Chapter IX Diseases of the circulatory system,Death due to cardiac causes,20428,2815,1.22 [1.14-1.31],7.333396484555457e-09
F11R,Junctional adhesion molecule A,Chapter IX Diseases of the circulatory system,"Hypertension, essential",21455,2071,1.28 [1.19-1.38],1.91892310242902e-10
F11R,Junctional adhesion molecule A,Chapter IX Diseases of the circulatory system,Hypertension,21477,2093,1.29 [1.19-1.39],6.125403542674166e-11
F11R,Junctional adhesion molecule A,Chapter IX Diseases of the circulatory system,Hypertensive Renal Disease,19434,50,2.07 [1.39-3.09],0.0003429064121467
F11R,Junctional adhesion molecule A,Chapter IX Diseases of the circulatory system,"Heart failure, strict",26920,102,1.85 [1.39-2.46],2.5603948374958943e-05
F11R,Junctional adhesion molecule A,Chapter X Diseases of the respiratory system,Diseases of the respiratory system,22564,2119,1.16 [1.08-1.25],3.082788187839423e-05
F11R,Junctional adhesion molecule A,Chapter X Diseases of the respiratory system,Chronic lower respiratory diseases,24788,1174,1.19 [1.09-1.31],0.0001889455303352
F11R,Junctional adhesion molecule A,Chapter X Diseases of the respiratory system,Asthma,20613,1008,1.21 [1.09-1.34],0.0001957642217965
F11R,Junctional adhesion molecule A,Chapter X Diseases of the respiratory system,"Asthma, excluding more controls",20419,1008,1.21 [1.10-1.34],0.0001683326794371
F11R,Junctional adhesion molecule A,Chapter X Diseases of the respiratory system,"Asthma, unspecified (mode)",20598,993,1.21 [1.09-1.33],0.0002842262079699
F11R,Junctional adhesion molecule A,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19200,6045,1.11 [1.06-1.17],2.3920832678303348e-05
F11R,Junctional adhesion molecule A,Chapter XI Diseases of the digestive system,Diseases of the digestive system,26367,311,1.45 [1.23-1.72],1.3055431327868526e-05
F11R,Junctional adhesion molecule A,Chapter XI Diseases of the digestive system,Intestinal malabsorption,26161,105,1.68 [1.26-2.22],0.0003191790079396
F11R,Junctional adhesion molecule A,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Soft tissue disorders,24927,1344,1.16 [1.06-1.26],0.0007306708370096
F11R,Junctional adhesion molecule A,Chapter XIV Diseases of the genitourinary system,Renal tubulo-interstitial diseases,25285,201,1.52 [1.24-1.87],7.4311858565239e-05
F11R,Junctional adhesion molecule A,Chapter XIV Diseases of the genitourinary system,Chronic kidney disease,25464,45,2.17 [1.43-3.31],0.0002816290923885
F11R,Junctional adhesion molecule A,Chapter XIV Diseases of the genitourinary system,Unspecified kidney failure,25462,43,2.10 [1.36-3.22],0.0007247450199492
F11R,Junctional adhesion molecule A,"Chapter XV Pregnancy, childbirth and the puerperium",Haemorrhage in early pregnancy,27486,126,0.60 [0.44-0.81],0.0007658386433624
