Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
FOLH1,Glutamate carboxypeptidase 2,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,15668,633,1.13 [1.05-1.21],0.0004330391547267
FOLH1,Glutamate carboxypeptidase 2,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21562,750,1.15 [1.09-1.21],6.675271549804712e-07
FOLH1,Glutamate carboxypeptidase 2,"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",Visual disturbances,23024,86,1.25 [1.10-1.42],0.0008336192889677
FOLH1,Glutamate carboxypeptidase 2,Chapter IX Diseases of the circulatory system,Atrial fibrillation and flutter,14268,226,1.21 [1.10-1.33],7.767940691645494e-05
FOLH1,Glutamate carboxypeptidase 2,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22340,259,1.20 [1.10-1.30],2.2036257777548e-05
FOLH1,Glutamate carboxypeptidase 2,Chapter XI Diseases of the digestive system,Intestinal malabsorption,22172,91,1.26 [1.11-1.42],0.0002807083814924
FOLH1,Glutamate carboxypeptidase 2,Chapter XI Diseases of the digestive system,Coeliac disease,22159,78,1.25 [1.10-1.43],0.0009908369232983
FOLH1,Glutamate carboxypeptidase 2,Chapter XII Diseases of the skin and subcutaneous tissue,Infections of the skin and subcutaneous tissue,22815,283,1.18 [1.09-1.29],9.259187313668763e-05
FOLH1,Glutamate carboxypeptidase 2,Chapter XII Diseases of the skin and subcutaneous tissue,Cellulitis,22710,178,1.24 [1.12-1.37],2.506662050729465e-05
FOLH1,Glutamate carboxypeptidase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Polyarthrosis,15958,74,1.29 [1.12-1.49],0.0004181525962718
FOLH1,Glutamate carboxypeptidase 2,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,22667,79,1.30 [1.15-1.48],4.434336958939214e-05
FOLH1,Glutamate carboxypeptidase 2,Chapter XIV Diseases of the genitourinary system,Noninflammatory disorders of female genital tract,21445,3934,1.05 [1.02-1.08],0.0005535177535743
