Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
ESR1,Estrogen receptor,"Chapter IV Endocrine, nutritional and metabolic diseases",Disorders of the thyroid gland,21562,750,1.21 [1.09-1.35],0.0002799209783562
ESR1,Estrogen receptor,Chapter IX Diseases of the circulatory system,Other peripheral vascular diseases,22704,96,1.48 [1.20-1.83],0.000313616177164
ESR1,Estrogen receptor,Chapter XI Diseases of the digestive system,Diseases of the digestive system,22340,259,1.34 [1.15-1.56],0.000158313193868
ESR1,Estrogen receptor,Chapter XI Diseases of the digestive system,Coeliac disease,22159,78,1.64 [1.34-2.00],1.7402988914785975e-06
ESR1,Estrogen receptor,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other systemic involvement of connective tissue,22667,79,1.48 [1.17-1.87],0.000993743142444
