Protein,Protein_definition,Disease_category,Disease,NB_individual,NB_case,OR[95%CI],P_value
AFP,Alpha-fetoprotein,Chapter I Certain infectious and parasitic diseases,Implicit Sepsis,18306,759,0.82 [0.75-0.91],0.0001697515950208
AFP,Alpha-fetoprotein,Chapter II Neoplasms,Benign neoplasm: Rectum,27236,59,1.76 [1.28-2.42],0.0004586961045671
AFP,Alpha-fetoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes,25951,410,0.71 [0.62-0.82],1.8558763411788808e-06
AFP,Alpha-fetoprotein,"Chapter IV Endocrine, nutritional and metabolic diseases",Type 2 diabetes without complications,25942,401,0.71 [0.62-0.82],2.661273172004756e-06
AFP,Alpha-fetoprotein,Chapter VI Diseases of the nervous system,"Nerve, nerve root and plexus disorders",26110,855,0.85 [0.78-0.93],0.0005935014997536
AFP,Alpha-fetoprotein,Chapter XI Diseases of the digestive system,Gastrointestinal diseases,19033,5985,0.93 [0.89-0.97],0.0006580867276141
AFP,Alpha-fetoprotein,Chapter XI Diseases of the digestive system,"Diseases of oesophagus, stomach and duodenum",22875,2315,0.90 [0.85-0.96],0.0005555394858798
AFP,Alpha-fetoprotein,Chapter XI Diseases of the digestive system,Gastro-oesophageal reflux disease,21303,743,0.85 [0.77-0.93],0.0009228295820053
AFP,Alpha-fetoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Diseases of the musculoskeletal system and connective tissue,19374,4391,0.91 [0.87-0.95],4.950685159380135e-05
AFP,Alpha-fetoprotein,Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other joint disorders,19996,1413,0.88 [0.82-0.95],0.0008533832934993
AFP,Alpha-fetoprotein,Chapter XIV Diseases of the genitourinary system,Other diseases of urinary system,25265,1255,0.83 [0.77-0.90],2.4193438508169013e-06
AFP,Alpha-fetoprotein,Chapter XIV Diseases of the genitourinary system,Other disorders of urethra and urinary system,24998,988,0.81 [0.74-0.88],9.4668820709437e-07
AFP,Alpha-fetoprotein,Chapter XIV Diseases of the genitourinary system,Female genital prolapse,21294,793,0.84 [0.76-0.92],0.0002353667417111
