Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter X Diseases of the respiratory system,Nasal polyp,ACE,Angiotensin-converting enzyme,19396,142,0.47 [0.27-0.83],0.0090808982111106
Chapter X Diseases of the respiratory system,Nasal polyp,ADAM23,Disintegrin and metalloproteinase domain-containing protein 23,22642,168,0.60 [0.44-0.82],0.0013277578538106
Chapter X Diseases of the respiratory system,Nasal polyp,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,22437,168,0.66 [0.49-0.88],0.0050237209310136
Chapter X Diseases of the respiratory system,Nasal polyp,ARSB,Arylsulfatase B,22276,167,1.37 [1.09-1.73],0.0071897988375941
Chapter X Diseases of the respiratory system,Nasal polyp,ART3,Ecto-ADP-ribosyltransferase 3,22481,168,0.58 [0.40-0.84],0.0043673278516839
Chapter X Diseases of the respiratory system,Nasal polyp,BCAN,Brevican core protein,22183,166,0.50 [0.34-0.74],0.0005906590119311
Chapter X Diseases of the respiratory system,Nasal polyp,BPIFB1,BPI fold-containing family B member 1,22337,165,1.38 [1.12-1.70],0.0024198131221518
Chapter X Diseases of the respiratory system,Nasal polyp,BPIFB2,BPI fold-containing family B member 2,19341,143,1.39 [1.11-1.74],0.0035425109717176
Chapter X Diseases of the respiratory system,Nasal polyp,CA4,Carbonic anhydrase 4,22655,168,0.34 [0.19-0.58],0.0001004749083293
Chapter X Diseases of the respiratory system,Nasal polyp,CAPS,Calcyphosin,19328,143,1.24 [1.10-1.39],0.0003262622207181
Chapter X Diseases of the respiratory system,Nasal polyp,CCL21,C-C motif chemokine 21,22458,167,1.51 [1.14-2.00],0.0039207459131104
Chapter X Diseases of the respiratory system,Nasal polyp,CCL26,C-C motif chemokine 26,22353,168,1.34 [1.21-1.48],3.616779672652233e-08
Chapter X Diseases of the respiratory system,Nasal polyp,CCL28,C-C motif chemokine 28,22275,168,1.44 [1.17-1.77],0.0005951725692193
Chapter X Diseases of the respiratory system,Nasal polyp,CD82,CD82 antigen,19029,142,1.49 [1.15-1.94],0.0027917954262812
Chapter X Diseases of the respiratory system,Nasal polyp,CDAN1,Codanin-1,19328,143,0.31 [0.14-0.69],0.0038199375339138
Chapter X Diseases of the respiratory system,Nasal polyp,CDCP1,CUB domain-containing protein 1,22183,166,1.58 [1.27-1.95],2.959550290572547e-05
Chapter X Diseases of the respiratory system,Nasal polyp,CEP350,Centrosome-associated protein 350,18689,139,1.62 [1.14-2.28],0.0063261190061815
Chapter X Diseases of the respiratory system,Nasal polyp,CLC,Galectin-10,22341,166,1.85 [1.59-2.15],4.06963825716615e-16
Chapter X Diseases of the respiratory system,Nasal polyp,CNTN1,Contactin-1,22655,168,0.39 [0.25-0.61],4.640542729053178e-05
Chapter X Diseases of the respiratory system,Nasal polyp,COX5B,"Cytochrome c oxidase subunit 5B, mitochondrial",22276,167,1.28 [1.06-1.54],0.0089273466800063
Chapter X Diseases of the respiratory system,Nasal polyp,CST1,Cystatin-SN,16842,123,1.71 [1.50-1.95],9.005693409153978e-16
Chapter X Diseases of the respiratory system,Nasal polyp,CTSV,Cathepsin L2,22492,169,1.55 [1.16-2.09],0.0035455219264029
Chapter X Diseases of the respiratory system,Nasal polyp,CXCL13,C-X-C motif chemokine 13,22583,169,1.27 [1.06-1.51],0.0077498944844335
Chapter X Diseases of the respiratory system,Nasal polyp,DNER,Delta and Notch-like epidermal growth factor-related receptor,22308,166,0.46 [0.27-0.78],0.0040550117385297
Chapter X Diseases of the respiratory system,Nasal polyp,EDIL3,EGF-like repeat and discoidin I-like domain-containing protein 3,21963,164,0.56 [0.37-0.84],0.0055276812382172
Chapter X Diseases of the respiratory system,Nasal polyp,ELAVL4,ELAV-like protein 4,18742,142,1.25 [1.06-1.47],0.0069712891451955
Chapter X Diseases of the respiratory system,Nasal polyp,ENPP6,Glycerophosphocholine cholinephosphodiesterase ENPP6,18837,139,0.53 [0.34-0.82],0.0046041117632973
Chapter X Diseases of the respiratory system,Nasal polyp,GADD45GIP1,Growth arrest and DNA damage-inducible proteins-interacting protein 1,18837,139,1.52 [1.15-2.01],0.0029238292780373
Chapter X Diseases of the respiratory system,Nasal polyp,GFRA3,GDNF family receptor alpha-3,22113,166,0.43 [0.26-0.71],0.0009354146903235
Chapter X Diseases of the respiratory system,Nasal polyp,IDO1,"Indoleamine 2,3-dioxygenase 1",18837,139,1.73 [1.41-2.12],1.278474667493565e-07
Chapter X Diseases of the respiratory system,Nasal polyp,IFNLR1,Interferon lambda receptor 1,22353,168,1.51 [1.14-2.00],0.0040993011346802
Chapter X Diseases of the respiratory system,Nasal polyp,IL2RA,Interleukin-2 receptor subunit alpha,22233,164,1.57 [1.16-2.11],0.0030648331802367
Chapter X Diseases of the respiratory system,Nasal polyp,IL5RA,Interleukin-5 receptor subunit alpha,22353,168,1.66 [1.34-2.05],2.4772672740782164e-06
Chapter X Diseases of the respiratory system,Nasal polyp,KLK14,Kallikrein-14,22576,169,0.65 [0.48-0.88],0.0048108670287674
Chapter X Diseases of the respiratory system,Nasal polyp,LAMB1,Laminin subunit beta-1,18837,139,0.49 [0.30-0.83],0.0071357747367627
Chapter X Diseases of the respiratory system,Nasal polyp,LEFTY2,Left-right determination factor 2,22551,169,0.63 [0.49-0.82],0.0005791010917481
