Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,APOB,Apolipoprotein B-100,19708,68,3.57 [1.47-8.65],0.0049241101006518
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,ARTN,Artemin,22320,75,1.50 [1.15-1.95],0.0023978728887422
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,BPIFB2,BPI fold-containing family B member 2,19658,68,1.68 [1.25-2.26],0.0005472155689069
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,C1QA,Complement C1q subcomponent subunit A,22870,78,2.74 [1.30-5.76],0.008023433806069
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,CENPJ,Centromere protein J,19343,67,1.42 [1.11-1.80],0.0051458310907198
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,CEP152,Centrosomal protein of 152 kDa,19003,66,1.76 [1.25-2.48],0.0011091472669132
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,CLEC12A,C-type lectin domain family 12 member A,19120,69,2.75 [1.28-5.88],0.0092727091470755
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,CST5,Cystatin-D,22236,73,0.54 [0.36-0.80],0.0023677519744165
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,DPP4,Dipeptidyl peptidase 4,22296,75,0.40 [0.21-0.79],0.0085979933307862
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,EP300,Histone acetyltransferase p300,19120,69,1.86 [1.18-2.92],0.0071206159064077
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,ERMAP,Erythroid membrane-associated protein,19120,69,2.03 [1.27-3.24],0.0031233383068037
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,FCRL6,Fc receptor-like protein 6,22687,74,1.58 [1.17-2.14],0.0030173811012733
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,GALNT7,N-acetylgalactosaminyltransferase 7,22600,76,0.29 [0.12-0.72],0.0075478123126342
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,GAS2,Growth arrest-specific protein 2,19343,67,1.49 [1.12-1.99],0.0068136565558284
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,HIP1R,Huntingtin-interacting protein 1-related protein,19608,68,1.55 [1.15-2.09],0.0044405726219851
Chapter XI Diseases of the digestive system,Other diseases of lip and oral mucosa,IL22,Interleukin-22,19617,69,1.43 [1.09-1.87],0.0087695905881553
