Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ACHE,Acetylcholinesterase,15448,77,0.40 [0.20-0.80],0.0095405992222992
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ACP5,Tartrate-resistant acid phosphatase type 5,18133,83,2.46 [1.44-4.19],0.0009598101426299
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ADAM12,Disintegrin and metalloproteinase domain-containing protein 12,15341,77,2.25 [1.40-3.63],0.0008558884365955
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ADGRG2,Adhesion G-protein coupled receptor G2,18061,81,0.27 [0.13-0.56],0.0005014536110033
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ALMS1,Alstrom syndrome protein 1,15524,75,1.60 [1.13-2.26],0.0083296364512526
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,APOC1,Apolipoprotein C-I,15786,75,0.38 [0.21-0.71],0.0024420654490342
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ASGR2,Asialoglycoprotein receptor 2,15809,77,2.94 [1.37-6.28],0.0054643787757984
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,ATP1B4,Protein ATP1B4,15256,78,1.77 [1.20-2.61],0.0041434137274796
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,BAG3,BAG family molecular chaperone regulator 3,17883,80,0.60 [0.41-0.87],0.0076599298650404
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,BCAN,Brevican core protein,17917,80,0.39 [0.22-0.68],0.0009977871524082
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,BLMH,Bleomycin hydrolase,18282,84,0.45 [0.25-0.81],0.0083812429901931
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,C4BPB,C4b-binding protein beta chain,18118,83,2.23 [1.41-3.52],0.0005894410702114
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CA14,Carbonic anhydrase 14,18222,84,0.29 [0.17-0.48],2.246576690988856e-06
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CA6,Carbonic anhydrase 6,18016,82,0.47 [0.35-0.62],3.037354086852816e-07
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CCL21,C-C motif chemokine 21,18133,84,1.79 [1.28-2.51],0.0006448533578117
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CCL7,C-C motif chemokine 7,18052,82,1.44 [1.09-1.89],0.0090725961693221
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CD14,Monocyte differentiation antigen CD14,17704,79,1.96 [1.23-3.12],0.0048390250402149
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CD302,CD302 antigen,17982,84,3.03 [1.88-4.89],5.732854550781336e-06
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CD34,Hematopoietic progenitor cell antigen CD34,18176,85,0.27 [0.12-0.61],0.0017316236508052
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CD4,T-cell surface glycoprotein CD4,18024,82,2.02 [1.22-3.35],0.0066370707426025
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CDA,Cytidine deaminase,15769,76,0.42 [0.25-0.69],0.0007098624188958
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CEBPA,CCAAT/enhancer-binding protein alpha,15341,77,1.64 [1.15-2.34],0.0061991650071173
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CHGA,Chromogranin-A,15799,75,1.40 [1.12-1.74],0.0029548198303732
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CHGB,Secretogranin-1,18188,85,0.45 [0.28-0.72],0.0009969594723688
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CLEC10A,C-type lectin domain family 10 member A,17917,80,0.43 [0.25-0.74],0.0024472353290979
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CLEC3B,Tetranectin,15453,75,0.14 [0.05-0.38],0.0001102129135882
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CLEC4A,C-type lectin domain family 4 member A,18052,82,0.46 [0.29-0.74],0.0011852174626409
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CLGN,Calmegin,15392,75,1.88 [1.37-2.59],9.30934557183416e-05
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CLMP,CXADR-like membrane protein,18222,84,3.05 [1.34-6.94],0.0076398668240572
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,COL6A3,Collagen alpha-3(VI) chain,18282,84,2.56 [1.60-4.08],8.388521457819991e-05
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,COMP,Cartilage oligomeric matrix protein,17874,79,0.38 [0.21-0.70],0.0019850843446713
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CRTAC1,Cartilage acidic protein 1,18282,84,0.25 [0.15-0.44],1.1171188453588e-06
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CSF1,Macrophage colony-stimulating factor 1,18133,84,2.54 [1.30-4.98],0.0065323137847215
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CSRP3,Cysteine and glycine-rich protein 3,15260,77,1.34 [1.14-1.59],0.000517616894437
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CST1,Cystatin-SN,13741,67,0.60 [0.46-0.77],7.575605382852897e-05
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CST5,Cystatin-D,17685,79,0.38 [0.26-0.58],4.225759100025981e-06
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CTSO,Cathepsin O,18278,85,2.17 [1.21-3.87],0.0090007121664565
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CTSZ,Cathepsin Z,18084,81,2.22 [1.22-4.03],0.00907426654803
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CXCL13,C-X-C motif chemokine 13,18237,85,1.42 [1.15-1.75],0.0009404024416937
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CXCL16,C-X-C motif chemokine 16,18249,84,2.99 [1.37-6.49],0.0057537629931799
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,CYTL1,Cytokine-like protein 1,15799,75,2.85 [1.31-6.22],0.0085723186024022
Chapter VI Diseases of the nervous system,Other degenerative diseases of the nervous system,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",18118,83,2.21 [1.32-3.69],0.0024297784098825
