Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACTA2,"Actin, aortic smooth muscle",16595,21,2.13 [1.31-3.45],0.0022279983848807
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ACVRL1,Serine/threonine-protein kinase receptor R3,16742,22,8.28 [3.35-20.46],4.621074579936609e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADAMTSL5,ADAMTS-like protein 5,14689,21,2.59 [1.26-5.34],0.0098081170076899
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ADM,Pro-adrenomedullin,17066,23,7.82 [2.03-30.16],0.0028180956609894
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGRN,Agrin,16976,24,3.62 [1.84-7.14],0.0002010750418705
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ANXA2,Annexin A2,14076,20,0.46 [0.27-0.79],0.0047656252924325
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ARAF,Serine/threonine-protein kinase A-Raf,14434,21,0.35 [0.16-0.77],0.009253488690676
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ASAH2,Neutral ceramidase,16775,22,0.56 [0.37-0.86],0.0086886990300781
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ASGR1,Asialoglycoprotein receptor 1,16775,22,3.99 [1.88-8.50],0.0003225216620036
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ATRAID,All-trans retinoic acid-induced differentiation factor,14643,19,2.31 [1.42-3.75],0.0007495333035346
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ATXN3,Ataxin-3,14644,21,0.37 [0.19-0.72],0.0034922420135684
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),B2M,Beta-2-microglobulin,14695,21,1.86 [1.24-2.77],0.0025303715873003
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),BAMBI,BMP and activin membrane-bound inhibitor homolog,16523,23,3.74 [1.86-7.53],0.0002209360811153
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),BTN2A1,Butyrophilin subfamily 2 member A1,16976,24,4.89 [1.89-12.62],0.0010444217787872
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CALB1,Calbindin,16834,24,2.50 [1.25-4.98],0.0093593958893583
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCL15,C-C motif chemokine 15,17114,23,3.15 [1.65-6.01],0.0005083324380698
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCL21,C-C motif chemokine 21,16976,24,2.24 [1.33-3.78],0.0025560223840345
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCL25,C-C motif chemokine 25,17113,22,3.20 [1.57-6.53],0.0013250041570215
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCN3,CCN family member 3,17084,23,3.02 [1.38-6.59],0.005583082184865
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD274,Programmed cell death 1 ligand 1,16775,22,2.70 [1.29-5.67],0.0086955180320975
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD300A,CMRF35-like molecule 8,14360,21,5.23 [1.91-14.32],0.0013107940468174
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD300C,CMRF35-like molecule 6,17061,24,3.37 [1.43-7.91],0.0053038099566252
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD302,CD302 antigen,16834,24,5.83 [3.15-10.81],2.040472563446176e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD4,T-cell surface glycoprotein CD4,16892,24,4.02 [2.19-7.35],6.585823618809938e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD55,Complement decay-accelerating factor,16309,21,5.48 [2.26-13.33],0.0001734443854555
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD59,CD59 glycoprotein,16328,22,4.81 [2.04-11.32],0.0003229639484897
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD72,B-cell differentiation antigen CD72,14360,21,2.87 [1.43-5.76],0.0030355292694774
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD74,HLA class II histocompatibility antigen gamma chain,17061,24,3.84 [1.68-8.76],0.0014033928394742
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD80,T-lymphocyte activation antigen CD80,14689,21,3.71 [1.73-7.95],0.0007392763978622
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD83,CD83 antigen,16921,24,3.43 [1.57-7.48],0.0020009408435612
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD93,Complement component C1q receptor,16253,22,5.06 [2.03-12.64],0.0005088378828915
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CD99L2,CD99 antigen-like protein 2,16915,24,8.85 [2.80-27.92],0.0002012412833025
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CDH3,Cadherin-3,17061,24,3.63 [1.67-7.90],0.0011371972738263
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CDHR1,Cadherin-related family member 1,16565,22,0.15 [0.05-0.47],0.0010109932697839
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CELA3A,Chymotrypsin-like elastase family member 3A,17088,23,0.44 [0.26-0.76],0.0032400046499449
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CGREF1,Cell growth regulator with EF hand domain protein 1,16908,23,4.48 [2.26-8.88],1.6686008261472753e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",14644,21,2.90 [1.65-5.12],0.0002277650766893
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CHCHD6,MICOS complex subunit MIC25,14637,20,3.83 [1.95-7.52],9.80934296214311e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CHGB,Secretogranin-1,17014,24,3.11 [1.55-6.23],0.0013951557144984
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CHRDL1,Chordin-like protein 1,16948,24,3.65 [1.38-9.66],0.0092139288179098
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CKAP4,Cytoskeleton-associated protein 4,17031,22,3.64 [1.87-7.08],0.0001442324712738
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CLEC14A,C-type lectin domain family 14 member A,16915,24,4.68 [1.96-11.18],0.0005120923651414
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CLEC1A,C-type lectin domain family 1 member A,16595,21,3.49 [1.44-8.46],0.0056251739163303
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),COL6A3,Collagen alpha-3(VI) chain,17114,23,3.41 [1.73-6.72],0.0003983474958795
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),COLEC12,Collectin-12,16887,24,5.44 [2.00-14.80],0.0009143927219812
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CPXM2,Inactive carboxypeptidase-like protein X2,14689,21,6.74 [2.91-15.62],8.681308237293854e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CSF2,Granulocyte-macrophage colony-stimulating factor,14202,21,2.56 [1.40-4.68],0.002323878122817
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CST3,Cystatin-C,16948,23,4.34 [1.82-10.34],0.0009200714923191
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CTSD,Cathepsin D,15831,21,2.16 [1.23-3.79],0.0076353406138561
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CTSH,Pro-cathepsin H,16536,21,2.49 [1.55-4.00],0.0001747715668914
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CTSO,Cathepsin O,17113,22,3.65 [1.42-9.37],0.0070863452375024
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CTSZ,Cathepsin Z,16920,22,4.54 [1.62-12.74],0.0040636767005353
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CX3CL1,Fractalkine,16775,22,4.79 [2.26-10.13],4.171516461095332e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CXADR,Coxsackievirus and adenovirus receptor,16921,24,2.52 [1.49-4.28],0.0005751810853342
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),DCC,Netrin receptor DCC,14305,19,2.51 [1.33-4.74],0.0044107028193182
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),DCN,Decorin,16595,21,6.43 [1.73-23.86],0.0054577215217139
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),DHRS4L2,Dehydrogenase/reductase SDR family member 4-like 2,14644,21,0.18 [0.05-0.60],0.0055362373905795
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),DLL1,Delta-like protein 1,16959,23,4.42 [1.72-11.33],0.0019886532665639
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),DTNB,Dystrobrevin beta,14606,20,2.46 [1.29-4.70],0.0062488327604876
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),DUSP29,Dual specificity phosphatase 29,14305,19,1.67 [1.15-2.43],0.0068680935734417
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EDA2R,Tumor necrosis factor receptor superfamily member 27,17066,23,4.86 [2.77-8.50],3.246782179614773e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EDEM2,ER degradation-enhancing alpha-mannosidase-like protein 2,14202,21,0.11 [0.02-0.53],0.0065799232776086
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EFCAB14,EF-hand calcium-binding domain-containing protein 14,14643,19,2.36 [1.30-4.28],0.0046753633598146
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EFNA1,Ephrin-A1,16887,24,4.96 [2.22-11.05],9.200438109475164e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EFNA4,Ephrin-A4,16742,22,3.90 [1.85-8.19],0.0003340936588016
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),ELN,Elastin,14689,21,3.97 [1.48-10.64],0.0061846980108965
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EPHA2,Ephrin type-A receptor 2,16285,24,4.60 [2.27-9.29],2.202833519162711e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EPHB4,Ephrin type-B receptor 4,17114,23,6.98 [2.74-17.80],4.649893106291996e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EPHB6,Ephrin type-B receptor 6,16749,22,3.95 [1.50-10.42],0.0054022540926761
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FABP3,"Fatty acid-binding protein, heart",14689,21,2.61 [1.69-4.04],1.712262982108683e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FAM171A2,Protein FAM171A2,14656,20,1.31 [1.07-1.60],0.009410254860185
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FAM3C,Protein FAM3C,16887,23,5.32 [2.11-13.40],0.0003982159620679
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FCER2,Low affinity immunoglobulin epsilon Fc receptor,16915,24,1.77 [1.17-2.68],0.0073248648828935
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FSTL3,Follistatin-related protein 3,16867,24,4.70 [2.26-9.78],3.3331484826586535e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),FZD8,Frizzled-8,14198,20,2.07 [1.26-3.42],0.0042503533148678
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GAS2,Growth arrest-specific protein 2,14434,21,2.13 [1.48-3.08],4.913216347182368e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GDF15,Growth/differentiation factor 15,17114,23,1.96 [1.19-3.23],0.0085201732752633
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GFRA1,GDNF family receptor alpha-1,17043,23,4.12 [1.57-10.86],0.0041504071975271
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GGT5,Glutathione hydrolase 5 proenzyme,16775,22,4.46 [1.54-12.91],0.005761030879167
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GLP1R,Glucagon-like peptide 1 receptor,14198,20,2.44 [1.32-4.48],0.004189507698753
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GM2A,Ganglioside GM2 activator,14330,19,2.17 [1.29-3.64],0.0033735210690798
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GPR37,Prosaposin receptor GPR37,16595,21,2.17 [1.26-3.75],0.0054499391212737
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GPRC5C,G-protein coupled receptor family C group 5 member C,14637,20,1.77 [1.18-2.67],0.00630328647396
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GRN,Progranulin,16826,24,3.95 [1.50-10.43],0.0055505283958881
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GUCA2A,Guanylin,16821,24,3.31 [1.54-7.12],0.0021417547555744
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),HAVCR2,Hepatitis A virus cellular receptor 2,16915,24,4.27 [2.05-8.90],0.0001062159581442
