Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,OR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ACAN,Aggrecan core protein,17234,512,1.53 [1.14-2.06],0.0045930873581223
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADA,Adenosine deaminase,17619,528,1.32 [1.08-1.62],0.007783834059799
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADGRG2,Adhesion G-protein coupled receptor G2,17404,519,1.55 [1.15-2.09],0.0041876674009704
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ADM,Pro-adrenomedullin,17568,525,0.63 [0.47-0.86],0.0029046636175601
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ANXA1,Annexin A1,14695,439,0.71 [0.56-0.89],0.0035064591809068
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,APOF,Apolipoprotein F,15132,457,1.64 [1.13-2.37],0.0093799965685448
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,ASGR1,Asialoglycoprotein receptor 1,17265,512,1.42 [1.09-1.85],0.0083087840582471
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,AZU1,Azurocidin,16905,493,0.85 [0.76-0.96],0.00731616944116
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BRK1,Protein BRICK1,17052,509,1.56 [1.31-1.85],3.407648954978856e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BST2,Bone marrow stromal antigen 2,17564,527,1.23 [1.07-1.42],0.0035323425664513
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Meniscus derangement,BTN2A1,Butyrophilin subfamily 2 member A1,17466,514,1.51 [1.12-2.04],0.0063060903637361
