Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",AIFM1,"Apoptosis-inducing factor 1, mitochondrial",40805,149,1.31 [1.15-1.49],5.86064685614068e-05
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",ANXA10,Annexin A10,40107,144,1.59 [1.39-1.81],1.2077683477067612e-11
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",CBLIF,Cobalamin binding intrinsic factor,41011,149,0.73 [0.62-0.85],7.519403694213324e-05
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",CTSD,Cathepsin D,38359,140,1.79 [1.38-2.32],1.18050081103063e-05
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",CTSL,Cathepsin L1,41065,149,2.96 [1.74-5.05],6.724206798524996e-05
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",GAST,Gastrin,35643,130,1.25 [1.13-1.38],1.127740213160364e-05
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",GDF15,Growth/differentiation factor 15,41564,149,1.76 [1.38-2.26],6.125995777719519e-06
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",GGH,Gamma-glutamyl hydrolase,40371,147,2.14 [1.55-2.94],3.303826957617943e-06
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",LGMN,Legumain,41228,149,2.11 [1.45-3.07],9.72848810276529e-05
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",MMP12,Macrophage metalloelastase,41128,148,1.73 [1.36-2.21],1.0488275304375634e-05
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",REG3A,Regenerating islet-derived protein 3-alpha,41564,149,1.51 [1.24-1.85],4.4351934743096175e-05
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",REG4,Regenerating islet-derived protein 4,41101,149,1.88 [1.46-2.43],1.1943148225557111e-06
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",SIAE,Sialate O-acetylesterase,41110,147,1.88 [1.39-2.52],3.1500191437533035e-05
Chapter II Neoplasms,"Malignant neoplasm of stomach, excluding all cancers (controls excluding all cancers)",TFF1,Trefoil factor 1,40884,146,1.59 [1.37-1.85],5.736074344456037e-10
