Disease_category,Disease,Protein,Protein_definition,NB_individual,NB_case,HR[95%CI],P_value
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),AGR2,Anterior gradient protein 2 homolog,34822,241,1.25 [1.12-1.39],9.295574354408896e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CBLN4,Cerebellin-4,36214,250,0.41 [0.29-0.57],3.412096813926773e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CCN3,CCN family member 3,36271,252,1.88 [1.37-2.57],8.053907328218864e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CHGA,Chromogranin-A,31254,222,1.30 [1.15-1.47],3.073649625529353e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CLEC5A,C-type lectin domain family 5 member A,35765,251,2.10 [1.45-3.05],8.391434239291932e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),CNTN1,Contactin-1,36329,252,0.44 [0.30-0.65],3.125654429543772e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),COL9A1,Collagen alpha-1(IX) chain,35861,247,1.95 [1.58-2.39],2.7490110812949104e-10
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),EDA2R,Tumor necrosis factor receptor superfamily member 27,36214,250,2.29 [1.72-3.04],1.054905414610684e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),GAST,Gastrin,31165,220,1.20 [1.11-1.31],1.705512837104443e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),HSPB6,Heat shock protein beta-6,36214,250,1.98 [1.52-2.59],5.348122782370615e-07
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),IDI2,Isopentenyl-diphosphate delta-isomerase 2,35107,241,1.47 [1.22-1.77],6.426699617431712e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),LMNB2,Lamin-B2,31165,220,2.41 [1.67-3.47],2.71485451583795e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),MB,Myoglobin,36329,252,1.52 [1.26-1.83],1.3992551350268244e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),MYBPC1,"Myosin-binding protein C, slow-type",31246,219,1.42 [1.20-1.69],4.317338077890826e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),MYL3,Myosin light chain 3,30435,212,1.61 [1.35-1.91],7.539834449281634e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),MYOM3,Myomesin-3,30558,215,1.46 [1.27-1.67],5.1645474300660806e-08
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),NELL2,Protein kinase C-binding protein NELL2,36052,252,0.42 [0.28-0.63],2.437004500609603e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),PHOSPHO1,Phosphoethanolamine/phosphocholine phosphatase,35637,251,1.97 [1.43-2.71],3.1098571257801296e-05
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),RBFOX3,RNA binding protein fox-1 homolog 3,31186,218,1.77 [1.39-2.24],2.747386722787083e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),TNF,Tumor necrosis factor,35182,243,1.77 [1.40-2.22],1.1944724473283005e-06
Chapter XIII Diseases of the musculoskeletal system and connective tissue,Other deformities of toe(s),TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,35889,252,2.30 [1.78-2.96],1.1434302471038932e-10
